NewTest,SeekIndex,bachelor4-VirtualBox
231,0.646333932877,1320062687.88
232,0.643314838409,1320062688.55
233,0.470128059387,1320062689.2
234,0.901371002197,1320062689.68
235,0.52424287796,1320062690.6
236,0.508857011795,1320062691.14
237,0.498831987381,1320062691.67
238,0.849379777908,1320062692.18
239,0.1261510849,1320062693.03
240,0.651501893997,1320062694.22
241,0.76735496521,1320062694.89
242,0.634839057922,1320062695.68
243,0.45180106163,1320062696.32
244,0.240299940109,1320062696.79
245,0.597896099091,1320062697.15
246,0.485769987106,1320062697.76
247,0.66891002655,1320062698.27
248,0.453088998795,1320062699.02
249,0.465708971024,1320062699.49
250,0.797847986221,1320062699.98
251,0.653127193451,1320062700.8
252,0.460886001587,1320062701.47
253,0.968282938004,1320062701.95
254,0.487905979156,1320062702.93
255,0.729883909225,1320062703.43
256,0.408929109573,1320062704.23
257,0.478024959564,1320062704.66
258,0.7319419384,1320062705.17
259,0.434544801712,1320062705.92
260,0.478216171265,1320062706.4
261,0.291004180908,1320062706.9
262,0.837247848511,1320062707.21
263,0.434767961502,1320062708.06
264,0.857396841049,1320062708.53
265,0.641863822937,1320062709.39
266,1.06106495857,1320062710.05
267,0.736941099167,1320062711.13
268,0.909579992294,1320062711.88
269,0.287746191025,1320062712.84
270,0.845117807388,1320062713.25
271,0.306926965714,1320062714.11
272,0.524210929871,1320062714.44
273,0.955034017563,1320062715.06
274,0.59768986702,1320062716.34
275,0.841566085815,1320062717.1
276,0.597000837326,1320062717.97
277,0.445050001144,1320062718.6
278,0.623111009598,1320062719.1
279,0.48430109024,1320062719.73
280,0.794271945953,1320062720.23
281,0.532479047775,1320062721.04
282,0.595677137375,1320062721.61
283,0.845726013184,1320062722.24
284,0.542418956757,1320062723.12
285,0.526970863342,1320062723.68
286,0.451533079147,1320062724.25
287,0.202501058578,1320062724.71
288,0.947199106216,1320062725.23
289,0.324594020844,1320062726.19
290,0.689605951309,1320062726.67
291,0.905080080032,1320062727.48
292,0.556519985199,1320062728.41
293,0.584415912628,1320062728.99
294,0.125412940979,1320062729.59
295,0.881897926331,1320062729.89
296,0.593966007233,1320062730.79
297,0.41130399704,1320062731.39
298,1.31121206284,1320062731.84
299,0.631870985031,1320062733.16
EndTest
