NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
194,33.8572189808,6636.19836092
195,33.9572649002,6670.18782091
196,33.9066269398,6704.12372684
197,33.7336781025,6738.12035894
198,33.5720250607,6771.99044299
199,33.0064439774,6805.0190618
200,33.3489890099,6839.58913183
201,32.6368398666,6872.39465404
202,32.8661599159,6906.11456203
203,34.2864699364,6941.12509084
204,33.2541999817,6974.40561581
205,33.5695009232,7008.78152299
206,33.7700309753,7043.41219783
207,33.5017559528,7077.15533781
208,33.4173951149,7110.59147882
209,33.6817960739,7144.47070789
210,33.3870141506,7177.86625886
211,33.1625971794,7211.36748481
212,33.342744112,7245.16469002
213,33.6772248745,7279.24064302
214,33.5794689655,7313.2887609
215,34.2634260654,7348.07192183
216,33.7716670036,7381.88412094
217,33.5417890549,7415.52394891
218,33.645581007,7449.17817092
219,33.656701088,7483.16582489
220,33.7093949318,7516.88913202
221,34.1846549511,7551.83208489
222,33.9826180935,7586.31249189
223,34.058193922,7621.48774791
224,34.6537089348,7656.94289589
225,33.792427063,7690.80034184
226,33.6244180202,7724.42790985
227,33.6870210171,7758.30085492
228,34.383907795,7792.69399095
229,33.9260869026,7826.667346
230,34.1672270298,7861.71648884
231,34.3733999729,7896.11714101
232,34.280174017,7930.61011791
233,34.0204000473,7964.75016403
234,33.7734160423,7998.72368789
235,33.7744078636,8032.90469193
236,33.1842160225,8066.09109282
237,33.6431410313,8100.29701185
238,33.4041550159,8133.80460382
239,33.9227089882,8167.92316294
240,33.2483258247,8201.30210781
241,33.827712059,8235.47857094
242,32.7596940994,8268.36045599
243,33.2017729282,8302.632231
244,33.5977828503,8336.52853084
245,33.3082339764,8369.9677608
246,33.4304881096,8403.40222692
247,33.2472779751,8436.71790004
248,33.6396119595,8470.57731295
249,33.6664748192,8504.24628401
250,33.3173918724,8537.76837492
251,33.6003639698,8572.13418198
252,33.5295109749,8605.8095789
253,34.5120558739,8640.39330697
254,33.8080258369,8674.203789
255,33.1791260242,8707.38947701
256,33.4929449558,8741.45738888
257,33.0813100338,8774.54074883
258,33.8225469589,8808.94617486
259,33.646064043,8842.59460497
260,33.9527339935,8876.60420704
261,34.0177178383,8910.68976092
262,33.7660739422,8944.53682089
263,33.6825728416,8978.4259069
264,33.8894760609,9012.33143497
265,34.2060780525,9046.54635
266,33.3398580551,9079.89081693
267,33.7619879246,9113.65605783
268,33.7579860687,9147.47787285
269,34.1118350029,9181.68766403
270,34.2264680862,9216.18840384
271,34.0479791164,9250.26793981
272,34.1284220219,9284.42624092
273,33.5721509457,9318.0164628
274,34.0203399658,9352.33311987
275,33.9187378883,9386.26311183
276,33.5601320267,9419.83226895
277,33.8298819065,9453.85196781
278,33.9926440716,9488.28142691
279,33.6661331654,9522.09850001
280,33.8457109928,9556.40539503
281,33.6037240028,9590.03026199
282,34.0285139084,9624.15131998
283,33.9111111164,9658.08653688
284,33.5656158924,9691.68049598
285,33.2950060368,9725.43982887
286,33.1349680424,9759.94723797
287,33.7663528919,9794.99331403
288,33.8994281292,9829.41172194
289,33.4903781414,9863.45260692
290,33.8041040897,9897.34603786
291,33.0758011341,9930.42876792
292,33.7844178677,9964.84317398
293,33.8903748989,9998.78218293
294,33.2778499126,10032.0707619
295,33.5507190228,10066.089174
296,34.1831719875,10100.517647
297,34.1480779648,10134.9164
298,33.60414505,10168.5550258
299,33.2055699825,10201.7638428
300,33.4180300236,10235.8974218
301,33.7136619091,10269.627394
302,34.0404369831,10303.693985
303,33.7234418392,10337.5739889
304,33.6505138874,10371.4171369
305,34.2855660915,10405.82953
306,34.2215838432,10440.209954
307,33.8369479179,10474.2006569
308,33.8458819389,10508.0599279
309,33.7688949108,10541.9140279
310,34.2735300064,10576.210001
311,33.911700964,10610.145752
312,33.8870959282,10644.053257
313,33.7033970356,10677.7774909
314,33.5073900223,10711.4308569
315,33.7013001442,10745.4445388
316,33.5103170872,10779.1728549
317,32.8645040989,10812.0395038
318,33.595705986,10846.3876169
319,33.1282579899,10879.521368
320,33.4281039238,10913.3589768
321,32.9797029495,10946.3426459
322,33.8100669384,10980.5788209
323,33.6555399895,11014.4160469
324,33.6605491638,11048.318573
325,33.1216039658,11081.6694059
326,33.4095549583,11115.4043849
327,33.3828890324,11148.795084
328,33.5654611588,11182.693105
329,33.4496369362,11216.1543908
330,33.5937700272,11249.9654078
331,33.741271019,11283.8256059
332,34.0153338909,11318.1396029
333,34.002409935,11352.4505658
334,33.7458481789,11386.2800958
335,33.4888310432,11419.8240089
336,33.9881329536,11453.8161139
337,33.609359026,11487.4365549
338,33.7711927891,11521.216604
339,33.9980010986,11555.2232158
340,33.9654049873,11589.2012689
341,34.6252439022,11624.4800429
342,34.3927948475,11658.9755578
343,33.9034280777,11693.0386798
344,33.9518799782,11727.54759
345,34.0998148918,11762.4586589
346,34.4620499611,11796.927366
347,34.7225191593,11831.6717319
348,34.3474910259,11866.0222938
349,34.5976510048,11900.698153
350,35.5623140335,11936.2822049
351,34.9443330765,11971.2286859
352,34.5792901516,12005.815968
353,33.756300211,12039.6020489
354,33.9800400734,12073.586426
355,33.8879110813,12107.484031
356,33.6510891914,12141.138659
357,33.7591691017,12174.989902
358,33.1472268105,12208.1484909
359,33.1388189793,12241.6353898
360,33.6440579891,12276.504699
361,33.19840312,12309.9224329
362,33.3750679493,12343.7842519
363,33.3736219406,12377.357728
364,32.792098999,12410.2543528
365,33.514179945,12444.756181
366,32.9735250473,12477.732707
367,33.6367299557,12511.7694979
368,33.1584398746,12545.015228
369,33.988019228,12579.7070999
370,33.6041309834,12613.5937669
371,33.4498610497,12647.1306939
372,33.4202580452,12681.0670159
373,33.2195949554,12714.3281238
374,33.3828749657,12747.7420728
375,34.0352978706,12781.798511
376,33.9999449253,12815.9775789
377,33.8838629723,12849.8851168
378,33.653758049,12883.5569038
379,33.5488049984,12917.4051149
380,33.4618909359,12950.8691719
381,33.2393238544,12984.487335
382,33.7477419376,13018.4876719
383,33.7738361359,13052.270041
384,33.8690891266,13086.157177
385,34.0260179043,13120.1937399
386,34.0362141132,13154.2443569
387,34.0179908276,13188.273041
388,33.9874110222,13222.8358579
389,33.8161480427,13256.677243
390,34.2521891594,13291.0284538
391,34.1380171776,13325.2160718
392,33.749546051,13358.9766569
393,33.8300139904,13392.883667
394,34.2778139114,13427.230171
395,34.3420059681,13461.580704
396,34.0283031464,13495.6297159
397,34.5401411057,13530.6785429
398,33.4973800182,13564.2028959
399,33.5778279305,13598.511503
400,33.6039960384,13632.2304659
401,33.4035379887,13665.8215909
402,34.3746261597,13700.9229889
403,34.0920181274,13735.0345969
404,33.7847599983,13769.2034719
405,33.2201108932,13802.6599228
406,33.389441967,13836.8886099
407,33.484112978,13870.996485
408,33.2117819786,13904.766479
409,34.1380569935,13939.5896909
410,33.6092250347,13973.248117
411,33.5566601753,14007.3060498
412,34.0991530418,14041.501276
413,34.0128471851,14075.8219769
414,33.3855509758,14109.5848658
415,33.8646879196,14144.1072359
416,33.6696009636,14177.979919
417,33.3574879169,14211.347971
418,33.2306919098,14244.7534969
419,33.7165060043,14278.629967
420,33.8117930889,14312.4499998
421,33.5930130482,14346.070462
422,33.7709629536,14379.900229
423,33.9528529644,14413.9051549
424,33.5692930222,14447.4830539
425,33.9431500435,14481.863251
426,33.9215869904,14515.801729
427,33.5175199509,14549.3215349
428,33.9531390667,14583.546181
429,34.0930809975,14617.6531858
430,33.9279119968,14651.6111009
431,34.0508990288,14685.8608298
432,33.6875531673,14719.557729
433,34.046077013,14754.299438
434,32.9919769764,14787.294565
435,33.6352469921,14821.6254919
436,33.377589941,14855.0181229
437,33.4313290119,14888.674011
438,33.3530299664,14922.207701
439,33.4810490608,14955.7438819
440,33.6232690811,14989.5298948
441,33.3025720119,15023.0294149
442,33.770583868,15057.641716
443,33.578455925,15091.2597568
444,33.5874249935,15124.850827
445,32.3227989674,15157.183629
446,34.0197510719,15192.263674
447,32.8296699524,15225.0970209
448,33.6971108913,15259.5182679
449,33.7454059124,15293.3763878
450,33.305295229,15326.826062
451,33.9697871208,15361.3959119
452,33.2544250488,15394.748199
453,33.527504921,15428.662909
454,33.218228817,15462.181608
455,33.4354948997,15495.942106
456,33.82285285,15530.134285
457,34.4994368553,15564.6550629
458,34.3104729652,15599.0919559
459,33.7841701508,15633.0658159
460,34.2885949612,15667.7737999
461,33.8683750629,15701.7108128
462,34.2699708939,15736.004725
463,34.1852378845,15770.19909
464,33.8452298641,15804.10852
465,34.3971538544,15838.509665
466,33.6708300114,15872.2394249
467,34.2610418797,15906.8637118
468,34.4631659985,15941.5323448
469,34.5841729641,15976.248698
470,34.6379449368,16010.8985438
471,34.253937006,16045.1701949
472,33.7214429379,16078.9138038
473,33.6203548908,16112.6069188
474,33.188710928,16145.81145
475,33.6291599274,16179.8850539
476,33.7747120857,16213.717015
477,33.7340488434,16247.7268369
478,33.8700609207,16281.812691
479,33.2727949619,16315.5321159
480,33.2832479477,16349.256506
481,33.084900856,16382.391526
482,33.2010741234,16415.986006
483,33.6255171299,16449.9294958
484,32.5096797943,16482.4416978
485,33.0381040573,16516.2708299
486,33.5178568363,16550.503818
487,33.6799180508,16584.799819
488,33.038921833,16618.378952
489,33.4220819473,16652.494915
490,32.6843540668,16685.18959
491,32.6993949413,16718.6867859
492,33.8896939754,16753.3174
493,34.1876039505,16787.741878
494,33.7391629219,16821.8634448
495,33.5891180038,16855.575537
496,33.7306170464,16889.94609
497,33.5322728157,16924.8927829
498,33.9622409344,16961.4215319
499,33.2607901096,16995.2385778
EndTest
