NewTest,TCP,bachelor4-VirtualBox
94,12.3351578712,1317341420.89
95,24.4493851662,1317341433.23
96,24.7714340687,1317341457.68
97,6.28206300735,1317341482.45
98,14.1535181999,1317341488.73
99,30.6952049732,1317341502.88
100,18.7443611622,1317341533.58
101,12.3416008949,1317341552.32
102,15.3500189781,1317341564.67
103,15.5360970497,1317341580.02
104,26.1346359253,1317341595.55
105,12.4587349892,1317341621.69
106,40.0906019211,1317341634.15
107,33.6750559807,1317341674.24
108,18.580231905,1317341707.91
109,21.5811240673,1317341726.49
110,12.6103730202,1317341748.07
111,27.5777418613,1317341760.68
112,9.29036712646,1317341788.26
113,15.3517620564,1317341797.55
114,36.5388109684,1317341812.9
115,24.443582058,1317341849.44
116,3.28298091888,1317341873.89
117,3.22853302956,1317341877.17
118,15.7073369026,1317341880.4
119,18.6355028152,1317341896.11
120,9.39214491844,1317341914.74
121,27.9310770035,1317341924.14
122,12.6128361225,1317341952.07
123,6.27020478249,1317341964.68
124,18.630412817,1317341970.95
125,18.3248491287,1317341989.58
126,15.5639019012,1317342007.91
127,30.4764938354,1317342023.47
128,15.4072430134,1317342053.95
129,27.7959489822,1317342069.36
130,33.9765329361,1317342097.16
131,9.563393116,1317342131.13
132,15.5129261017,1317342140.7
133,24.5839548111,1317342156.21
134,18.3243541718,1317342180.79
135,12.3716099262,1317342199.12
136,3.21324110031,1317342211.49
137,12.5693869591,1317342214.7
138,9.2526049614,1317342227.27
139,18.4571890831,1317342236.52
140,18.3194429874,1317342254.98
141,3.33956503868,1317342273.3
142,6.25051999092,1317342276.64
143,6.38326597214,1317342282.89
144,6.88040089607,1317342289.28
145,3.3194899559,1317342296.16
146,18.7232260704,1317342299.48
147,8.16881799698,1317342318.2
148,12.372426033,1317342326.37
149,12.3570201397,1317342338.74
150,3.22980713844,1317342351.1
151,3.22205305099,1317342354.33
152,9.29396080971,1317342357.55
153,6.16810083389,1317342366.84
154,3.04222512245,1317342373.01
155,3.21177506447,1317342376.05
156,3.1525220871,1317342379.27
157,15.4051909447,1317342382.42
158,6.29036784172,1317342397.82
159,33.7260429859,1317342404.12
160,21.4279370308,1317342437.84
161,9.26600313187,1317342459.27
162,3.34514403343,1317342468.54
163,42.9010868073,1317342471.88
164,9.49861502647,1317342514.78
165,6.33692002296,1317342524.28
166,6.14089512825,1317342530.62
167,9.32088208199,1317342536.76
168,6.30609822273,1317342546.08
169,12.1609358788,1317342552.39
170,9.40414190292,1317342564.55
171,3.17767095566,1317342573.95
172,6.36869692802,1317342577.13
173,3.02440404892,1317342583.5
174,3.51059913635,1317342586.52
175,24.5473539829,1317342590.03
176,6.22594618797,1317342614.58
177,21.9880878925,1317342620.81
178,12.33811903,1317342642.8
179,3.25955510139,1317342655.13
180,27.6405129433,1317342658.39
181,12.2353191376,1317342686.03
182,6.31532216072,1317342698.27
183,12.7147049904,1317342704.58
184,3.04813599586,1317342717.3
185,6.33313012123,1317342720.35
186,21.6179039478,1317342726.68
187,6.32019209862,1317342748.3
188,3.15391802788,1317342754.62
189,3.36377906799,1317342757.77
190,6.39480090141,1317342761.14
191,6.20586681366,1317342767.53
192,6.27404808998,1317342773.74
193,15.7226259708,1317342780.01
194,9.34325003624,1317342795.74
195,3.17571592331,1317342805.08
196,3.19829416275,1317342808.25
197,9.26533913612,1317342811.45
198,12.4295730591,1317342820.72
199,3.13076782227,1317342833.15
EndTest
