NewTest,TCP,bachelor3-VirtualBox
0,15.8409059048,1317322525.01
1,0.769412994385,1317322540.85
2,0.749397993088,1317322541.62
3,0.764134168625,1317322542.37
4,3.83274698257,1317322543.14
5,0.864450931549,1317322546.97
6,0.866548061371,1317322547.83
7,10.1078119278,1317322548.7
8,0.849404096603,1317322558.81
9,0.892743825912,1317322559.66
10,0.760921955109,1317322560.55
11,6.90978598595,1317322561.31
12,0.767117023468,1317322568.22
13,0.776762008667,1317322568.99
14,0.735207080841,1317322569.77
15,46.3996751308,1317322570.5
16,0.782510042191,1317322616.9
17,0.827888011932,1317322617.68
18,0.782254934311,1317322618.51
19,24.9497599602,1317322619.29
20,0.817969083786,1317322644.24
21,0.817044973373,1317322645.06
22,0.822330951691,1317322645.88
23,7.06218218803,1317322646.7
24,0.785953044891,1317322653.76
25,0.737861156464,1317322654.55
26,0.859760046005,1317322655.29
27,3.89083409309,1317322656.15
28,0.831470966339,1317322660.04
29,0.757602214813,1317322660.87
30,6.87753415108,1317322661.63
31,3.8106880188,1317322668.51
32,0.743352174759,1317322672.32
33,0.780272960663,1317322673.06
34,0.879226922989,1317322673.84
35,3.79879522324,1317322674.72
36,0.820756912231,1317322678.52
37,0.783725976944,1317322679.34
38,0.780627012253,1317322680.13
39,3.83448195457,1317322680.91
40,0.721920013428,1317322684.74
41,0.744203090668,1317322685.46
42,0.837524175644,1317322686.21
43,16.2094168663,1317322687.05
44,0.799759864807,1317322703.25
45,0.80170917511,1317322704.05
46,0.788729190826,1317322704.86
47,25.1362221241,1317322705.65
48,0.864799022675,1317322730.78
49,0.784668922424,1317322731.65
50,0.810432195663,1317322732.43
51,15.9501459599,1317322733.24
52,0.774276971817,1317322749.19
53,0.795922994614,1317322749.97
54,0.792851924896,1317322750.76
55,9.8658618927,1317322751.56
56,0.75544500351,1317322761.42
57,0.760015964508,1317322762.18
58,3.82832384109,1317322762.94
59,16.138753891,1317322766.77
60,0.754608869553,1317322782.91
61,0.745018005371,1317322783.66
62,0.785691022873,1317322784.41
63,6.89834213257,1317322785.19
64,0.759004116058,1317322792.09
65,0.775949954987,1317322792.85
66,0.78137588501,1317322793.63
67,16.011095047,1317322794.41
68,0.748627901077,1317322810.42
69,0.731405973434,1317322811.17
70,0.748444080353,1317322811.9
71,9.96432304382,1317322812.65
72,0.800483942032,1317322822.61
73,0.768019914627,1317322823.41
74,0.736831188202,1317322824.18
75,3.8210580349,1317322824.92
76,0.76745891571,1317322828.74
77,0.782127141953,1317322829.51
78,0.776454925537,1317322830.29
79,34.1795840263,1317322831.07
80,0.789086103439,1317322865.24
81,0.792546987534,1317322866.03
82,0.763943195343,1317322866.83
83,3.85953903198,1317322867.59
84,0.7759308815,1317322871.45
85,0.823662996292,1317322872.23
86,0.814026117325,1317322873.05
87,19.1145451069,1317322873.87
88,0.805449008942,1317322892.98
89,0.941246032715,1317322893.79
90,6.95155096054,1317322894.73
91,0.745774030685,1317322901.68
92,0.763728141785,1317322902.42
93,0.784903049469,1317322903.19
94,9.88473510742,1317322903.97
95,0.867444038391,1317322913.86
96,0.733977079391,1317322914.73
97,0.776580095291,1317322915.46
98,9.84187817574,1317322916.24
99,0.810778856277,1317322926.08
100,0.785846948624,1317322926.89
101,0.803092002869,1317322927.68
102,6.9111020565,1317322928.48
103,0.786409854889,1317322935.39
104,0.774995088577,1317322936.18
105,0.880578994751,1317322936.95
106,6.85448908806,1317322937.83
107,0.82444190979,1317322944.69
108,0.77024102211,1317322945.51
109,0.787490129471,1317322946.28
110,3.92317199707,1317322947.07
111,0.812874078751,1317322950.99
112,0.737869024277,1317322951.81
113,3.84158587456,1317322952.55
114,24.9902541637,1317322956.39
115,0.795998811722,1317322981.38
116,0.879498004913,1317322982.17
117,0.784819841385,1317322983.05
118,9.8169400692,1317322983.84
119,0.850645065308,1317322993.66
120,0.741703987122,1317322994.51
121,3.82277488708,1317322995.25
122,0.84348487854,1317322999.07
123,0.793094873428,1317322999.91
124,0.832988977432,1317323000.71
125,12.8988258839,1317323001.54
126,0.775624990463,1317323014.44
127,0.804894924164,1317323015.22
128,0.801571130753,1317323016.02
129,25.0972650051,1317323016.83
130,3.79723000526,1317323041.92
131,0.835253000259,1317323045.72
132,0.811784029007,1317323046.56
133,7.0286719799,1317323047.37
134,0.731878042221,1317323054.4
135,0.746610879898,1317323055.13
136,0.759805202484,1317323055.88
137,9.95735406876,1317323056.64
138,0.797825098038,1317323066.59
139,0.738677024841,1317323067.39
140,0.808398962021,1317323068.13
141,7.04632902145,1317323068.94
142,0.77303481102,1317323075.99
143,0.773957014084,1317323076.76
144,0.784786939621,1317323077.53
145,0.794986009598,1317323078.32
146,0.857387065887,1317323079.11
147,0.831696987152,1317323079.97
148,0.793937206268,1317323080.8
149,22.106235981,1317323081.6
150,0.755021095276,1317323103.7
151,0.769049167633,1317323104.46
152,0.732920885086,1317323105.23
153,3.78613209724,1317323105.96
154,3.84806108475,1317323109.75
155,0.79053401947,1317323113.59
156,0.796620845795,1317323114.39
157,3.89133310318,1317323115.18
158,4.02767896652,1317323119.07
159,0.784044981003,1317323123.1
160,6.83440089226,1317323123.89
161,0.837651014328,1317323130.72
162,0.757521867752,1317323131.56
163,0.781270027161,1317323132.32
164,0.805982112885,1317323133.1
165,12.8137581348,1317323133.9
166,0.846246957779,1317323146.72
167,0.758693933487,1317323147.56
168,16.0417509079,1317323148.32
169,3.85588788986,1317323164.36
170,0.755989074707,1317323168.22
171,0.765933990479,1317323168.98
172,0.766808986664,1317323169.74
173,25.1194648743,1317323170.51
174,0.752048015594,1317323195.63
175,0.787039041519,1317323196.38
176,0.744660139084,1317323197.17
177,16.1166930199,1317323197.91
178,0.929864883423,1317323214.03
179,0.847733974457,1317323214.96
180,0.826861143112,1317323215.81
181,0.860018968582,1317323216.64
182,0.834398984909,1317323217.5
183,0.795408010483,1317323218.33
184,27.9739990234,1317323219.13
185,0.822233915329,1317323247.1
186,0.77365899086,1317323247.92
187,0.746532917023,1317323248.7
188,9.9189119339,1317323249.44
189,0.841112852097,1317323259.36
190,0.765955924988,1317323260.21
191,0.765574932098,1317323260.97
192,28.0704710484,1317323261.74
193,0.764642953873,1317323289.81
194,0.748296976089,1317323290.57
195,0.740392923355,1317323291.32
196,0.890363931656,1317323292.06
197,0.77689909935,1317323292.95
198,0.901591062546,1317323293.73
199,0.766747951508,1317323294.63
200,3.85407185555,1317323295.4
201,0.746707201004,1317323299.25
202,0.853022098541,1317323300.0
203,0.808511018753,1317323300.85
204,3.84519600868,1317323301.66
205,0.82085609436,1317323305.51
206,0.817510128021,1317323306.33
207,18.9833569527,1317323307.14
208,0.767737150192,1317323326.13
209,0.788928985596,1317323326.9
210,0.789016962051,1317323327.69
211,9.95135402679,1317323328.47
212,10.0490300655,1317323338.43
213,0.781195878983,1317323348.48
214,0.784006118774,1317323349.26
215,0.758650064468,1317323350.04
216,3.79551100731,1317323350.8
217,0.725424051285,1317323354.6
218,0.759603977203,1317323355.32
219,3.89014911652,1317323356.08
220,13.0722258091,1317323359.97
221,9.98301100731,1317323373.04
222,0.750211000443,1317323383.03
223,0.82913184166,1317323383.78
224,0.766163110733,1317323384.61
225,3.90049910545,1317323385.37
226,0.873177051544,1317323389.27
227,0.810690879822,1317323390.15
228,19.0829389095,1317323390.96
229,0.735206127167,1317323410.04
230,0.725519180298,1317323410.78
231,0.841519117355,1317323411.5
232,3.76736092567,1317323412.34
233,0.733378171921,1317323416.11
234,0.74113202095,1317323416.84
235,0.78774189949,1317323417.59
236,0.868531942368,1317323418.37
237,0.766613960266,1317323419.24
238,0.860753059387,1317323420.01
239,0.759871959686,1317323420.87
240,0.922281980515,1317323421.63
241,0.757144927979,1317323422.55
242,0.828547000885,1317323423.31
243,0.815887928009,1317323424.14
244,3.96924304962,1317323424.96
245,0.807183027267,1317323428.92
246,0.749797105789,1317323429.73
247,0.780715942383,1317323430.49
248,7.07337212563,1317323431.27
249,0.855978012085,1317323438.34
250,0.820481061935,1317323439.2
251,0.787001132965,1317323440.02
252,6.86438393593,1317323440.8
253,0.821552991867,1317323447.67
254,0.819175958633,1317323448.49
255,0.764017105103,1317323449.31
256,0.862650156021,1317323450.07
257,0.833156108856,1317323450.94
258,0.75327205658,1317323451.77
259,10.0310029984,1317323452.52
260,0.928411006927,1317323462.56
261,0.780995845795,1317323463.48
262,0.753566980362,1317323464.26
263,10.0302169323,1317323465.02
264,0.897479057312,1317323475.05
265,0.748006105423,1317323475.95
266,0.869868040085,1317323476.69
267,7.00967907906,1317323477.57
268,0.767035007477,1317323484.57
269,0.746661901474,1317323485.34
270,0.816384077072,1317323486.09
271,12.8991398811,1317323486.91
272,0.793529033661,1317323499.8
273,0.829331159592,1317323500.6
274,0.77995300293,1317323501.43
275,10.009526968,1317323502.21
276,0.779483795166,1317323512.22
277,0.827552080154,1317323513.0
278,0.803411006927,1317323513.83
279,0.865823030472,1317323514.63
280,0.850578069687,1317323515.49
281,0.786692142487,1317323516.35
282,0.729490995407,1317323517.13
283,3.85603117943,1317323517.86
284,0.862778186798,1317323521.72
285,0.766670942307,1317323522.58
286,0.769726037979,1317323523.35
287,0.822378873825,1317323524.12
288,0.7435131073,1317323524.94
289,0.766735076904,1317323525.68
290,4.01891517639,1317323526.45
291,0.790951967239,1317323530.47
292,0.785081863403,1317323531.26
293,0.772943973541,1317323532.05
294,3.91600704193,1317323532.82
295,0.755769014359,1317323536.74
296,0.826023101807,1317323537.49
297,0.752602815628,1317323538.32
298,3.90128612518,1317323539.07
299,0.75768494606,1317323542.97
EndTest
