NewTest,TCP,bachelor2-VirtualBox
0,0.252016067505,1317315701.38
1,0.0800049304962,1317315701.64
2,0.0760040283203,1317315701.72
3,0.0840058326721,1317315701.79
4,0.096006155014,1317315701.88
5,0.108006000519,1317315701.97
6,0.112006902695,1317315702.08
7,0.120007991791,1317315702.19
8,0.104006052017,1317315702.31
9,0.10000705719,1317315702.42
10,0.088005065918,1317315702.52
11,0.0760049819946,1317315702.61
12,0.0760049819946,1317315702.68
13,0.100005865097,1317315702.76
14,0.0760049819946,1317315702.86
15,0.0840051174164,1317315702.94
16,0.120007991791,1317315703.02
17,0.100006103516,1317315703.14
18,0.104005813599,1317315703.24
19,0.116008043289,1317315703.34
20,0.096006155014,1317315703.46
21,0.116006851196,1317315703.56
22,0.112007141113,1317315703.67
23,0.112006902695,1317315703.78
24,0.100006103516,1317315703.9
25,0.108006954193,1317315704.0
26,0.112006902695,1317315704.1
27,0.120007038116,1317315704.22
28,0.116008043289,1317315704.34
29,0.120007038116,1317315704.45
30,0.124007940292,1317315704.57
31,0.116007089615,1317315704.7
32,0.148008823395,1317315704.81
33,0.116008043289,1317315704.96
34,0.104006052017,1317315705.08
35,0.116006851196,1317315705.18
36,0.108007192612,1317315705.3
37,0.120007991791,1317315705.4
38,0.124006986618,1317315705.52
39,0.120007991791,1317315705.65
40,0.124007940292,1317315705.77
41,0.136008024216,1317315705.89
42,0.148009061813,1317315706.03
43,0.104007005692,1317315706.18
44,0.112006902695,1317315706.28
45,0.108006954193,1317315706.39
46,0.124006986618,1317315706.5
47,0.124008178711,1317315706.62
48,0.108006954193,1317315706.75
49,0.112006902695,1317315706.86
50,0.100006103516,1317315706.97
51,0.104007005692,1317315707.07
52,0.116007089615,1317315707.18
53,0.132007837296,1317315707.29
54,0.116008043289,1317315707.42
55,0.116007089615,1317315707.54
56,3.26020383835,1317315707.66
57,0.112007141113,1317315710.92
58,0.116006851196,1317315711.03
59,0.104006052017,1317315711.15
60,0.128008127213,1317315711.25
61,0.112006902695,1317315711.38
62,0.104007005692,1317315711.49
63,0.0920059680939,1317315711.59
64,0.100006103516,1317315711.69
65,0.104005813599,1317315711.79
66,0.144009113312,1317315711.89
67,0.112006902695,1317315712.03
68,0.112007141113,1317315712.15
69,0.116008043289,1317315712.26
70,0.112006902695,1317315712.37
71,0.100006103516,1317315712.49
72,0.120006799698,1317315712.59
73,0.10000705719,1317315712.71
