NewTest,TCP,bachelor4-VirtualBox
0,9.67660498619,1317322520.37
1,0.684042930603,1317322530.05
2,0.624038934708,1317322530.73
3,0.620038986206,1317322531.35
4,0.668040990829,1317322531.97
5,0.696044206619,1317322532.64
6,0.640039920807,1317322533.34
7,0.680042028427,1317322533.98
8,0.708045005798,1317322534.66
9,9.77661085129,1317322535.37
10,0.704044103622,1317322545.14
11,0.784049034119,1317322545.85
12,0.792048931122,1317322546.63
13,3.95624709129,1317322547.42
14,0.692044019699,1317322551.38
15,0.676041841507,1317322552.07
16,0.828052043915,1317322552.75
17,49.2750790119,1317322553.57
18,0.756047010422,1317322602.85
19,0.740046977997,1317322603.61
20,0.936058044434,1317322604.35
21,3.92024493217,1317322605.28
22,0.704044103622,1317322609.2
23,0.644039869308,1317322609.91
24,0.720045089722,1317322610.55
25,9.76461100578,1317322611.27
26,24.9255568981,1317322621.04
27,0.652041196823,1317322645.96
28,0.636039972305,1317322646.61
29,0.696043014526,1317322647.25
30,3.83223986626,1317322647.94
31,0.680042028427,1317322651.78
32,0.736046075821,1317322652.46
33,0.704043865204,1317322653.19
34,3.77623605728,1317322653.9
35,3.72823309898,1317322657.67
36,0.692044019699,1317322661.4
37,0.828050851822,1317322662.09
38,3.94024705887,1317322662.92
39,18.8971810341,1317322666.86
40,0.672041893005,1317322685.76
41,0.684041976929,1317322686.43
42,0.736046075821,1317322687.12
43,0.624038934708,1317322687.85
44,19.2692050934,1317322688.48
45,0.636039018631,1317322707.74
46,0.696043968201,1317322708.38
47,0.632039070129,1317322709.08
48,0.616038799286,1317322709.71
49,6.78442406654,1317322710.32
50,0.604038000107,1317322717.11
51,0.648040056229,1317322717.71
52,0.840053081512,1317322718.36
53,3.82423901558,1317322719.2
54,0.716043949127,1317322723.03
55,0.688042879105,1317322723.74
56,0.668041944504,1317322724.43
57,0.71604514122,1317322725.1
58,12.780798912,1317322725.81
59,0.620038032532,1317322738.59
60,0.720045089722,1317322739.21
61,0.740046977997,1317322739.93
62,12.8087999821,1317322740.67
63,0.656040906906,1317322753.48
64,0.648041009903,1317322754.14
65,0.676042079926,1317322754.79
66,0.640039920807,1317322755.46
67,25.0695669651,1317322756.1
68,0.740046024323,1317322781.17
69,0.644040107727,1317322781.91
70,0.684042930603,1317322782.56
71,0.660041093826,1317322783.24
72,27.9217448235,1317322783.9
73,0.620039224625,1317322811.82
74,0.748046875,1317322812.44
75,0.696043014526,1317322813.19
76,6.85242795944,1317322813.89
77,64.3280210495,1317322820.74
78,0.852052927017,1317322885.07
79,0.79204916954,1317322885.92
80,0.692043781281,1317322886.71
81,49.0350642204,1317322887.4
82,0.640039920807,1317322936.44
83,0.624038934708,1317322937.08
84,0.656041145325,1317322937.7
85,0.708043813705,1317322938.36
86,3.85624098778,1317322939.07
87,0.728046178818,1317322942.92
88,0.644039869308,1317322943.65
89,0.7120449543,1317322944.3
90,0.644040107727,1317322945.01
91,15.7929868698,1317322945.65
92,0.664041042328,1317322961.44
93,0.740046977997,1317322962.11
94,0.736046075821,1317322962.85
95,6.77242302895,1317322963.58
96,0.660041093826,1317322970.36
97,0.644039869308,1317322971.02
98,0.656040906906,1317322971.66
99,0.656041145325,1317322972.32
100,0.704043865204,1317322972.97
101,0.760048151016,1317322973.68
102,0.648040056229,1317322974.44
103,0.688042879105,1317322975.09
104,15.8289899826,1317322975.77
105,0.620038032532,1317322991.6
106,0.628040075302,1317322992.22
107,0.780047893524,1317322992.85
108,9.8846180439,1317322993.63
109,0.628038883209,1317323003.52
110,0.664041996002,1317323004.14
111,0.656041145325,1317323004.81
112,0.640039920807,1317323005.46
113,9.824614048,1317323006.1
114,0.696043014526,1317323015.93
115,0.732045888901,1317323016.62
116,0.644040107727,1317323017.36
117,3.92424607277,1317323018.0
118,6.67241692543,1317323021.92
119,0.636039018631,1317323028.6
120,0.648041009903,1317323029.23
121,0.660040855408,1317323029.88
122,25.1495718956,1317323030.54
123,0.664041996002,1317323055.69
124,0.708044052124,1317323056.36
125,0.696043968201,1317323057.07
126,3.77223515511,1317323057.77
127,25.1615729332,1317323061.54
128,0.684042930603,1317323086.7
129,0.61603808403,1317323087.38
130,0.676041841507,1317323088.0
131,0.732046127319,1317323088.68
132,3.87224197388,1317323089.41
133,0.644040107727,1317323093.28
134,0.676042795181,1317323093.92
135,0.684042215347,1317323094.6
136,15.900993824,1317323095.28
137,3.86824202538,1317323111.19
138,0.708044052124,1317323115.05
139,0.680042982101,1317323115.76
140,3.78023600578,1317323116.44
141,3.72023200989,1317323120.22
142,0.728045940399,1317323123.94
143,0.676042079926,1317323124.67
144,9.7886121273,1317323125.35
145,0.760047912598,1317323135.14
146,0.648040056229,1317323135.9
147,0.644041061401,1317323136.55
148,0.708043813705,1317323137.2
149,0.632039070129,1317323137.9
150,0.720045089722,1317323138.54
151,0.744046926498,1317323139.26
152,0.644040107727,1317323140.0
153,0.720044851303,1317323140.64
154,13.0168139935,1317323141.36
155,0.688043117523,1317323154.38
156,0.720044851303,1317323155.07
157,6.85642814636,1317323155.79
158,12.7447969913,1317323162.64
159,0.632039070129,1317323175.39
160,0.648041009903,1317323176.02
161,0.720044851303,1317323176.67
162,0.644040107727,1317323177.39
163,40.2385149002,1317323178.03
164,0.664041042328,1317323218.27
165,0.660041093826,1317323218.94
166,0.692043781281,1317323219.6
167,3.72023200989,1317323220.29
168,0.700044155121,1317323224.01
169,0.656040906906,1317323224.71
170,0.656041145325,1317323225.37
171,0.676041841507,1317323226.02
172,3.85624098778,1317323226.7
173,0.688043117523,1317323230.56
174,0.624038934708,1317323231.25
175,0.668041944504,1317323231.87
176,0.820051193237,1317323232.54
177,0.624038934708,1317323233.36
178,0.796050071716,1317323233.98
179,0.764047861099,1317323234.78
180,0.696043014526,1317323235.54
181,0.724045991898,1317323236.24
182,0.632039070129,1317323236.96
183,0.616039037704,1317323237.59
184,0.720044851303,1317323238.21
185,0.776048183441,1317323238.93
186,0.628038883209,1317323239.71
187,0.744046926498,1317323240.33
