NewTest,I-O,bachelor-VirtualBox(127.0.1.1)
97,15.2702181339,1314210744.8
98,13.6770551205,1314210760.11
99,25.2831921577,1314210776.69
100,16.1814198494,1314210802.43
101,12.9140441418,1314210821.77
102,23.0812871456,1314210836.4
103,17.9151549339,1314210859.82
104,14.4317350388,1314210877.74
105,5.645870924,1314210892.81
106,16.3312809467,1314210908.33
107,13.6704800129,1314210926.69
108,18.1200768948,1314210940.39
109,19.5221168995,1314210958.52
110,15.6523420811,1314210978.1
111,19.6905860901,1314210994.57
112,14.964676857,1314211014.27
113,17.6410520077,1314211029.28
114,10.9864830971,1314211049.24
115,5.446570158,1314211063.69
116,3.80979800224,1314211077.0
117,3.53277206421,1314211093.41
118,3.67160201073,1314211108.85
119,13.863918066,1314211121.77
120,25.4972350597,1314211137.43
121,11.5131039619,1314211168.64
122,20.1833109856,1314211187.45
123,12.3233261108,1314211207.69
124,12.6296350956,1314211228.48
125,16.5927898884,1314211241.2
126,10.6616840363,1314211257.8
127,15.1072940826,1314211277.44
128,22.0563108921,1314211300.72
129,16.6828029156,1314211325.19
130,15.1053569317,1314211344.16
131,4.81055808067,1314211366.68
132,12.6123800278,1314211382.96
133,3.89677190781,1314211402.85
134,2.28456807137,1314211418.21
135,4.00810408592,1314211435.23
136,3.23902082443,1314211451.62
137,3.44692087173,1314211470.41
138,3.32722687721,1314211487.17
139,13.1624591351,1314211504.16
140,2.41155600548,1314211522.59
141,3.11319208145,1314211540.76
142,14.3040819168,1314211560.66
143,4.29318809509,1314211577.82
144,22.9460859299,1314211589.29
145,19.4164800644,1314211614.27
146,12.9183979034,1314211635.26
147,20.4898378849,1314211649.2
148,20.8612010479,1314211669.7
149,7.66394400597,1314211692.0
150,16.56954813,1314211710.85
151,17.969039917,1314211729.24
152,14.1164121628,1314211748.69
153,17.7877221107,1314211762.81
154,15.1189370155,1314211780.63
155,16.2887151241,1314211795.77
156,5.84497499466,1314211812.07
157,13.6992418766,1314211822.03
158,17.7075250149,1314211835.75
159,17.8316779137,1314211853.47
160,5.29817700386,1314211873.44
161,11.8926041126,1314211888.18
162,2.41107988358,1314211904.81
163,3.76579880714,1314211917.67
164,3.59256792068,1314211932.47
165,4.11185407639,1314211946.45
166,3.17016005516,1314211959.47
167,4.50732588768,1314211972.27
168,5.39304113388,1314211986.15
169,4.63753414154,1314212000.94
170,3.98237895966,1314212014.64
171,14.3288769722,1314212029.66
172,15.6010029316,1314212043.99
173,18.4878768921,1314212059.62
174,19.3257641792,1314212078.16
175,19.5175471306,1314212097.49
176,18.3029298782,1314212117.03
177,20.9100031853,1314212137.51
178,19.577682972,1314212158.44
179,18.4494249821,1314212183.69
180,13.1995220184,1314212206.1
181,15.159635067,1314212228.91
182,12.1425220966,1314212246.58
183,21.1557459831,1314212263.69
184,18.3444600105,1314212291.39
185,5.77894115448,1314212309.86
186,4.64628982544,1314212331.11
187,15.6717572212,1314212349.8
188,14.3657510281,1314212369.5
189,22.8238208294,1314212385.5
190,14.3439950943,1314212408.98
191,12.7023150921,1314212425.16
192,18.3571538925,1314212437.96
193,19.9448060989,1314212456.71
194,17.3774321079,1314212477.11
195,11.295582056,1314212496.08
196,5.6110701561,1314212510.19
197,11.9894931316,1314212523.86
198,5.39374709129,1314212539.08
199,4.81235599518,1314212553.31
200,4.58854103088,1314212566.32
201,4.80722212791,1314212587.25
202,22.9403679371,1314212603.51
203,13.6848671436,1314212626.5
204,19.7518959045,1314212640.79
205,17.223886013,1314212661.55
206,14.5483810902,1314212679.72
207,16.3288800716,1314212698.18
208,13.1441681385,1314212718.07
209,11.5849299431,1314212733.46
210,14.8814709187,1314212747.16
211,12.3479969501,1314212768.33
212,16.608038187,1314212781.59
213,16.5462219715,1314212798.58
214,17.1973860264,1314212815.16
215,14.2910659313,1314212832.44
216,12.797077179,1314212846.75
217,13.6369299889,1314212859.95
218,11.6376690865,1314212873.63
219,13.2420041561,1314212885.42
220,15.9010140896,1314212898.73
221,12.973567009,1314212914.65
222,12.3609609604,1314212927.64
223,16.1850659847,1314212940.07
224,14.6961450577,1314212956.32
225,13.9222581387,1314212971.03
226,13.4479510784,1314212986.7
227,17.1639168262,1314213002.15
228,16.1528968811,1314213022.27
229,12.5468800068,1314213040.11
230,18.9014718533,1314213055.54
231,19.8932189941,1314213075.14
232,13.7996900082,1314213095.25
233,13.1902139187,1314213109.34
234,12.5070691109,1314213126.94
235,12.6422610283,1314213141.22
236,4.12302899361,1314213159.96
237,4.41219711304,1314213177.02
238,4.81505489349,1314213192.48
239,6.60116314888,1314213203.59
240,12.5194740295,1314213218.19
241,13.603856802,1314213233.4
242,17.3990840912,1314213249.9
243,12.1646049023,1314213267.49
244,15.256207943,1314213279.69
245,9.18189287186,1314213295.05
246,4.79951906204,1314213311.5
247,5.24751400948,1314213322.48
248,13.5827329159,1314213332.6
249,12.9513828754,1314213346.27
250,17.1936318874,1314213359.29
251,17.1039669514,1314213376.5
252,19.9394891262,1314213393.62
253,27.5592639446,1314213413.74
254,16.3479208946,1314213446.9
255,17.0966579914,1314213465.54
256,26.2630748749,1314213482.72
257,14.3417100906,1314213512.24
258,15.808453083,1314213532.02
259,15.0527501106,1314213547.84
260,15.0651161671,1314213567.1
261,15.3272960186,1314213584.03
262,12.845015049,1314213599.37
263,16.5301239491,1314213621.52
264,16.4849779606,1314213639.64
265,18.43501091,1314213656.75
266,13.411190033,1314213679.61
267,7.88256382942,1314213695.9
268,5.08221101761,1314213710.83
269,5.00661802292,1314213725.03
270,12.008097887,1314213736.72
271,4.39139103889,1314213748.83
272,10.9277589321,1314213762.71
273,14.5378830433,1314213776.02
274,5.05655908585,1314213800.19
275,14.3262519836,1314213820.82
276,14.7227880955,1314213835.19
277,21.7078552246,1314213852.17
278,17.2601671219,1314213874.18
279,20.1442070007,1314213891.5
280,12.6554141045,1314213911.66
281,16.4454710484,1314213924.89
282,18.1499028206,1314213941.85
283,15.608481884,1314213960.02
284,11.0689358711,1314213977.91
285,9.15784907341,1314213992.63
286,8.47053408623,1314214007.02
287,18.2206919193,1314214022.51
288,11.8842029572,1314214041.36
289,19.8679940701,1314214053.53
290,20.5536031723,1314214073.66
291,13.4521360397,1314214094.29
292,14.7264740467,1314214107.78
293,14.1276869774,1314214122.52
294,19.0323410034,1314214136.71
295,12.2202720642,1314214155.77
296,10.0873661041,1314214168.25
297,10.361743927,1314214178.96
298,7.9633128643,1314214189.34
299,5.44336605072,1314214202.31
300,5.15299606323,1314214221.48
301,4.95584583282,1314214231.99
302,5.18041300774,1314214245.73
303,15.5245039463,1314214262.84
304,6.02949213982,1314214284.47
305,20.2145879269,1314214302.01
306,14.4147861004,1314214326.26
307,12.5122480392,1314214347.02
308,6.2327580452,1314214363.88
309,12.1400978565,1314214375.5
310,10.7986660004,1314214387.69
311,4.89267206192,1314214402.22
312,4.80815577507,1314214417.86
313,20.0762050152,1314214437.17
314,22.0599560738,1314214457.8
315,17.0195670128,1314214479.89
316,19.8788869381,1314214499.77
317,14.2053799629,1314214521.36
318,13.981744051,1314214537.73
319,5.69035410881,1314214557.75
320,23.8984079361,1314214580.65
321,27.0110299587,1314214604.56
322,12.2576739788,1314214632.21
323,12.8222949505,1314214647.02
324,15.1379208565,1314214663.21
325,18.8821008205,1314214682.6
326,16.8813290596,1314214701.92
327,14.9285960197,1314214718.85
328,25.4524278641,1314214733.8
329,20.4828250408,1314214759.31
330,12.2151229382,1314214779.8
331,8.54597616196,1314214793.6
332,19.898045063,1314214813.94
333,12.41862607,1314214833.91
334,11.1932051182,1314214847.77
335,11.4561569691,1314214861.15
336,9.32947301865,1314214876.39
337,16.7295889854,1314214892.73
338,22.9950339794,1314214909.52
339,13.3640351295,1314214932.53
340,12.7240290642,1314214945.97
341,11.6168501377,1314214958.72
342,14.9111208916,1314214972.69
343,4.28411507607,1314214994.36
344,5.18438005447,1314215010.17
345,4.66471600533,1314215022.55
346,4.02815103531,1314215036.59
347,11.3993480206,1314215065.15
348,5.62529706955,1314215079.24
349,5.57303404808,1314215094.73
350,5.8812520504,1314215115.15
351,4.49567294121,1314215129.99
352,3.90154385567,1314215145.24
353,14.6333351135,1314215160.72
354,5.81168794632,1314215182.06
355,6.06995296478,1314215198.4
356,4.40878200531,1314215210.92
357,5.48276686668,1314215225.98
358,3.84835386276,1314215240.83
359,5.47488903999,1314215255.57
360,11.2685770988,1314215271.13
361,5.37512493134,1314215293.63
362,4.087444067,1314215318.53
363,4.21991586685,1314215334.57
364,11.8535709381,1314215361.48
365,5.51875114441,1314215380.65
366,5.10886406898,1314215395.65
367,8.63775610924,1314215413.13
368,12.0020329952,1314215426.13
369,6.51289796829,1314215440.59
370,9.00075006485,1314215454.09
371,12.2911279202,1314215464.2
372,17.592810154,1314215478.67
373,9.71989798546,1314215498.25
374,12.9050819874,1314215517.05
375,5.51006507874,1314215541.54
376,22.6755440235,1314215563.2
377,19.6973648071,1314215589.5
378,14.6652369499,1314215611.78
379,22.4469909668,1314215632.1
380,23.5340359211,1314215655.48
381,12.6650211811,1314215679.05
382,31.3105959892,1314215698.22
383,21.0030300617,1314215733.22
384,18.849036932,1314215754.94
385,25.218198061,1314215781.27
386,25.3291950226,1314215806.52
387,22.7729048729,1314215831.85
388,21.1666088104,1314215854.72
389,19.6267030239,1314215875.95
390,31.0747539997,1314215895.68
391,13.7951459885,1314215926.78
392,7.2081861496,1314215941.96
393,5.36243200302,1314215960.38
394,12.3599100113,1314215982.03
395,13.1952939034,1314215996.27
396,4.32811713219,1314216015.89
397,5.4033138752,1314216036.43
398,12.0680711269,1314216058.92
399,5.77723312378,1314216083.47
400,16.8761041164,1314216107.83
401,12.9974491596,1314216127.08
402,5.13443684578,1314216143.13
403,10.1006162167,1314216157.5
404,20.6323411465,1314216182.22
405,13.7044680119,1314216208.53
406,14.3025550842,1314216229.66
407,5.86880612373,1314216247.7
408,11.1273219585,1314216271.26
409,15.0044209957,1314216289.27
410,6.43933010101,1314216315.81
411,22.5014138222,1314216331.09
412,25.9693388939,1314216353.61
413,16.5379321575,1314216379.6
414,23.166230917,1314216396.19
415,19.1241691113,1314216419.43
416,14.0179951191,1314216438.56
417,14.9093749523,1314216452.63
418,16.6979620457,1314216467.62
419,15.1942780018,1314216485.29
420,12.0777988434,1314216504.45
421,16.1795887947,1314216516.81
422,11.9242761135,1314216534.61
423,6.19950985909,1314216546.61
424,14.7447218895,1314216559.13
425,20.9534320831,1314216575.6
426,16.0457570553,1314216596.59
427,12.5738260746,1314216612.72
428,12.8898129463,1314216625.32
429,16.4351279736,1314216638.22
430,14.5596821308,1314216654.67
431,11.3574900627,1314216669.23
432,7.26189184189,1314216682.08
433,14.850413084,1314216698.59
434,15.475507021,1314216713.46
435,15.2898058891,1314216729.02
436,14.454171896,1314216744.32
437,6.53826498985,1314216760.55
438,4.73656797409,1314216778.8
439,4.33730983734,1314216801.22
440,5.71502494812,1314216822.93
441,4.45760893822,1314216837.81
442,4.14880013466,1314216855.64
443,4.11249899864,1314216873.8
444,5.8185338974,1314216892.27
445,4.06796002388,1314216913.87
446,4.31240296364,1314216933.82
447,5.15576815605,1314216949.04
448,11.867937088,1314216963.0
449,10.734306097,1314216976.82
450,11.6382529736,1314216992.7
451,6.39275789261,1314217008.1
452,8.93209195137,1314217026.84
453,4.98936295509,1314217044.84
454,3.27320504189,1314217061.74
455,13.8529670238,1314217082.14
456,11.2570779324,1314217098.8
457,12.9370038509,1314217121.04
458,11.7174079418,1314217139.9
459,5.54852485657,1314217161.08
460,5.66332697868,1314217180.7
461,5.59427404404,1314217196.9
462,5.75123119354,1314217216.31
463,5.16381287575,1314217229.64
464,4.7343070507,1314217241.46
465,4.38738799095,1314217256.99
466,17.1653909683,1314217277.55
467,9.74031019211,1314217297.57
468,11.6722559929,1314217311.36
469,14.4334950447,1314217331.03
470,18.1775858402,1314217345.53
471,10.4627690315,1314217365.11
472,11.2756249905,1314217383.27
473,15.6276049614,1314217402.77
474,16.5647530556,1314217424.04
475,30.1834959984,1314217440.64
476,19.1003110409,1314217470.9
477,11.8081290722,1314217490.1
478,9.60035610199,1314217512.11
479,11.5261540413,1314217524.9
480,10.48990798,1314217538.14
481,9.80141401291,1314217549.23
482,5.35780286789,1314217564.58
483,18.9396381378,1314217580.07
484,13.5433650017,1314217599.28
485,17.5201869011,1314217613.95
486,15.6301789284,1314217631.5
487,16.6069579124,1314217648.45
488,12.776736021,1314217665.12
489,20.8431460857,1314217677.94
490,15.3440489769,1314217698.84
491,13.9400649071,1314217714.65
492,8.40015697479,1314217730.12
493,7.52369594574,1314217742.33
494,12.3565721512,1314217759.2
495,8.11960792542,1314217772.79
496,6.05368995667,1314217785.24
497,19.5969982147,1314217797.59
498,14.0029981136,1314217817.3
499,11.8759129047,1314217831.36
EndTest
