NewTest,SeekIndex,bachelor1-VirtualBox
0,0.29242682457,1320062848.4
1,0.43917298317,1320062848.79
2,0.86498093605,1320062849.57
3,0.434653997421,1320062850.9
4,0.375355958939,1320062851.45
5,0.277022838593,1320062852.02
6,0.364643096924,1320062852.62
7,0.378433942795,1320062853.11
8,0.336564064026,1320062853.72
9,0.556619882584,1320062854.19
10,0.566059112549,1320062855.16
11,0.46119594574,1320062856.05
12,0.312464952469,1320062856.83
13,0.212331056595,1320062857.3
14,0.315136194229,1320062857.89
15,0.26550579071,1320062858.37
16,0.239112138748,1320062858.74
17,0.340017080307,1320062859.08
18,0.461454153061,1320062860.12
19,0.332786083221,1320062861.39
20,0.414654970169,1320062862.0
21,0.359395027161,1320062862.53
22,0.225230932236,1320062863.05
23,0.125594854355,1320062863.46
24,0.268687963486,1320062863.9
25,0.242702007294,1320062864.84
26,0.373106002808,1320062865.49
27,0.426760911942,1320062865.95
28,0.453498125076,1320062866.94
29,0.226369142532,1320062867.47
30,0.340121030807,1320062867.97
31,0.267861127853,1320062868.45
32,0.282893896103,1320062869.0
33,0.472085952759,1320062869.6
34,0.75297498703,1320062870.86
35,0.652704954147,1320062871.67
36,0.295903921127,1320062872.37
37,0.229877948761,1320062872.89
38,0.224982976913,1320062873.42
39,0.37677693367,1320062873.98
40,0.254233837128,1320062874.5
41,0.260094165802,1320062875.24
42,0.285993814468,1320062875.67
43,0.277261018753,1320062876.71
44,0.588897943497,1320062877.28
45,0.617480039597,1320062878.22
46,0.524933815002,1320062878.87
47,1.28460812569,1320062879.42
48,0.525594949722,1320062880.72
49,0.543878078461,1320062881.51
50,0.387233972549,1320062882.25
51,0.295298099518,1320062882.71
52,0.248792886734,1320062883.35
53,0.201434135437,1320062883.87
54,0.372804164886,1320062884.44
55,0.769158840179,1320062885.03
56,0.840774059296,1320062885.93
57,0.491388082504,1320062887.03
58,0.276504039764,1320062887.76
59,0.213413953781,1320062888.33
60,0.28132390976,1320062888.79
61,0.22117805481,1320062889.18
62,0.247779846191,1320062889.76
63,0.699877977371,1320062890.19
64,0.345022916794,1320062891.02
65,0.566881895065,1320062892.18
66,0.205026865005,1320062892.8
67,0.353166103363,1320062893.31
68,0.30016207695,1320062894.23
69,0.36727809906,1320062894.88
70,0.305350065231,1320062895.76
71,0.429795026779,1320062896.74
72,0.452592849731,1320062897.4
73,0.253391027451,1320062897.93
74,0.302986860275,1320062898.44
75,0.312202215195,1320062898.94
76,0.191862106323,1320062899.29
77,0.33114695549,1320062899.82
78,1.23494911194,1320062900.43
79,0.461400985718,1320062901.85
80,0.326851129532,1320062902.54
81,0.333007097244,1320062903.25
82,0.262844085693,1320062903.87
83,0.298985958099,1320062904.34
84,0.229579925537,1320062905.19
85,1.00021791458,1320062905.66
86,0.313055992126,1320062906.91
87,0.616548061371,1320062907.72
88,0.387585163116,1320062908.38
89,0.2595911026,1320062908.91
90,0.270744085312,1320062909.34
91,0.233747959137,1320062909.87
92,0.980392217636,1320062910.59
93,0.389826059341,1320062911.62
94,0.352434158325,1320062912.51
95,0.546418905258,1320062912.96
96,0.229979038239,1320062913.53
97,0.302947044373,1320062914.18
98,0.318051099777,1320062914.71
99,0.211019039154,1320062915.18
100,0.867557048798,1320062915.83
101,0.361248016357,1320062916.89
102,0.426529169083,1320062918.05
103,0.24188709259,1320062918.7
104,0.253373861313,1320062919.39
105,0.208889961243,1320062920.06
106,0.266381978989,1320062920.53
107,1.06250309944,1320062920.95
108,0.477390050888,1320062922.02
109,0.100763082504,1320062922.87
110,0.564879179001,1320062923.21
111,0.325157165527,1320062923.93
112,0.264842033386,1320062924.34
113,0.259941101074,1320062924.85
114,0.263073205948,1320062925.33
115,0.486712932587,1320062926.01
116,0.831616163254,1320062926.91
117,0.373579978943,1320062927.94
118,0.485772848129,1320062928.52
119,0.306938886642,1320062929.18
120,0.269499063492,1320062929.62
121,0.404335975647,1320062930.19
122,0.30698800087,1320062930.69
123,0.299911022186,1320062931.41
124,0.787392139435,1320062931.96
125,0.783726215363,1320062932.81
126,0.362414121628,1320062933.67
127,0.256640911102,1320062934.21
128,0.371108055115,1320062934.75
129,0.346720933914,1320062935.25
130,0.3845911026,1320062935.82
131,0.263633966446,1320062936.31
132,0.739330053329,1320062937.07
133,0.54208612442,1320062937.86
134,0.313919067383,1320062938.97
135,0.251191139221,1320062939.33
136,0.219988107681,1320062939.88
137,0.34285402298,1320062940.4
138,0.29404091835,1320062940.78
139,0.312119960785,1320062941.25
140,0.975870847702,1320062942.16
141,0.18807387352,1320062943.26
142,0.335680961609,1320062943.98
143,0.346879005432,1320062944.69
144,0.235777139664,1320062945.23
145,0.423435926437,1320062945.78
146,0.319901943207,1320062946.36
147,0.717360019684,1320062947.25
148,0.381217956543,1320062948.0
149,0.421591997147,1320062949.2
150,0.72975897789,1320062949.84
151,0.305282115936,1320062950.59
152,0.314838171005,1320062951.09
153,0.339268922806,1320062951.5
154,0.246042966843,1320062952.03
155,0.2445499897,1320062952.92
156,0.393883943558,1320062953.36
157,0.25726890564,1320062954.23
158,0.584568023682,1320062955.03
159,0.513829946518,1320062955.63
160,0.316566944122,1320062956.42
161,0.302639961243,1320062956.95
162,0.273386001587,1320062957.39
163,0.260554790497,1320062957.68
164,0.600991010666,1320062958.1
165,0.585575819016,1320062958.74
166,0.415094137192,1320062959.86
167,0.400503873825,1320062960.54
168,0.138219833374,1320062961.08
169,0.488909006119,1320062961.83
170,0.325172901154,1320062962.49
171,0.348445177078,1320062963.1
172,0.267503976822,1320062963.67
173,0.776450157166,1320062964.31
174,0.494365930557,1320062965.27
175,0.194034099579,1320062966.01
176,0.725763082504,1320062966.63
177,0.241221904755,1320062967.41
178,0.349265098572,1320062967.86
179,0.233486175537,1320062968.45
180,0.515599012375,1320062969.11
181,0.406983852386,1320062969.96
182,0.30496096611,1320062970.44
183,0.293790102005,1320062970.89
184,0.303952932358,1320062971.3
185,0.752505779266,1320062971.85
186,0.375101089478,1320062972.75
187,0.328788995743,1320062973.32
188,0.290949106216,1320062973.81
189,0.40679192543,1320062974.93
190,0.593084096909,1320062975.56
191,0.351221084595,1320062976.28
192,0.829998970032,1320062977.37
193,0.429376125336,1320062978.23
194,0.522259950638,1320062979.32
195,0.311673164368,1320062979.97
196,0.328038930893,1320062980.33
197,0.35219502449,1320062980.87
198,0.252945899963,1320062981.51
199,0.2595911026,1320062982.0
200,0.715869903564,1320062982.48
201,0.648015975952,1320062983.3
202,0.503643035889,1320062984.53
203,0.586900949478,1320062985.08
204,0.234428882599,1320062985.73
205,0.423493862152,1320062986.32
206,0.273567914963,1320062986.97
207,0.377315998077,1320062988.03
208,0.56333899498,1320062989.1
209,0.549629926682,1320062989.92
210,0.175562858582,1320062990.53
211,0.301769971848,1320062991.15
212,0.278935909271,1320062991.57
213,0.3113758564,1320062992.25
214,0.673467874527,1320062992.87
215,0.681840896606,1320062993.67
216,0.146724939346,1320062994.62
217,0.443732976913,1320062994.86
218,0.218945026398,1320062995.52
219,0.254477977753,1320062996.04
220,0.323053121567,1320062996.41
221,0.238389968872,1320062997.1
222,0.207571983337,1320062997.48
223,0.668788909912,1320062998.01
224,0.412230014801,1320062998.9
225,0.355219841003,1320063000.04
226,0.437262058258,1320063000.59
