NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
247,33.8907511234,8430.6115129
248,34.6164038181,8465.562778
249,34.0380029678,8500.31827497
250,32.5151200294,8533.12372899
251,33.5412979126,8568.08065081
252,34.0827548504,8602.42430282
253,33.7871339321,8636.72814584
254,32.8030509949,8669.87782001
255,33.2173359394,8704.55533099
256,33.2794909477,8738.26222396
257,33.4654049873,8772.58856583
258,33.4729819298,8806.87123895
259,34.1748731136,8841.8980248
260,33.4078609943,8875.47607183
261,33.9861137867,8910.24966383
262,32.7586960793,8943.33252692
263,33.4872150421,8977.72776294
264,33.9192819595,9012.81350589
265,33.4357140064,9046.56315494
266,33.5567808151,9080.397686
267,33.2544438839,9114.71207285
268,34.2178900242,9149.73752499
269,33.4506709576,9183.19874191
270,33.3675370216,9216.91601801
271,33.7652919292,9251.29051089
272,32.5440568924,9284.15707278
273,33.1864891052,9318.65275979
274,33.2406060696,9352.39668298
275,32.9621779919,9385.8678019
276,32.9496350288,9419.58086395
277,33.036096096,9453.09790683
278,32.9611959457,9486.77893782
279,33.1765530109,9520.734864
280,33.4549810886,9554.56184697
281,32.6769189835,9587.55497193
282,33.4981479645,9621.87259102
283,33.0492959023,9655.28055501
284,33.333409071,9689.42212081
285,33.1948180199,9722.90913296
286,33.6660320759,9757.06587481
287,33.0735890865,9790.55590487
288,33.8074560165,9824.83303881
289,33.1559169292,9858.17538285
290,33.391616106,9892.1107018
291,32.9533469677,9925.3975358
292,33.0904009342,9959.83676481
293,33.1339800358,9993.45913982
294,32.8470749855,10027.0647888
295,33.5568189621,10061.1603639
296,33.402916193,10094.856858
297,33.0447180271,10128.2730279
298,32.9712560177,10161.8181138
299,32.9778609276,10195.2802849
300,33.1881790161,10228.9653878
301,33.4391479492,10262.9307568
302,33.2791850567,10296.620724
303,33.0401959419,10330.2233379
304,33.6712441444,10364.5630019
305,33.4808650017,10398.210032
306,33.0601210594,10431.2995539
307,33.5746619701,10465.2358999
308,34.1850810051,10499.5582318
309,33.2897930145,10532.8698308
310,32.8258180618,10566.04791
311,33.1341891289,10599.899874
312,33.6300580502,10633.6637249
313,33.1260099411,10667.2197258
314,33.6984949112,10701.3452919
315,33.5990300179,10735.3558719
316,33.2673399448,10769.0176029
317,33.5995590687,10803.0994308
318,33.3995809555,10836.8711078
319,33.1974549294,10870.5149648
320,33.8592779636,10904.4681909
321,33.5363929272,10938.234283
322,33.6678450108,10972.1927409
323,33.319054842,11005.795264
324,33.267070055,11039.329355
325,33.5283031464,11073.3923888
326,33.0239698887,11107.075104
327,33.4573860168,11141.3752918
328,34.1669940948,11175.9803259
329,33.4322810173,11209.5981488
330,33.6125540733,11243.749429
331,33.7654969692,11277.9512448
332,33.0325169563,11311.4797359
333,33.0838549137,11345.6485138
334,33.4467999935,11379.367522
335,32.607708931,11412.0450439
336,33.5675899982,11446.438201
337,33.4536869526,11480.2532279
338,33.4884979725,11513.8592248
339,33.2368030548,11547.7443969
340,33.5202279091,11582.0359719
341,33.2293510437,11615.484304
342,33.4749658108,11649.0011828
343,33.4507939816,11683.5578189
344,33.0021569729,11716.9450488
345,33.3207139969,11750.739507
346,33.5732150078,11784.8893878
347,33.1336321831,11818.0432088
348,33.2006690502,11851.495821
349,33.3573999405,11885.2553568
350,33.7134861946,11919.4473898
351,33.4906241894,11952.9874709
352,33.5846509933,11987.5199029
353,33.4906921387,12021.2561598
354,32.9651150703,12055.0290709
355,33.3048410416,12089.606987
356,32.8624470234,12123.5119269
357,33.6337730885,12158.835968
358,34.2665491104,12193.495858
359,33.236811161,12226.821728
360,33.2484161854,12260.9061658
361,33.5632851124,12295.247489
362,33.767578125,12329.4945369
363,33.4752790928,12363.1252329
364,33.7404088974,12397.17294
365,34.3431539536,12431.5278969
366,33.3916659355,12464.9524488
367,33.7814939022,12500.0026729
368,33.5980670452,12533.859674
369,33.3030979633,12567.711026
370,33.1321649551,12601.8150339
371,33.2576720715,12636.140919
372,33.5865449905,12670.2778819
373,33.5697879791,12704.1359148
374,33.249530077,12737.787344
375,33.1596751213,12771.779166
376,33.1830320358,12806.3374739
377,33.4478719234,12841.02807
378,33.4787640572,12874.954509
379,33.1702368259,12909.6211619
380,33.5190780163,12944.726197
381,33.2785298824,12978.4084508
382,33.4610109329,13012.763397
383,33.6015980244,13047.5759239
384,32.5388691425,13080.90499
385,33.2312669754,13115.0807848
386,33.5493807793,13149.9139628
387,33.1303510666,13183.741462
388,33.487803936,13218.0244989
389,33.4817569256,13252.680172
390,33.1269919872,13286.556077
391,32.7201888561,13320.7913339
392,33.3893120289,13355.5253298
393,34.2889330387,13390.5401349
394,34.1072669029,13424.6558599
395,33.4663090706,13458.4245908
396,33.7560319901,13492.4657838
397,33.5437889099,13526.0514829
398,33.4123189449,13559.9768109
399,33.3158230782,13594.133826
400,34.0687248707,13628.795903
401,33.1287350655,13662.5587499
402,33.8443238735,13697.2993069
403,34.3554589748,13732.1135218
404,33.8870608807,13766.2605948
405,33.4741818905,13800.2152019
406,33.8724570274,13834.7649899
407,33.4553108215,13868.567436
408,33.6167809963,13903.4353259
409,33.7201371193,13937.9904039
410,33.2163660526,13971.8364949
411,33.3059179783,14006.3531818
412,33.9868760109,14041.4448578
413,32.8457329273,14074.5983839
414,33.670758009,14109.1008289
415,32.9516038895,14142.4666438
416,33.1023089886,14176.3177149
417,33.4744651318,14210.5759659
418,33.3496439457,14244.2597749
419,33.2769701481,14278.2020409
420,33.0780749321,14311.4728789
421,33.5699000359,14345.660197
422,33.3891661167,14379.3401659
423,33.120980978,14412.991755
424,33.5204238892,14447.8053639
425,33.6499769688,14481.7182038
426,33.443156004,14515.302259
427,32.5669009686,14548.6575699
428,33.5817909241,14583.488585
429,33.9274580479,14617.727417
430,33.8069291115,14652.0708439
431,33.7712199688,14686.148119
432,34.0639400482,14720.4719779
433,33.4559261799,14754.0041609
434,33.7953388691,14788.052475
435,33.3601229191,14821.9943779
436,33.5880761147,14855.961509
437,33.9287559986,14890.3138759
438,33.0319769382,14923.719821
439,33.7270209789,14958.060885
440,33.1843018532,14991.4837718
441,33.3227498531,15025.3624718
442,33.5092849731,15059.369082
443,33.2918989658,15093.3070669
444,33.5422139168,15127.2537699
445,33.2756140232,15161.048213
446,33.6356930733,15195.2391999
447,33.4615118504,15229.135087
448,33.5847690105,15263.1882348
449,32.7721481323,15296.0446219
450,33.5815448761,15330.451901
451,33.4441142082,15363.940506
452,32.646780014,15396.6851418
453,33.6357700825,15431.105798
454,33.5711810589,15465.332588
455,33.1770482063,15499.1618478
456,33.6027259827,15533.4244709
457,33.615678072,15567.3999779
458,34.2230989933,15601.9230268
459,33.24584198,15635.1715
460,33.4029870033,15669.114892
461,33.4024689198,15702.899832
462,33.4763798714,15736.7656438
463,33.2723579407,15770.3062689
464,33.1156001091,15803.7639129
465,33.9473800659,15838.3968389
466,33.6920909882,15872.3313398
467,33.2392811775,15906.237185
468,33.7210547924,15940.3544228
469,33.3514459133,15973.7671759
470,33.3883039951,16007.9550269
471,33.2924768925,16041.9965019
472,33.1214439869,16075.7497079
473,33.4468140602,16109.9409339
474,33.1845521927,16143.8290188
475,33.3621981144,16177.9844759
476,33.0856790543,16211.96224
477,33.2801570892,16246.3991659
478,33.4929180145,16280.5051169
479,32.6996591091,16313.7434549
480,33.2740108967,16348.4651139
481,32.9875559807,16382.1636999
482,32.4475739002,16415.6222038
483,33.8611078262,16450.4289339
484,32.8558020592,16483.54439
485,33.2382240295,16517.6739888
486,33.2704210281,16551.532429
487,33.6348040104,16585.8575358
488,33.1919579506,16619.438839
489,33.3936491013,16653.1068699
490,34.0265600681,16687.6990719
491,33.8490211964,16721.9643509
492,33.2508509159,16755.966609
493,34.3360421658,16790.9735098
494,33.2696869373,16824.5574398
495,33.0992908478,16858.3038218
496,33.1989040375,16892.052063
497,33.6645441055,16926.8762879
498,33.7246470451,16960.8686149
499,33.5042350292,16994.6018329
500,33.2218549252,17028.2496099
501,33.2885529995,17062.335608
502,34.3290860653,17097.428339
503,33.5392889977,17131.2755618
504,33.3079800606,17165.3525779
505,33.0121130943,17199.2622049
506,33.0961658955,17233.2645178
507,33.5820970535,17267.520941
508,33.3790791035,17301.1805668
509,33.2796781063,17334.9757099
510,33.2591848373,17368.980902
511,33.4876308441,17403.0907478
512,33.3178479671,17437.1004128
513,33.007349968,17470.6567249
514,33.0940117836,17504.7345228
515,33.2839090824,17538.4202468
516,33.7383029461,17572.882123
517,32.881098032,17606.0009038
518,33.0201218128,17640.0951698
519,33.1825399399,17673.80707
520,33.3758790493,17707.80267
521,33.1090550423,17741.3783729
522,33.3814618587,17775.4794259
523,33.4112110138,17809.5387368
524,33.4189491272,17843.0548699
525,33.471960783,17877.0911448
526,33.4571340084,17910.7062738
527,33.2740540504,17944.3692279
528,33.3989539146,17978.0933058
529,33.25426507,18011.768023
530,33.3120310307,18045.676214
531,33.3551120758,18079.5458739
532,33.4694440365,18113.4454019
533,33.1031811237,18147.0492589
534,33.0643560886,18180.755749
535,33.5951728821,18215.159436
536,33.4047760963,18248.6127498
537,33.4863100052,18282.6915679
538,32.9931149483,18315.944988
539,33.4823219776,18350.038914
540,33.5234768391,18383.584826
541,33.9302580357,18417.880127
542,33.3283491135,18451.7553859
543,33.2713439465,18485.300504
544,33.7187809944,18519.7539959
545,33.0236799717,18553.1019239
546,33.4680199623,18587.031498
547,33.324737072,18620.8190589
548,33.8974530697,18655.0990028
549,33.3743860722,18688.9486568
550,33.1650819778,18722.4874039
551,32.9398739338,18755.875638
552,33.670427084,18790.5252259
553,33.1869869232,18824.2874649
554,33.4746208191,18858.5907629
555,33.9642038345,18892.8219728
556,33.3027839661,18926.4557469
557,33.366186142,18960.5388608
558,33.452434063,18994.57441
559,33.6023828983,19029.019115
560,33.8101391792,19063.330668
561,33.6343808174,19097.497335
562,33.3286380768,19131.463984
563,33.4553909302,19165.4973269
564,32.9048261642,19199.161737
565,32.8444871902,19232.9077108
566,33.4223520756,19267.5856609
567,33.3939239979,19301.398257
568,33.274326086,19335.2422299
569,33.2342369556,19369.243166
570,33.9878351688,19404.068599
571,33.1971869469,19437.7546599
572,33.351678133,19471.6560068
573,33.5024440289,19505.9768798
574,33.8511450291,19540.4175718
575,33.7778010368,19574.413213
576,33.6062128544,19608.5155008
577,33.5759351254,19642.705652
578,33.4327659607,19676.772594
579,33.5434250832,19710.9161708
580,34.6695899963,19746.2047489
581,33.5455470085,19779.9758019
582,33.985626936,19814.769604
583,34.2450149059,19849.5086169
584,33.4637701511,19883.246805
585,33.2441709042,19917.14414
586,33.9404349327,19951.64624
587,33.1982069016,19985.1094189
588,33.3474009037,20019.2053368
589,34.3520889282,20054.46872
590,32.7489209175,20087.646168
591,34.2041800022,20123.2617819
592,32.8746891022,20156.713516
593,33.2585909367,20191.1135039
594,33.3196599483,20225.3366868
595,33.2960071564,20259.6973078
596,33.1125020981,20293.475657
597,33.3544390202,20327.576586
598,33.1395540237,20361.8792908
599,33.7844769955,20396.633292
600,33.4601309299,20430.439127
601,33.1026499271,20464.468087
602,33.235049963,20498.807791
603,33.3403849602,20532.944783
604,33.3893270493,20566.8363938
605,33.9552412033,20601.2055678
606,32.9759659767,20634.2975309
607,33.4056999683,20668.4852128
608,33.5225200653,20702.515635
609,33.8902130127,20737.089597
610,33.5520811081,20770.81633
611,32.8555839062,20804.205215
612,33.5117809772,20838.574894
613,33.4436149597,20872.9848218
614,33.2960560322,20906.4751599
615,33.4096930027,20941.1293788
616,33.0718209743,20974.4954579
617,33.0044531822,21008.7285838
618,33.3303320408,21042.881084
619,33.7437310219,21077.0374458
620,34.1264750957,21111.9067569
621,33.3298549652,21145.4299319
622,33.2439141273,21179.241205
623,33.9600360394,21213.9099319
624,33.3355710506,21247.77561
625,33.3254170418,21281.3180919
626,33.659744978,21315.523067
627,34.0342729092,21350.0661199
628,33.5113527775,21383.6076889
629,33.4202060699,21417.3932898
630,33.9927909374,21452.2804489
631,33.3314158916,21485.684567
632,33.4794309139,21519.5908768
633,33.5668540001,21553.386776
634,33.7710931301,21587.5383258
635,32.9981849194,21620.9831738
636,33.4710838795,21655.1356988
637,33.455065012,21688.8822088
638,33.3390259743,21722.3684359
639,33.1573929787,21756.2196698
640,33.3662450314,21789.9483979
641,33.3569440842,21823.7580149
642,33.0201931,21857.2309649
643,33.3807299137,21891.2067268
644,33.2940349579,21924.6182909
645,33.8693058491,21958.969769
646,33.4761810303,21992.538018
647,32.9719359875,22025.7874548
648,32.9915249348,22059.3823118
649,33.0443019867,22092.8972089
650,32.696988821,22126.120971
651,33.216356039,22160.3382239
652,33.1004040241,22193.9257638
653,32.7336320877,22227.0741758
654,32.7405531406,22260.5194268
655,32.7539539337,22293.993346
656,33.5691180229,22328.3678699
657,32.8081719875,22361.4224608
658,33.4782600403,22395.6103089
659,33.7487521172,22429.550525
660,33.41518116,22463.3134408
661,33.3004009724,22496.9219098
662,33.8340630531,22531.1235418
663,33.145387888,22564.444885
664,33.257491827,22598.0693479
665,33.4935519695,22631.899091
666,33.2265958786,22665.287179
667,33.1261408329,22698.8236659
668,33.4393980503,22732.6834078
669,33.4859740734,22766.1718919
670,33.4576721191,22801.0849519
671,32.9233949184,22834.260777
672,33.1808800697,22868.2650249
673,33.7364969254,22902.3896768
674,33.9365639687,22936.5917089
675,32.9652249813,22969.718241
676,33.2363288403,23003.5056179
677,33.6835711002,23037.7919629
678,33.5674228668,23071.6283998
679,32.8720138073,23104.9319799
680,33.1033170223,23138.9260838
681,33.4426848888,23172.9221568
682,33.4826498032,23206.8957648
683,33.2422800064,23240.42693
684,33.461591959,23274.1996739
685,33.4903070927,23308.269382
686,33.8456881046,23342.4271159
687,33.3188340664,23375.7548928
688,33.1663210392,23409.536073
689,32.6596589088,23442.7456129
690,32.9731431007,23476.6735568
691,33.379805088,23511.2319138
692,33.473870039,23544.9471848
693,33.1324911118,23578.4550149
694,33.5455169678,23612.3436589
695,33.3075780869,23645.9553058
696,33.3128378391,23679.4390049
697,33.7128419876,23713.272928
698,33.6290121078,23747.0837958
699,33.4546771049,23781.1709678
700,33.0070929527,23814.57336
701,33.0040471554,23847.9394028
702,33.3162620068,23881.9497869
703,33.4911699295,23915.8757889
704,33.2995538712,23949.279367
705,33.4148609638,23983.3275049
706,33.4872789383,24017.348572
707,32.9741799831,24050.8387458
708,33.6568231583,24085.1052029
709,33.4707860947,24118.905591
710,33.4998130798,24152.752388
711,33.1749279499,24186.6405489
712,33.3448200226,24220.4495368
713,33.4676611423,24254.2113209
714,33.52769804,24288.495533
715,33.4400420189,24322.7003589
716,33.3770208359,24356.4129438
717,33.3212499619,24390.4706168
718,33.3419780731,24424.682621
719,34.0305418968,24459.2106068
720,33.576982975,24493.041106
721,33.6342248917,24527.1756558
722,33.5818860531,24561.130244
723,33.3661971092,24594.7784898
724,33.4210259914,24628.8868849
725,33.4342899323,24662.8951788
726,33.7158172131,24697.1847939
727,33.4644081593,24731.1179399
728,32.7934331894,24765.0531199
729,33.1726000309,24799.3757489
730,33.1316990852,24833.0842848
731,33.1500000954,24866.9985268
732,33.1851930618,24901.2061138
733,33.3734228611,24935.4633269
734,33.5762240887,24969.5690219
735,33.3131389618,25003.2123199
736,33.1426849365,25036.7500169
737,33.770359993,25071.3230238
738,33.4334540367,25104.917603
739,33.2636780739,25139.0812118
740,33.4740769863,25173.464792
741,33.752425909,25207.665987
742,33.6701869965,25241.7277229
743,33.4319858551,25275.799964
744,33.009909153,25309.1499779
745,33.3826401234,25343.4530098
746,33.1811499596,25377.132298
747,33.5240731239,25411.703939
748,33.8187170029,25446.160434
749,33.3670959473,25479.8851619
750,32.7190439701,25513.4669929
751,32.7351429462,25547.275209
752,33.453578949,25581.6956868
753,33.3184700012,25615.5455849
754,33.4478440285,25649.7233479
755,33.6451590061,25683.8794608
756,34.4840209484,25718.8976879
757,33.4131150246,25752.315573
758,33.1094388962,25785.875726
759,33.7225930691,25820.24382
760,33.3751969337,25854.137249
761,33.1853618622,25887.7767708
762,33.246352911,25921.8102288
763,33.1653029919,25955.5073268
764,33.0385301113,25989.338563
765,33.2089459896,26023.4781458
766,33.4972839355,26058.0224979
767,33.9874401093,26092.3872688
768,33.5885078907,26126.5262699
769,33.5194671154,26160.7093039
770,33.3609650135,26194.8069489
771,33.1550049782,26228.5244019
772,33.6254889965,26262.8541708
773,33.3788108826,26296.435504
774,33.0942530632,26330.524534
775,33.1251680851,26364.6589139
776,33.499297142,26398.7924509
777,33.1802120209,26432.510237
778,33.4365940094,26466.6978199
779,33.4547450542,26500.9729569
780,33.6363239288,26535.1936419
781,33.8635911942,26569.5670428
782,33.1475799084,26603.048208
783,33.0498261452,26636.817024
784,33.9571430683,26671.8261359
785,33.432819128,26705.3299749
786,33.6191871166,26739.4117658
787,33.4233570099,26773.2953899
788,33.8492720127,26807.6360478
789,33.6053888798,26841.348516
790,33.4855811596,26875.0803359
791,33.4499390125,26908.7950079
792,34.1655170918,26943.7221699
793,33.5388870239,26977.6057408
794,33.5424461365,27011.4408588
795,32.9400200844,27044.699924
796,33.5274589062,27079.0069959
797,33.2063860893,27112.5700588
798,33.6135849953,27146.6734028
799,33.2847409248,27180.237329
800,33.0489759445,27213.99523
801,33.4389519691,27248.089309
802,33.2640969753,27281.6428249
803,33.0892310143,27315.2293408
804,32.8888888359,27348.9582188
805,33.6450769901,27383.413904
806,33.3842020035,27416.9377379
807,33.3386151791,27450.760942
808,33.311466217,27484.4034388
809,33.7681849003,27518.5211809
810,33.4859108925,27552.713392
811,32.2152190208,27585.4776909
812,33.2304561138,27619.7119548
813,33.6054627895,27653.4738109
814,33.6226849556,27687.272969
815,32.7589900494,27720.3651848
816,32.7982499599,27753.4723039
817,32.8197209835,27786.690918
818,32.846200943,27820.1889899
819,32.5129899979,27853.294076
820,33.1127839088,27887.398752
821,33.1421830654,27920.947084
822,33.1417150497,27954.4279869
823,33.4987511635,27988.168319
824,33.5697629452,28022.022208
825,33.3954610825,28055.4614179
826,33.0964460373,28088.924207
827,33.6238331795,28123.00192
828,33.3758308887,28156.4229138
829,33.0843272209,28190.1191258
830,33.3913719654,28224.2856779
831,32.9713051319,28257.8576488
832,33.6559121609,28292.4795029
833,33.5166289806,28326.3765769
834,33.0954639912,28359.77527
835,33.2329349518,28393.71435
836,33.0777812004,28427.0709939
837,33.3247339725,28461.1397688
838,33.087542057,28494.6998639
839,33.100769043,28528.2450309
840,32.6202502251,28561.19854
841,33.2727611065,28595.4155798
842,33.0917429924,28629.0322969
843,33.3199541569,28662.5462289
844,33.0637331009,28696.063499
845,32.9330217838,28729.7642379
846,33.4249899387,28763.6322439
847,33.4422240257,28797.3955569
848,33.3666670322,28830.899123
849,33.2764151096,28864.8579259
850,33.6209390163,28898.513912
851,32.9954571724,28931.967865
852,33.3963701725,28965.7506239
853,33.0613160133,28999.2422268
854,33.2760980129,29032.9988708
855,32.9042408466,29066.2038279
856,33.0970680714,29100.245019
857,32.6966879368,29133.411525
858,32.8425910473,29167.0851078
859,32.8429150581,29200.623919
860,33.1520149708,29234.4483769
861,33.149928093,29268.2020419
862,32.9858748913,29301.7612629
863,32.9823458195,29335.2614038
864,33.2023711205,29368.8658879
865,33.1396260262,29402.530412
866,33.1576859951,29436.4485729
867,33.1195349693,29469.8554678
868,33.3728818893,29503.6686568
869,33.4801630974,29537.477031
870,33.1886451244,29570.7858379
871,33.3442862034,29604.421984
872,33.7419259548,29638.5298328
873,33.6590950489,29672.2490859
874,32.6498420238,29705.4095209
875,32.3525710106,29738.5641859
876,33.2201490402,29773.381289
877,32.8472521305,29806.8489308
878,32.9605219364,29840.227257
879,33.1236848831,29873.908788
880,33.0528478622,29907.118263
881,33.2081270218,29941.0899768
882,33.3812839985,29974.7261188
883,33.7008001804,30008.5855138
884,32.9201579094,30041.8478699
885,33.2198719978,30075.5054889
886,33.9735751152,30109.679327
887,33.1554379463,30142.9787879
888,32.9515068531,30176.3655798
889,32.9917178154,30209.6790359
