NewTest,SeekIndex,bachelor1-VirtualBox
0,0.848566055298,1320062529.12
1,0.61872792244,1320062530.32
2,0.484508037567,1320062531.5
3,0.28440618515,1320062532.46
4,0.187530994415,1320062533.33
5,0.952773809433,1320062534.09
6,0.701821804047,1320062535.05
7,0.230140924454,1320062536.14
8,0.428170919418,1320062536.96
9,0.217593193054,1320062537.53
10,0.288857936859,1320062538.04
11,0.298256874084,1320062538.47
12,0.299962997437,1320062539.05
13,0.329796075821,1320062540.09
14,0.536800861359,1320062540.58
15,0.543539047241,1320062541.41
16,0.664259910583,1320062542.23
17,0.408483028412,1320062542.93
18,0.188571929932,1320062543.45
19,0.369663000107,1320062543.9
20,0.779813051224,1320062544.38
21,0.363851070404,1320062545.25
22,0.255204916,1320062545.73
23,0.608341932297,1320062546.32
24,0.636661052704,1320062547.3
25,0.459178924561,1320062548.05
26,0.220816135406,1320062548.63
27,0.291362047195,1320062549.17
28,0.322839975357,1320062550.05
29,0.384666919708,1320062550.52
30,0.253485918045,1320062551.07
31,0.625113010406,1320062551.59
32,1.52434802055,1320062552.33
33,0.390439987183,1320062553.89
34,0.243516921997,1320062554.49
35,0.392902135849,1320062554.99
36,0.243309020996,1320062555.58
37,0.380999088287,1320062556.21
38,0.432040929794,1320062556.82
39,0.701184988022,1320062557.75
40,0.320672035217,1320062558.88
41,0.392972946167,1320062559.4
42,0.355003118515,1320062559.9
43,0.280315160751,1320062560.4
44,0.259848117828,1320062561.14
45,0.316353082657,1320062561.56
46,0.209774017334,1320062562.09
47,0.205360889435,1320062562.58
48,1.11889791489,1320062562.95
49,0.42108798027,1320062564.26
50,0.267103910446,1320062564.72
51,0.306879997253,1320062565.37
52,0.241436958313,1320062565.77
53,0.337684869766,1320062566.33
54,0.265123128891,1320062566.93
55,0.374262809753,1320062567.54
56,1.16116213799,1320062568.21
57,1.21758198738,1320062569.75
58,0.575225830078,1320062571.15
59,0.872159957886,1320062572.42
60,0.317476034164,1320062573.39
61,0.45742893219,1320062573.94
62,0.243722915649,1320062574.62
63,0.551388978958,1320062574.95
64,0.717890977859,1320062575.72
65,0.386482954025,1320062576.5
66,0.407980203629,1320062577.03
67,0.319159984589,1320062577.58
68,0.302527189255,1320062578.29
69,0.420110940933,1320062578.75
70,0.345906972885,1320062579.53
71,0.599236965179,1320062580.26
72,0.879642963409,1320062581.0
73,0.350136995316,1320062581.98
74,0.663371801376,1320062582.76
75,0.407653093338,1320062583.76
76,0.459012031555,1320062584.24
77,0.283016204834,1320062585.07
78,0.614678859711,1320062585.99
79,0.301056861877,1320062586.66
80,0.338335990906,1320062587.18
81,0.623100996017,1320062587.73
82,0.129441022873,1320062588.55
83,0.364623069763,1320062588.85
84,0.188079118729,1320062589.59
85,0.410222053528,1320062589.97
86,1.30412912369,1320062590.4
87,0.511719942093,1320062591.74
88,0.40128493309,1320062592.32
89,0.544210195541,1320062592.92
90,0.415835142136,1320062593.72
91,0.366163015366,1320062594.17
92,0.379732131958,1320062594.55
93,0.332458019257,1320062595.11
94,0.65695309639,1320062595.53
95,0.310663938522,1320062597.05
96,0.381590843201,1320062597.77
97,0.37623000145,1320062598.69
98,0.341576099396,1320062599.1
99,0.280081987381,1320062599.56
100,0.317981958389,1320062600.18
101,0.966339111328,1320062600.79
102,0.38387799263,1320062601.82
103,0.295915126801,1320062602.41
104,0.173460960388,1320062602.84
105,0.576800107956,1320062603.35
106,0.322457790375,1320062604.21
107,0.512874126434,1320062604.77
108,0.286432981491,1320062605.45
109,0.947880029678,1320062606.13
110,0.383617162704,1320062607.15
111,0.256004810333,1320062607.78
112,0.280120134354,1320062608.3
113,0.371526956558,1320062609.17
114,0.313097000122,1320062609.63
115,0.204402923584,1320062610.07
116,0.401569843292,1320062610.67
117,1.0086350441,1320062611.25
118,0.297270059586,1320062612.3
119,0.392946004868,1320062612.99
120,0.470124006271,1320062613.88
121,0.409412145615,1320062614.38
122,0.342343091965,1320062614.93
123,0.225131988525,1320062615.56
124,0.301799058914,1320062616.18
125,0.327111959457,1320062617.34
126,0.279075145721,1320062618.02
127,0.543241024017,1320062618.89
128,0.289572000504,1320062619.54
129,0.313560009003,1320062620.07
130,0.303367853165,1320062620.74
131,0.60241818428,1320062621.23
132,0.51723408699,1320062622.06
133,0.288331985474,1320062622.79
134,0.290822982788,1320062623.38
135,0.300071001053,1320062624.33
136,0.358566045761,1320062624.88
137,0.30795788765,1320062625.44
138,0.30211186409,1320062625.86
139,0.612837076187,1320062626.52
140,0.756632089615,1320062627.19
141,0.468012094498,1320062628.08
142,0.730304002762,1320062628.79
143,0.374083042145,1320062629.65
144,0.321031093597,1320062630.25
145,0.231639862061,1320062630.73
146,0.270702123642,1320062631.27
147,0.20382809639,1320062632.23
148,0.353410959244,1320062633.14
149,0.540101051331,1320062633.62
150,0.450889110565,1320062634.37
151,0.905120849609,1320062635.12
152,0.658142089844,1320062636.07
153,0.370582103729,1320062636.82
154,0.234413862228,1320062637.41
155,0.357685089111,1320062637.96
156,0.265709161758,1320062638.36
157,0.609590053558,1320062638.77
158,0.324938058853,1320062639.58
159,0.316877126694,1320062639.98
160,0.203956127167,1320062640.4
161,0.726545095444,1320062641.07
162,0.467266082764,1320062641.93
163,0.382277011871,1320062642.86
164,0.242110967636,1320062643.38
165,0.736158132553,1320062643.69
166,0.424873113632,1320062644.45
167,0.41280412674,1320062645.02
168,0.285676956177,1320062645.71
169,0.705151081085,1320062646.28
170,0.516360044479,1320062647.08
171,0.240022182465,1320062647.89
172,0.198463916779,1320062648.34
173,0.507715940475,1320062649.55
174,0.334844112396,1320062650.55
175,0.514081001282,1320062651.76
176,0.332337141037,1320062652.36
177,0.387856960297,1320062652.87
178,0.297080993652,1320062653.46
179,0.410624980927,1320062653.96
