NewTest,TCP,bachelor1-VirtualBox
0,18.3889501095,1317315684.95
1,0.123095989227,1317315703.33
2,0.11127281189,1317315703.46
3,0.0978660583496,1317315703.57
4,0.105870008469,1317315703.67
5,0.0928921699524,1317315703.77
6,0.101668834686,1317315703.87
7,0.0951387882233,1317315703.97
8,0.100046873093,1317315704.06
9,0.0931630134583,1317315704.16
10,0.0937609672546,1317315704.26
11,0.0873429775238,1317315704.35
12,0.0896379947662,1317315704.44
13,0.0904929637909,1317315704.53
14,0.0831120014191,1317315704.62
15,0.0861220359802,1317315704.7
16,0.0982708930969,1317315704.79
17,0.0990209579468,1317315704.89
18,0.102797031403,1317315704.99
19,0.101006031036,1317315705.09
20,0.116908073425,1317315705.19
21,0.092081785202,1317315705.31
22,0.0911250114441,1317315705.4
23,0.0950150489807,1317315705.49
24,0.0885090827942,1317315705.59
25,0.0923779010773,1317315705.67
26,0.0830709934235,1317315705.77
27,0.0975031852722,1317315705.85
28,0.0906190872192,1317315705.95
29,0.0972828865051,1317315706.04
30,0.0977730751038,1317315706.14
31,0.109784126282,1317315706.23
32,0.091744184494,1317315706.34
33,0.0980069637299,1317315706.44
34,0.115226984024,1317315706.53
35,0.0979249477386,1317315706.65
36,0.0857198238373,1317315706.75
37,0.0923030376434,1317315706.83
38,0.0946779251099,1317315706.93
39,0.0933299064636,1317315707.02
40,0.0994448661804,1317315707.11
41,0.10529088974,1317315707.21
42,3.13558387756,1317315707.32
43,0.125153064728,1317315710.45
44,6.20385193825,1317315710.58
45,0.0990068912506,1317315716.78
46,0.0986080169678,1317315716.88
47,0.101760864258,1317315716.98
48,0.0898249149323,1317315717.08
49,0.0869328975677,1317315717.17
50,0.0907502174377,1317315717.26
51,0.0942649841309,1317315717.35
52,0.0945718288422,1317315717.45
53,0.0999360084534,1317315717.54
54,0.0923261642456,1317315717.64
55,0.0949828624725,1317315717.73
56,0.0988128185272,1317315717.83
57,0.107754230499,1317315717.93
58,0.090833902359,1317315718.04
59,0.0936379432678,1317315718.13
60,0.0913960933685,1317315718.22
61,0.0848641395569,1317315718.31
62,0.093013048172,1317315718.4
63,0.0898051261902,1317315718.49
64,15.2017481327,1317315718.58
65,0.119085073471,1317315733.78
66,0.104297876358,1317315733.9
67,0.100759029388,1317315734.01
68,0.113788127899,1317315734.11
69,0.102985143661,1317315734.22
70,0.0896680355072,1317315734.32
71,0.100008010864,1317315734.41
72,0.0918259620667,1317315734.51
73,0.101234912872,1317315734.61
74,0.104515075684,1317315734.71
75,0.0937929153442,1317315734.81
76,0.0986649990082,1317315734.9
77,0.102557897568,1317315735.0
78,0.107090950012,1317315735.11
79,0.099760055542,1317315735.21
80,0.0989818572998,1317315735.31
81,0.109855890274,1317315735.41
82,0.101505041122,1317315735.52
83,0.0878000259399,1317315735.62
84,0.088161945343,1317315735.71
85,0.0912230014801,1317315735.8
86,0.109974861145,1317315735.89
87,12.2967329025,1317315736.0
88,0.115250110626,1317315748.3
89,0.0959870815277,1317315748.41
90,0.0973999500275,1317315748.51
91,0.118251085281,1317315748.61
92,0.114638090134,1317315748.73
93,0.119403123856,1317315748.84
94,0.109980106354,1317315748.96
95,0.101246833801,1317315749.07
96,0.104585886002,1317315749.17
97,0.0925579071045,1317315749.28
98,0.0953450202942,1317315749.37
99,0.108241081238,1317315749.47
100,0.0928409099579,1317315749.57
101,0.0989680290222,1317315749.67
102,0.103384971619,1317315749.77
103,0.111650943756,1317315749.87
104,0.0956361293793,1317315749.98
105,0.103888988495,1317315750.08
106,0.110082864761,1317315750.18
107,0.107367038727,1317315750.29
108,0.106648921967,1317315750.4
109,0.101878166199,1317315750.51
110,0.0921628475189,1317315750.61
111,0.108672142029,1317315750.7
112,0.110440969467,1317315750.81
113,0.115696907043,1317315750.92
114,0.114774942398,1317315751.04
115,0.106560945511,1317315751.15
116,3.1361079216,1317315751.26
117,0.118762016296,1317315754.39
118,0.103323936462,1317315754.51
119,0.108510971069,1317315754.62
120,0.108649015427,1317315754.72
121,0.0996110439301,1317315754.83
122,0.117127180099,1317315754.94
123,0.198907136917,1317315755.06
124,0.107591867447,1317315755.25
125,0.0945129394531,1317315755.36
126,0.105117082596,1317315755.46
127,0.0943880081177,1317315755.56
128,0.126857042313,1317315755.66
129,0.119014978409,1317315755.78
130,0.0993449687958,1317315755.9
131,0.102082967758,1317315756.0
132,0.104266881943,1317315756.11
133,0.099632024765,1317315756.21
134,0.105708122253,1317315756.31
135,0.104021072388,1317315756.42
136,0.110108852386,1317315756.52
137,0.100416898727,1317315756.63
138,0.0990881919861,1317315756.73
139,0.108597040176,1317315756.83
140,0.102379083633,1317315756.94
141,0.111866950989,1317315757.04
142,0.102838993073,1317315757.15
143,0.120526075363,1317315757.26
144,3.21079993248,1317315757.38
145,0.135158061981,1317315760.59
146,0.0963618755341,1317315760.72
147,0.0904479026794,1317315760.82
148,0.0948770046234,1317315760.91
149,0.0875859260559,1317315761.01
150,0.0944609642029,1317315761.09
151,0.0970339775085,1317315761.19
152,0.108657121658,1317315761.29
153,0.0925681591034,1317315761.39
154,0.0939879417419,1317315761.49
155,0.0962970256805,1317315761.58
156,0.0932672023773,1317315761.68
157,0.104741096497,1317315761.77
158,0.108401060104,1317315761.88
159,0.117465019226,1317315761.98
160,0.112298965454,1317315762.1
161,0.097177028656,1317315762.21
162,0.0960550308228,1317315762.31
163,0.0910089015961,1317315762.41
164,0.0932199954987,1317315762.5
165,0.0953280925751,1317315762.59
166,0.0876240730286,1317315762.69
167,0.0848429203033,1317315762.78
168,0.0823800563812,1317315762.86
169,0.0918018817902,1317315762.94
170,0.0894470214844,1317315763.04
171,0.0933499336243,1317315763.12
172,0.106498003006,1317315763.22
173,0.0994908809662,1317315763.33
174,0.107465982437,1317315763.42
175,0.102921962738,1317315763.53
176,0.0978999137878,1317315763.64
177,0.102175951004,1317315763.73
178,0.109910011292,1317315763.84
179,0.100190162659,1317315763.95
180,3.19821381569,1317315764.05
181,3.1692609787,1317315767.25
182,0.108596086502,1317315770.42
183,0.101582050323,1317315770.52
184,0.095596075058,1317315770.63
185,0.0988740921021,1317315770.72
186,0.093444108963,1317315770.82
187,0.0978422164917,1317315770.91
188,0.0912311077118,1317315771.01
189,3.11098694801,1317315771.1
190,0.114088058472,1317315774.22
191,0.091579914093,1317315774.33
192,0.109205007553,1317315774.42
193,0.11089515686,1317315774.53
194,0.0878369808197,1317315774.64
195,0.0905520915985,1317315774.73
196,0.100204944611,1317315774.82
197,0.102304935455,1317315774.92
198,0.0998940467834,1317315775.02
199,0.0983550548553,1317315775.12
200,0.0931489467621,1317315775.22
201,0.0974400043488,1317315775.31
202,0.098888874054,1317315775.41
203,0.0994181632996,1317315775.51
204,0.10244011879,1317315775.61
205,0.102194070816,1317315775.71
206,3.104211092,1317315775.82
207,0.112979888916,1317315778.92
208,0.104593992233,1317315779.03
209,0.121968984604,1317315779.14
210,0.110314130783,1317315779.26
211,0.110503196716,1317315779.37
212,0.106957912445,1317315779.48
213,0.0939028263092,1317315779.59
214,0.107669115067,1317315779.68
215,0.0959761142731,1317315779.79
216,0.132781982422,1317315779.89
217,3.16481590271,1317315780.02
218,3.18995714188,1317315783.18
219,0.0933430194855,1317315786.38
220,0.0878920555115,1317315786.47
221,0.0868530273438,1317315786.56
222,0.100558996201,1317315786.64
223,0.0873379707336,1317315786.75
224,0.0962791442871,1317315786.83
225,0.0975170135498,1317315786.93
226,0.104984045029,1317315787.03
227,0.0977749824524,1317315787.13
228,0.0872201919556,1317315787.23
229,0.102115869522,1317315787.32
230,0.0973410606384,1317315787.42
231,0.0918529033661,1317315787.52
232,0.0897970199585,1317315787.61
233,0.0889759063721,1317315787.7
234,0.102645874023,1317315787.79
235,0.0949409008026,1317315787.89
236,0.0907618999481,1317315787.99
237,0.107435941696,1317315788.08
238,0.0942010879517,1317315788.18
239,0.101207017899,1317315788.28
240,0.0951790809631,1317315788.38
241,3.19976782799,1317315788.48
242,3.16776895523,1317315791.68
243,0.133927106857,1317315794.85
244,0.135934829712,1317315794.98
245,0.0977909564972,1317315795.12
246,0.102246046066,1317315795.22
247,0.115325927734,1317315795.32
248,0.103459119797,1317315795.43
249,21.3707258701,1317315795.54
250,0.271059036255,1317315816.91
251,0.139274120331,1317315817.18
252,0.170361995697,1317315817.32
253,0.178525924683,1317315817.49
254,0.160668134689,1317315817.67
255,0.192244052887,1317315817.83
256,0.165439128876,1317315818.02
257,0.163499116898,1317315818.19
258,0.155120849609,1317315818.35
259,0.192698001862,1317315818.51
260,0.15672492981,1317315818.7
261,0.182105064392,1317315818.86
262,0.178801059723,1317315819.04
263,0.180884122849,1317315819.22
264,0.19707608223,1317315819.4
265,0.171317100525,1317315819.6
266,0.350807189941,1317315819.77
267,0.233696937561,1317315820.12
268,0.191385984421,1317315820.35
269,0.213093996048,1317315820.54
270,0.210545063019,1317315820.76
271,0.165887117386,1317315820.97
272,0.167158126831,1317315821.13
273,0.184607028961,1317315821.3
274,0.301975011826,1317315821.49
275,0.189969062805,1317315821.79
276,0.170931816101,1317315821.98
277,0.153230905533,1317315822.15
278,0.176345825195,1317315822.3
279,0.158617019653,1317315822.48
280,0.185797929764,1317315822.64
281,3.32503008842,1317315822.82
282,0.213385105133,1317315826.15
283,0.169933080673,1317315826.36
284,0.150498151779,1317315826.53
285,0.145098924637,1317315826.68
286,0.166931152344,1317315826.83
287,0.152770042419,1317315827.0
288,0.149041891098,1317315827.15
289,0.169872999191,1317315827.3
290,0.219056129456,1317315827.47
291,0.17387509346,1317315827.69
292,0.209218025208,1317315827.86
293,0.22290802002,1317315828.07
294,0.197331905365,1317315828.3
295,0.189240932465,1317315828.49
296,0.192803144455,1317315828.68
297,36.3127288818,1317315828.88
298,0.299562931061,1317315865.19
299,0.20389008522,1317315865.49
300,0.18220281601,1317315865.69
301,0.180777072906,1317315865.88
302,0.177305936813,1317315866.06
303,0.153965950012,1317315866.24
304,0.177441835403,1317315866.39
305,0.160415887833,1317315866.57
306,0.158807039261,1317315866.73
307,0.182857990265,1317315866.89
308,0.166531085968,1317315867.07
309,0.171457052231,1317315867.24
310,0.173181056976,1317315867.41
311,0.175691127777,1317315867.58
312,0.182827949524,1317315867.76
313,0.189298868179,1317315867.94
314,0.213595151901,1317315868.13
315,3.19868397713,1317315868.34
316,0.175124883652,1317315871.54
317,0.164564847946,1317315871.72
318,0.174226999283,1317315871.88
319,0.165242910385,1317315872.06
320,0.155683994293,1317315872.22
321,0.174612998962,1317315872.38
322,0.188252925873,1317315872.55
323,0.167387962341,1317315872.74
324,0.178246021271,1317315872.91
325,0.154733896255,1317315873.09
326,0.172116041183,1317315873.24
327,0.16331410408,1317315873.41
328,0.175066947937,1317315873.58
329,0.165555000305,1317315873.75
330,0.194811105728,1317315873.92
331,6.30232787132,1317315874.11
332,9.35915589333,1317315880.42
333,0.169946908951,1317315889.78
334,0.182412862778,1317315889.95
335,0.179022073746,1317315890.13
336,0.154417991638,1317315890.31
337,0.166761875153,1317315890.46
338,0.194538116455,1317315890.63
339,0.165142059326,1317315890.82
340,0.153152942657,1317315890.99
341,0.150120019913,1317315891.14
342,0.166286945343,1317315891.29
343,0.178578138351,1317315891.46
344,0.166448116302,1317315891.64
345,0.178734064102,1317315891.81
346,0.184802055359,1317315891.99
347,0.151372909546,1317315892.17
348,0.15373301506,1317315892.32
349,9.38209199905,1317315892.48
350,0.1978328228,1317315901.87
351,0.155080795288,1317315902.06
352,0.20604300499,1317315902.22
353,0.165465831757,1317315902.42
354,0.181715965271,1317315902.59
355,0.18610906601,1317315902.77
356,0.160269021988,1317315902.96
357,0.153128147125,1317315903.12
358,0.153357028961,1317315903.27
359,0.183494091034,1317315903.43
360,0.180415868759,1317315903.61
361,0.189543008804,1317315903.79
362,0.163101911545,1317315903.98
363,0.171075105667,1317315904.15
364,6.33253312111,1317315904.32
365,0.251130104065,1317315910.66
366,0.179900884628,1317315910.91
367,0.153040885925,1317315911.09
368,0.151216030121,1317315911.24
369,0.187711954117,1317315911.39
370,0.156826972961,1317315911.58
371,0.182797908783,1317315911.74
372,0.216824054718,1317315911.92
373,0.176720142365,1317315912.14
374,0.158181905746,1317315912.31
375,0.171874046326,1317315912.47
376,0.159626960754,1317315912.64
377,0.156294822693,1317315912.8
378,0.128540992737,1317315912.96
379,0.120412826538,1317315913.09
380,0.138248205185,1317315913.21
381,0.175030946732,1317315913.35
382,0.157721042633,1317315913.52
383,3.37473082542,1317315913.68
384,0.167218923569,1317315917.06
385,0.162564992905,1317315917.22
386,0.177926063538,1317315917.39
387,0.188714981079,1317315917.56
388,0.165462970734,1317315917.75
389,0.177635192871,1317315917.92
390,0.140511989594,1317315918.1
391,0.138885974884,1317315918.24
392,0.145528793335,1317315918.38
393,0.151780843735,1317315918.52
394,0.179800033569,1317315918.67
395,0.155077934265,1317315918.85
396,0.153041124344,1317315919.01
397,0.174432039261,1317315919.16
398,0.186695098877,1317315919.34
399,0.190908908844,1317315919.52
400,0.171163797379,1317315919.72
401,0.202803134918,1317315919.89
402,15.3614430428,1317315920.09
403,0.169864177704,1317315935.45
404,0.161394834518,1317315935.62
405,0.138601064682,1317315935.78
406,0.151040077209,1317315935.92
407,0.145884990692,1317315936.07
408,0.13175702095,1317315936.22
409,0.144305944443,1317315936.35
410,0.145508050919,1317315936.5
411,0.152754068375,1317315936.64
412,0.198925971985,1317315936.79
413,0.219690084457,1317315936.99
414,0.239630937576,1317315937.21
415,0.195897102356,1317315937.45
416,0.166878223419,1317315937.65
417,0.160200834274,1317315937.82
418,0.177626132965,1317315937.98
419,0.248625993729,1317315938.15
420,24.3515169621,1317315938.4
421,0.214125156403,1317315962.75
422,0.164041996002,1317315962.97
423,0.262620925903,1317315963.13
424,0.17923116684,1317315963.4
425,0.190944910049,1317315963.58
426,0.214007854462,1317315963.77
427,0.175836801529,1317315963.98
428,0.173168897629,1317315964.16
429,0.158086061478,1317315964.33
430,0.180138111115,1317315964.49
431,0.161484956741,1317315964.67
432,0.167237997055,1317315964.83
433,0.174772977829,1317315965.0
434,0.167122125626,1317315965.17
435,0.155244112015,1317315965.34
436,0.162143945694,1317315965.5
437,15.4640798569,1317315965.66
438,0.124030828476,1317315981.12
439,0.117279052734,1317315981.25
440,0.128973007202,1317315981.37
441,0.161935091019,1317315981.5
442,0.267836809158,1317315981.66
443,0.151026010513,1317315981.93
444,0.146337985992,1317315982.08
445,0.141135931015,1317315982.22
446,0.149451971054,1317315982.36
447,0.146689176559,1317315982.51
448,0.131596088409,1317315982.66
449,0.119827032089,1317315982.79
450,0.122884988785,1317315982.91
451,0.130664110184,1317315983.04
452,0.135060787201,1317315983.17
453,0.125581026077,1317315983.3
454,0.138635158539,1317315983.43
455,0.144237995148,1317315983.57
456,0.168963909149,1317315983.71
457,0.176450014114,1317315983.88
458,0.190294027328,1317315984.06
459,0.1752409935,1317315984.25
460,0.150504827499,1317315984.42
461,0.159549951553,1317315984.57
462,0.166990041733,1317315984.73
463,0.141809940338,1317315984.9
464,0.154469013214,1317315985.04
465,0.141460180283,1317315985.2
466,0.153414011002,1317315985.34
467,0.145134925842,1317315985.49
468,0.171042919159,1317315985.64
469,0.15246796608,1317315985.81
470,0.144590854645,1317315985.96
471,0.1383061409,1317315986.11
472,0.150178909302,1317315986.24
473,0.158895015717,1317315986.39
474,0.165332078934,1317315986.55
475,0.149096012115,1317315986.72
476,0.186496019363,1317315986.87
477,21.284542799,1317315987.05
478,15.2773528099,1317316008.34
479,9.28927302361,1317316023.62
480,0.206260919571,1317316032.91
481,0.178682088852,1317316033.11
482,0.185597896576,1317316033.29
483,0.166128158569,1317316033.48
484,0.190971136093,1317316033.65
