NewTest,TCP,bachelor-VirtualBox(127.0.1.1)
239,0.0814960002899,1314251252.59
240,0.0788040161133,1314251252.68
241,0.0950019359589,1314251252.75
242,0.0857219696045,1314251252.85
243,0.0847511291504,1314251252.94
244,0.0798370838165,1314251253.02
245,0.0845561027527,1314251253.1
246,0.0862970352173,1314251253.19
247,0.087287902832,1314251253.27
248,0.0866160392761,1314251253.36
249,0.100262880325,1314251253.45
250,0.0847229957581,1314251253.55
251,0.0780999660492,1314251253.63
252,0.0809850692749,1314251253.71
253,0.0747861862183,1314251253.79
254,0.0940821170807,1314251253.87
255,0.114846944809,1314251253.96
256,0.15158200264,1314251254.08
257,0.0777630805969,1314251254.23
258,0.0921430587769,1314251254.31
259,0.0959651470184,1314251254.4
260,0.120131015778,1314251254.49
261,0.105987071991,1314251254.61
262,15.148252964,1314251254.72
263,0.100985050201,1314251269.87
264,0.0831048488617,1314251269.97
265,0.0739381313324,1314251270.05
266,0.0833420753479,1314251270.13
267,0.0735569000244,1314251270.21
268,0.0711920261383,1314251270.28
269,0.0575671195984,1314251270.36
270,0.0834081172943,1314251270.42
271,0.0757479667664,1314251270.5
272,0.0743391513824,1314251270.58
273,0.0681228637695,1314251270.65
274,0.0832929611206,1314251270.72
275,0.0680921077728,1314251270.8
276,0.0747389793396,1314251270.87
277,0.0715038776398,1314251270.94
278,0.0774910449982,1314251271.02
279,0.0823979377747,1314251271.09
280,0.0742769241333,1314251271.18
281,0.0744431018829,1314251271.25
282,0.0760059356689,1314251271.33
283,0.0723218917847,1314251271.4
284,0.0693578720093,1314251271.47
285,0.0672841072083,1314251271.54
286,0.0735650062561,1314251271.61
287,0.0743951797485,1314251271.69
288,0.06849193573,1314251271.76
289,0.0757989883423,1314251271.83
290,0.0733919143677,1314251271.9
291,0.064120054245,1314251271.98
292,0.081827878952,1314251272.04
293,0.0726759433746,1314251272.12
294,0.0736410617828,1314251272.2
295,0.0691380500793,1314251272.27
296,0.0745890140533,1314251272.34
297,0.0839290618896,1314251272.41
298,0.0635361671448,1314251272.5
299,0.0732638835907,1314251272.56
300,0.0950479507446,1314251272.64
301,0.0809888839722,1314251272.73
302,0.0767419338226,1314251272.81
303,0.0787501335144,1314251272.89
304,0.0692520141602,1314251272.97
305,0.0692269802094,1314251273.04
306,0.0736439228058,1314251273.11
307,0.0723628997803,1314251273.18
308,0.0742969512939,1314251273.25
309,0.0787909030914,1314251273.33
310,0.0730791091919,1314251273.41
311,0.070708990097,1314251273.48
312,0.0652220249176,1314251273.55
313,0.0741360187531,1314251273.62
314,0.0702199935913,1314251273.69
315,0.0692040920258,1314251273.76
316,0.0778701305389,1314251273.83
317,0.0733649730682,1314251273.91
318,0.0857908725739,1314251273.98
319,0.0766110420227,1314251274.07
320,0.0764389038086,1314251274.14
321,0.0858478546143,1314251274.22
322,0.0778930187225,1314251274.31
323,0.0882329940796,1314251274.39
324,0.0824239253998,1314251274.47
325,0.0674669742584,1314251274.56
326,0.0713350772858,1314251274.62
327,0.0663039684296,1314251274.7
328,0.0751578807831,1314251274.76
329,0.0770208835602,1314251274.84
330,0.0725240707397,1314251274.91
331,0.0861299037933,1314251274.99
332,0.0751600265503,1314251275.07
333,0.0725739002228,1314251275.15
334,0.0719561576843,1314251275.22
335,9.08795809746,1314251275.29
336,12.0756511688,1314251284.38
337,15.0896458626,1314251296.46
338,6.09525990486,1314251311.55
339,0.100574016571,1314251317.64
340,0.0679540634155,1314251317.74
341,0.0646240711212,1314251317.81
342,0.0650179386139,1314251317.88
343,0.0650429725647,1314251317.94
344,0.069953918457,1314251318.01
345,0.0651500225067,1314251318.08
346,0.0739638805389,1314251318.14
347,0.0678441524506,1314251318.22
348,0.0676891803741,1314251318.28
349,0.0709998607635,1314251318.35
350,0.0727369785309,1314251318.42
351,0.0667359828949,1314251318.5
352,0.0604350566864,1314251318.56
353,0.063591003418,1314251318.62
354,0.0718460083008,1314251318.69
355,0.0748789310455,1314251318.76
356,0.0724811553955,1314251318.83
357,0.0735847949982,1314251318.92
358,0.075345993042,1314251318.99
359,0.0633900165558,1314251319.07
360,0.0675189495087,1314251319.13
361,0.0777940750122,1314251319.2
362,0.0811619758606,1314251319.28
363,0.0761520862579,1314251319.36
364,0.0667858123779,1314251319.43
365,0.0831499099731,1314251319.5
366,0.0705180168152,1314251319.58
367,0.0708689689636,1314251319.65
368,0.0603790283203,1314251319.73
369,0.0663628578186,1314251319.79
370,0.0695691108704,1314251319.86
371,0.0742750167847,1314251319.93
372,0.0876848697662,1314251320.01
373,0.0766599178314,1314251320.09
374,0.0693190097809,1314251320.17
375,0.0536658763885,1314251320.24
376,0.0741150379181,1314251320.3
377,0.078400850296,1314251320.37
378,0.0734879970551,1314251320.45
379,0.076807975769,1314251320.52
380,0.0750138759613,1314251320.6
381,0.0530619621277,1314251320.67
382,0.0790660381317,1314251320.73
383,0.0692241191864,1314251320.81
384,0.0728850364685,1314251320.88
385,0.0630121231079,1314251320.95
386,0.067841053009,1314251321.01
387,0.0674440860748,1314251321.08
388,0.0751271247864,1314251321.15
389,0.0748028755188,1314251321.22
390,0.0664041042328,1314251321.3
391,0.0727100372314,1314251321.37
392,0.072527885437,1314251321.44
393,0.0705111026764,1314251321.51
394,0.0721030235291,1314251321.58
395,0.0721549987793,1314251321.65
396,0.0657911300659,1314251321.73
397,0.0617280006409,1314251321.79
398,0.068295955658,1314251321.85
399,0.0693051815033,1314251321.92
400,0.0756850242615,1314251321.99
401,0.0742609500885,1314251322.07
402,0.0595350265503,1314251322.14
403,0.0690100193024,1314251322.2
404,0.0675492286682,1314251322.27
405,0.0741980075836,1314251322.34
406,0.0774638652802,1314251322.41
407,0.0660772323608,1314251322.49
408,0.0741200447083,1314251322.56
409,0.0705299377441,1314251322.63
410,0.0821928977966,1314251322.7
411,0.0764751434326,1314251322.79
412,0.0881159305573,1314251322.86
413,0.0688459873199,1314251322.95
414,0.0717849731445,1314251323.02
415,0.0693109035492,1314251323.09
416,0.0707449913025,1314251323.16
417,0.0710880756378,1314251323.23
418,0.0665128231049,1314251323.3
419,0.0750510692596,1314251323.37
420,0.0737779140472,1314251323.44
421,0.0678730010986,1314251323.52
422,0.0637650489807,1314251323.59
423,0.0530149936676,1314251323.65
424,0.0836801528931,1314251323.7
425,0.0700540542603,1314251323.79
426,0.0724818706512,1314251323.86
427,0.0659928321838,1314251323.93
428,0.0764360427856,1314251324.0
429,0.0691380500793,1314251324.07
430,0.0661590099335,1314251324.14
431,0.0690519809723,1314251324.21
432,0.0646681785583,1314251324.28
433,0.0684900283813,1314251324.34
434,0.0725560188293,1314251324.41
435,0.0625410079956,1314251324.49
436,0.0669989585876,1314251324.55
437,0.067498922348,1314251324.62
438,0.0706260204315,1314251324.68
439,0.0772647857666,1314251324.75
440,0.0646929740906,1314251324.83
441,0.0702288150787,1314251324.9
442,0.072624206543,1314251324.97
443,0.0683410167694,1314251325.04
444,0.0709648132324,1314251325.11
445,0.0768330097198,1314251325.18
446,0.0726640224457,1314251325.26
447,0.0683171749115,1314251325.33
448,0.0706601142883,1314251325.4
449,0.071259021759,1314251325.47
450,0.0744659900665,1314251325.54
451,0.0677359104156,1314251325.61
452,0.0738890171051,1314251325.68
453,0.0698411464691,1314251325.76
454,0.0701689720154,1314251325.83
455,0.0733461380005,1314251325.9
456,0.0732181072235,1314251325.97
457,0.0721950531006,1314251326.04
458,0.070729970932,1314251326.12
459,0.06480717659,1314251326.19
460,0.0649721622467,1314251326.25
461,0.0636849403381,1314251326.32
462,0.0771958827972,1314251326.38
463,0.0790481567383,1314251326.46
464,0.0718059539795,1314251326.54
465,0.0667960643768,1314251326.61
466,0.0770449638367,1314251326.68
467,0.0667018890381,1314251326.75
468,0.0710439682007,1314251326.82
469,0.0759959220886,1314251326.89
470,0.0740010738373,1314251326.97
471,0.0700399875641,1314251327.04
472,0.0713610649109,1314251327.11
473,0.0778119564056,1314251327.19
474,0.0560901165009,1314251327.26
475,0.076357126236,1314251327.33
476,0.0733721256256,1314251327.4
477,0.069198846817,1314251327.48
478,0.0710752010345,1314251327.54
479,0.0759840011597,1314251327.62
480,0.0705480575562,1314251327.69
481,0.0653369426727,1314251327.76
482,0.0768909454346,1314251327.83
483,0.0740258693695,1314251327.91
484,0.0807349681854,1314251327.98
485,0.0718200206757,1314251328.06
486,0.0739078521729,1314251328.13
487,0.0784168243408,1314251328.21
488,0.0734889507294,1314251328.29
489,0.0764670372009,1314251328.36
490,0.0775899887085,1314251328.44
491,0.0649740695953,1314251328.51
492,0.0822579860687,1314251328.58
493,0.08656001091,1314251328.66
494,0.0875730514526,1314251328.75
495,0.0735380649567,1314251328.84
496,0.0656130313873,1314251328.91
497,0.0685889720917,1314251328.98
498,0.0765659809113,1314251329.04
499,0.0600349903107,1314251329.12
500,0.0858678817749,1314251329.18
501,0.0699079036713,1314251329.27
502,0.0744478702545,1314251329.34
503,0.0693001747131,1314251329.41
504,0.0638971328735,1314251329.48
505,0.063371181488,1314251329.55
506,0.0681259632111,1314251329.61
507,0.101171016693,1314251329.68
508,0.0780968666077,1314251329.78
509,0.0654680728912,1314251329.86
510,0.0646548271179,1314251329.92
511,0.0595049858093,1314251329.99
512,0.0808119773865,1314251330.05
513,0.0682580471039,1314251330.13
514,0.0646271705627,1314251330.2
515,0.0671241283417,1314251330.26
516,0.0669400691986,1314251330.33
517,0.0716772079468,1314251330.4
518,0.0715439319611,1314251330.47
519,0.0739469528198,1314251330.54
520,0.0688672065735,1314251330.62
521,0.0735878944397,1314251330.68
522,0.0696330070496,1314251330.76
523,0.0731639862061,1314251330.83
524,0.0775570869446,1314251330.9
525,0.0722439289093,1314251330.98
526,0.0677881240845,1314251331.05
527,0.0705718994141,1314251331.12
528,0.0797159671783,1314251331.19
529,0.0749797821045,1314251331.27
530,0.0702531337738,1314251331.35
531,0.0739889144897,1314251331.42
532,0.0755500793457,1314251331.49
533,0.0543200969696,1314251331.57
534,0.065681219101,1314251331.62
535,0.0626389980316,1314251331.69
536,0.0593249797821,1314251331.75
537,0.0788259506226,1314251331.81
538,0.0882360935211,1314251331.89
539,0.0728900432587,1314251331.98
540,0.0731739997864,1314251332.05
541,0.0589509010315,1314251332.12
542,0.0716381072998,1314251332.18
543,0.0702090263367,1314251332.25
544,0.0690550804138,1314251332.32
545,0.0795929431915,1314251332.39
546,0.0803229808807,1314251332.47
547,0.0688009262085,1314251332.55
548,0.0721008777618,1314251332.62
549,0.0704309940338,1314251332.69
550,0.077476978302,1314251332.76
551,0.0637860298157,1314251332.84
552,0.0721919536591,1314251332.91
553,0.0751280784607,1314251332.98
554,0.0713810920715,1314251333.05
555,0.067312002182,1314251333.13
556,0.0685460567474,1314251333.19
557,0.0680000782013,1314251333.26
558,0.0662829875946,1314251333.33
559,0.0685331821442,1314251333.4
560,0.0717949867249,1314251333.47
561,0.0660629272461,1314251333.54
562,0.0721788406372,1314251333.6
563,0.0724048614502,1314251333.68
564,0.0729160308838,1314251333.75
565,0.0761320590973,1314251333.82
566,0.0781700611115,1314251333.9
567,0.059338092804,1314251333.98
568,0.0818889141083,1314251334.04
569,0.0713868141174,1314251334.12
570,0.0749471187592,1314251334.19
571,0.0678849220276,1314251334.27
572,0.11744093895,1314251334.33
573,0.0985081195831,1314251334.45
574,0.0762288570404,1314251334.55
575,0.0722770690918,1314251334.63
576,0.104846954346,1314251334.7
577,0.0737040042877,1314251334.8
578,0.0738639831543,1314251334.88
579,0.0667278766632,1314251334.95
580,0.0640580654144,1314251335.02
581,0.0711629390717,1314251335.08
582,0.0669980049133,1314251335.15
583,0.0717949867249,1314251335.22
584,0.074138879776,1314251335.29
585,0.0765151977539,1314251335.37
586,0.073676109314,1314251335.44
587,0.0639779567719,1314251335.52
588,0.0667810440063,1314251335.58
589,0.0617928504944,1314251335.65
590,0.0681889057159,1314251335.71
591,0.0730040073395,1314251335.78
592,0.0772311687469,1314251335.85
593,0.0761470794678,1314251335.94
594,0.0747759342194,1314251336.01
595,0.0688440799713,1314251336.09
596,0.070867061615,1314251336.16
597,0.07231092453,1314251336.23
598,0.0723190307617,1314251336.3
599,0.068382024765,1314251336.37
600,0.0776159763336,1314251336.44
601,0.0733878612518,1314251336.52
602,0.0686671733856,1314251336.59
603,0.0728669166565,1314251336.66
604,0.0776109695435,1314251336.73
605,0.0772280693054,1314251336.81
606,0.076868057251,1314251336.89
607,0.0672018527985,1314251336.97
608,0.0770118236542,1314251337.03
609,3.08118700981,1314251337.11
610,18.0827100277,1314251340.19
611,18.0879781246,1314251358.27
612,9.1091709137,1314251376.36
613,3.08812093735,1314251385.47
614,0.110478878021,1314251388.56
615,0.0570549964905,1314251388.67
616,0.0745179653168,1314251388.73
617,0.0626947879791,1314251388.8
618,0.0706479549408,1314251388.87
619,0.0681509971619,1314251388.94
620,0.065465927124,1314251389.01
621,0.071515083313,1314251389.07
622,0.0700099468231,1314251389.14
623,0.0707471370697,1314251389.21
624,0.0791909694672,1314251389.28
625,0.0653970241547,1314251389.36
626,0.0826001167297,1314251389.43
627,0.0734269618988,1314251389.51
628,0.0669929981232,1314251389.59
629,0.061126947403,1314251389.65
630,0.0711679458618,1314251389.71
631,0.0722658634186,1314251389.78
632,0.0716631412506,1314251389.86
633,0.0660438537598,1314251389.93
634,0.0665898323059,1314251390.0
635,0.0642709732056,1314251390.06
636,0.0611188411713,1314251390.13
637,0.0623989105225,1314251390.19
638,0.0709538459778,1314251390.25
639,0.0734460353851,1314251390.32
640,0.0695559978485,1314251390.4
641,0.076563835144,1314251390.46
642,0.0682549476624,1314251390.54
643,0.0736939907074,1314251390.61
644,0.0739789009094,1314251390.68
645,0.068372964859,1314251390.76
646,0.0677030086517,1314251390.83
647,0.0630829334259,1314251390.89
648,0.0743680000305,1314251390.96
649,0.0718519687653,1314251391.03
650,0.0686647891998,1314251391.1
651,0.0718309879303,1314251391.17
652,0.0707550048828,1314251391.25
653,0.068186044693,1314251391.32
654,0.061919927597,1314251391.38
655,0.0626380443573,1314251391.45
656,0.0677499771118,1314251391.51
657,0.0631380081177,1314251391.58
658,0.0639111995697,1314251391.64
659,0.0623459815979,1314251391.7
660,0.0608189105988,1314251391.77
661,0.0584778785706,1314251391.83
662,0.0645229816437,1314251391.89
663,0.0601511001587,1314251391.95
664,0.069060087204,1314251392.01
665,0.0697340965271,1314251392.08
666,0.0695400238037,1314251392.15
667,0.0699970722198,1314251392.22
668,0.0775480270386,1314251392.29
669,0.0699460506439,1314251392.37
670,0.077005147934,1314251392.44
671,0.0729780197144,1314251392.52
672,0.066153049469,1314251392.59
673,0.0665700435638,1314251392.66
674,0.0739970207214,1314251392.72
675,0.0725390911102,1314251392.8
676,0.0704901218414,1314251392.87
677,0.076523065567,1314251392.94
678,0.0753509998322,1314251393.02
679,0.0823531150818,1314251393.09
680,0.069531917572,1314251393.17
681,0.0728149414062,1314251393.24
682,0.0765788555145,1314251393.32
683,0.0683979988098,1314251393.39
684,0.0667510032654,1314251393.46
685,0.0708169937134,1314251393.53
686,9.07507205009,1314251393.6
687,0.0874440670013,1314251402.68
688,0.124914169312,1314251402.76
689,0.0665059089661,1314251402.89
690,0.0607650279999,1314251402.96
691,0.0649120807648,1314251403.02
692,0.0689899921417,1314251403.08
693,0.0847580432892,1314251403.15
694,0.0720839500427,1314251403.24
695,0.0739479064941,1314251403.31
696,0.0632359981537,1314251403.38
697,0.0603749752045,1314251403.44
698,0.050763130188,1314251403.51
699,0.0698239803314,1314251403.56
700,0.0626862049103,1314251403.63
701,0.0629868507385,1314251403.69
702,0.0643260478973,1314251403.75
703,0.0598359107971,1314251403.82
704,0.0668349266052,1314251403.88
705,0.0597269535065,1314251403.94
706,0.0593349933624,1314251404.0
707,0.0611481666565,1314251404.06
708,0.0691659450531,1314251404.12
709,0.0690171718597,1314251404.19
710,0.0697779655457,1314251404.26
711,0.0801179409027,1314251404.34
712,0.0739328861237,1314251404.42
713,0.0703299045563,1314251404.49
714,0.0625281333923,1314251404.56
715,0.0645818710327,1314251404.63
716,0.0664830207825,1314251404.69
717,0.0689640045166,1314251404.76
718,0.0748550891876,1314251404.83
719,0.0702409744263,1314251404.9
720,0.0677189826965,1314251404.97
721,0.0708858966827,1314251405.04
722,0.0745580196381,1314251405.11
723,0.0695359706879,1314251405.19
724,0.0755779743195,1314251405.26
725,0.0721228122711,1314251405.33
726,0.0642120838165,1314251405.4
727,0.0662219524384,1314251405.47
728,0.0686419010162,1314251405.53
729,0.0897409915924,1314251405.6
730,0.074187040329,1314251405.69
731,0.0661680698395,1314251405.77
732,0.0826079845428,1314251405.83
733,0.0701689720154,1314251405.92
734,0.0682790279388,1314251405.99
735,0.0738270282745,1314251406.06
736,0.0796737670898,1314251406.13
737,0.0553991794586,1314251406.21
738,0.0810961723328,1314251406.27
739,0.0726931095123,1314251406.35
740,0.0738458633423,1314251406.42
741,0.0716760158539,1314251406.49
742,0.0636079311371,1314251406.57
743,0.0642900466919,1314251406.63
744,0.0688989162445,1314251406.69
745,0.0748519897461,1314251406.76
746,0.0892980098724,1314251406.84
747,0.0675339698792,1314251406.93
748,0.0680921077728,1314251407.0
749,0.0836799144745,1314251407.06
750,0.0658268928528,1314251407.15
751,0.0733671188354,1314251407.21
752,0.0774610042572,1314251407.29
753,0.0758430957794,1314251407.36
754,0.0614237785339,1314251407.44
755,0.0851619243622,1314251407.5
756,0.082624912262,1314251407.59
757,0.0772140026093,1314251407.67
758,0.0816478729248,1314251407.75
759,0.0687019824982,1314251407.83
760,0.0691740512848,1314251407.9
761,0.0848019123077,1314251407.97
762,0.0722692012787,1314251408.05
763,0.0774910449982,1314251408.13
764,0.077595949173,1314251408.2
765,0.0726051330566,1314251408.28
766,0.0788488388062,1314251408.35
767,0.0731890201569,1314251408.43
768,0.0651199817657,1314251408.51
769,0.0886979103088,1314251408.57
770,0.0692479610443,1314251408.66
771,0.0684938430786,1314251408.73
772,0.0677280426025,1314251408.8
773,0.0728209018707,1314251408.87
774,0.0718960762024,1314251408.94
775,0.0757040977478,1314251409.01
776,0.0709910392761,1314251409.09
777,0.0694510936737,1314251409.16
778,0.0646469593048,1314251409.23
779,0.0702722072601,1314251409.29
780,0.0697600841522,1314251409.36
781,0.0681409835815,1314251409.43
782,0.068038225174,1314251409.5
783,0.0730481147766,1314251409.57
784,0.0718770027161,1314251409.64
785,0.0707271099091,1314251409.72
786,0.0744609832764,1314251409.79
787,0.0734829902649,1314251409.86
788,0.0757660865784,1314251409.94
789,0.0684559345245,1314251410.01
790,0.0617580413818,1314251410.08
791,0.067272901535,1314251410.14
792,0.0646619796753,1314251410.21
793,0.0729920864105,1314251410.27
794,0.0694758892059,1314251410.35
795,0.0677888393402,1314251410.42
796,0.0793597698212,1314251410.49
797,0.085501909256,1314251410.57
798,0.0715851783752,1314251410.65
799,0.0766320228577,1314251410.72
800,0.0671339035034,1314251410.8
801,0.0724279880524,1314251410.87
802,0.0706288814545,1314251410.94
803,0.0686700344086,1314251411.01
804,0.069454908371,1314251411.08
805,0.0631101131439,1314251411.15
806,0.0728740692139,1314251411.21
807,0.0718839168549,1314251411.29
808,0.0740511417389,1314251411.36
809,0.0670380592346,1314251411.43
810,0.0923390388489,1314251411.5
811,0.0771520137787,1314251411.59
812,0.05437707901,1314251411.67
813,0.078843832016,1314251411.72
814,0.074756860733,1314251411.8
815,0.0713379383087,1314251411.88
816,0.0749180316925,1314251411.95
817,0.0741999149323,1314251412.02
818,0.0748000144958,1314251412.1
819,0.0705780982971,1314251412.17
820,0.0646810531616,1314251412.24
821,0.071772813797,1314251412.31
822,0.0809869766235,1314251412.38
823,0.0738978385925,1314251412.46
824,0.0738339424133,1314251412.54
825,0.0699849128723,1314251412.61
