NewTest,SeekIndex,bachelor2-VirtualBox
169,0.529469966888,1320062646.28
170,0.736399888992,1320062647.09
171,0.391655921936,1320062647.88
172,1.18767690659,1320062648.35
173,0.954264163971,1320062649.57
174,1.16518712044,1320062650.56
175,0.570404052734,1320062651.76
176,0.487837791443,1320062652.35
177,0.271868944168,1320062652.88
178,0.252280950546,1320062653.46
179,0.236253976822,1320062653.96
180,0.307801008224,1320062654.67
181,0.297348022461,1320062655.16
182,0.336782932281,1320062655.63
183,0.74378490448,1320062656.25
184,0.412962913513,1320062657.03
185,0.420555114746,1320062657.66
186,0.245138883591,1320062658.35
187,0.283456802368,1320062658.75
188,0.329593896866,1320062659.63
189,0.475301027298,1320062660.11
190,0.257852077484,1320062660.64
191,0.8159968853,1320062661.25
192,0.293550014496,1320062662.18
193,0.478520870209,1320062662.92
194,0.284389972687,1320062663.6
195,0.300228834152,1320062664.39
196,0.360523939133,1320062665.05
197,0.334908008575,1320062665.71
198,0.725964069366,1320062666.22
199,0.56705904007,1320062667.07
200,0.372767925262,1320062667.98
201,0.302136898041,1320062668.53
202,0.469066858292,1320062668.92
203,0.607989788055,1320062669.64
204,0.533674001694,1320062670.42
205,0.34547996521,1320062670.99
206,0.306571006775,1320062671.77
207,0.494491815567,1320062672.36
208,0.334886074066,1320062673.09
209,0.327264070511,1320062673.63
210,0.278805017471,1320062674.1
211,0.566634893417,1320062674.67
212,0.421130895615,1320062675.58
213,0.136352777481,1320062676.15
214,0.678465127945,1320062676.8
215,0.536243915558,1320062677.75
216,0.305684089661,1320062678.57
217,0.324872016907,1320062678.98
218,0.0845258235931,1320062679.58
219,0.504885196686,1320062679.82
220,0.244077920914,1320062680.7
221,0.347712039948,1320062681.09
222,0.316353082657,1320062681.54
223,0.458399057388,1320062682.42
224,0.317608833313,1320062683.36
225,0.324898004532,1320062683.87
226,0.235233068466,1320062684.47
227,0.511263132095,1320062684.91
228,0.474101781845,1320062685.92
229,0.353608131409,1320062686.41
230,0.720365047455,1320062687.03
231,0.236282110214,1320062687.88
232,0.347229957581,1320062688.54
233,0.355437994003,1320062689.2
234,0.383888959885,1320062689.69
235,0.21996307373,1320062690.6
236,0.28860616684,1320062691.13
237,0.328344106674,1320062691.66
238,0.834176063538,1320062692.17
239,0.174337863922,1320062693.05
240,0.385746955872,1320062694.21
241,0.492258071899,1320062694.88
242,0.207466125488,1320062695.67
243,0.305699825287,1320062696.32
244,0.250102996826,1320062696.78
245,0.587582111359,1320062697.1
246,0.35722899437,1320062697.77
247,0.328924179077,1320062698.26
248,0.251337051392,1320062698.99
249,0.283947944641,1320062699.48
250,0.490854024887,1320062699.96
251,0.452324867249,1320062700.8
252,0.296424865723,1320062701.46
253,0.869174003601,1320062701.94
254,0.409502983093,1320062702.93
255,0.528872013092,1320062703.42
256,0.168969154358,1320062704.22
257,0.320568084717,1320062704.65
258,0.669130086899,1320062705.15
259,0.377965927124,1320062705.92
260,0.281735897064,1320062706.39
261,0.179952859879,1320062706.89
262,0.843124866486,1320062707.22
263,0.369421958923,1320062708.1
264,0.513710021973,1320062708.53
265,0.569285869598,1320062709.41
266,0.77032995224,1320062710.05
267,0.560830116272,1320062711.12
268,0.407644987106,1320062711.87
269,0.318670034409,1320062712.8
270,0.639269113541,1320062713.25
271,0.112349033356,1320062714.11
272,0.570468902588,1320062714.43
273,0.534213066101,1320062715.06
274,0.583669900894,1320062716.33
275,0.723429918289,1320062717.11
276,0.419999837875,1320062717.97
277,0.427491903305,1320062718.59
278,0.541340827942,1320062719.1
279,0.368428945541,1320062719.73
280,0.45458483696,1320062720.23
281,0.281363010406,1320062721.03
282,0.258919000626,1320062721.58
283,0.682098865509,1320062722.21
284,0.236855983734,1320062723.09
285,0.419158935547,1320062723.67
286,0.337486982346,1320062724.21
287,0.497359991074,1320062724.71
288,0.409230947495,1320062725.22
289,0.428069829941,1320062726.21
290,0.549263954163,1320062726.68
291,0.68212389946,1320062727.48
292,0.199925899506,1320062728.39
293,0.375266075134,1320062728.97
294,0.286828041077,1320062729.58
295,0.267328023911,1320062729.89
296,0.258606910706,1320062730.8
297,0.189074993134,1320062731.4
298,0.802947998047,1320062731.81
299,1.02446293831,1320062733.15
EndTest
