NewTest,TCP,bachelor3-VirtualBox
170,3.58631587029,1317342498.17
171,3.08536100388,1317342501.76
172,3.12016510963,1317342504.85
173,12.4295480251,1317342507.97
174,6.43726706505,1317342520.4
175,6.26212310791,1317342526.83
176,6.20801687241,1317342533.1
177,15.4298570156,1317342539.3
178,24.513532877,1317342554.73
179,21.7384779453,1317342579.25
180,9.54253602028,1317342600.99
181,12.3079519272,1317342610.53
182,3.03836607933,1317342622.84
183,3.14261293411,1317342625.88
184,15.5893619061,1317342629.02
185,15.5109941959,1317342644.61
186,3.24644780159,1317342660.12
187,18.3552150726,1317342663.37
188,15.665263176,1317342681.72
189,40.0188570023,1317342697.39
190,3.04083895683,1317342737.41
191,3.21111083031,1317342740.45
192,6.29056096077,1317342743.66
193,33.6870269775,1317342749.95
194,3.24773693085,1317342783.64
195,12.5032231808,1317342786.88
196,15.4779808521,1317342799.39
197,3.07180500031,1317342814.87
198,6.043435812,1317342817.94
199,15.5971639156,1317342823.98
EndTest
