NewTest,TCP,bachelor2-VirtualBox
0,19.1345200539,1317339781.59
1,6.80186200142,1317339800.72
2,6.84093499184,1317339807.53
3,6.69136404991,1317339814.37
4,12.4655690193,1317339821.06
5,15.4958970547,1317339833.52
6,6.51691007614,1317339849.02
7,42.9392638206,1317339855.54
8,3.07979488373,1317339898.48
9,6.55973696709,1317339901.56
10,9.07654809952,1317339908.12
11,12.3657588959,1317339917.19
12,12.3661940098,1317339929.56
13,18.6926040649,1317339941.93
14,21.5626518726,1317339960.62
15,9.3970541954,1317339982.18
16,12.4017810822,1317339991.58
17,49.0718448162,1317340003.98
18,18.5394508839,1317340053.05
19,9.43316984177,1317340071.59
20,3.53097701073,1317340081.03
21,15.3907940388,1317340084.56
22,72.8700759411,1317340099.95
23,9.16481399536,1317340172.82
24,36.7688281536,1317340181.98
25,3.11939001083,1317340218.75
26,3.08121395111,1317340221.87
27,12.6730620861,1317340224.95
28,15.4166419506,1317340237.63
29,6.1551668644,1317340253.04
30,18.5329899788,1317340259.2
31,6.35991501808,1317340277.73
32,18.8286488056,1317340284.09
33,9.57988810539,1317340302.92
34,18.2787020206,1317340312.5
35,9.23167109489,1317340330.78
36,15.221763134,1317340340.01
37,12.307669878,1317340355.24
38,9.43543291092,1317340367.54
39,6.18180918694,1317340376.98
40,6.15396785736,1317340383.16
41,15.477741003,1317340389.31
42,9.31874990463,1317340404.79
43,21.6377739906,1317340414.11
44,6.46640396118,1317340435.75
45,3.07206988335,1317340442.22
46,3.10318994522,1317340445.29
47,6.2593421936,1317340448.39
48,6.33075404167,1317340454.65
49,9.4338080883,1317340460.98
50,9.19320702553,1317340470.42
51,12.2642970085,1317340479.61
52,15.4847609997,1317340491.87
53,24.4115121365,1317340507.36
54,24.814866066,1317340531.77
55,30.3620221615,1317340556.59
56,15.5349152088,1317340586.95
57,3.28965401649,1317340602.48
58,12.206056118,1317340605.77
59,6.00288200378,1317340617.98
60,6.2977950573,1317340623.98
61,21.6469399929,1317340630.28
62,21.7099709511,1317340651.93
63,3.26924991608,1317340673.64
64,3.26967406273,1317340676.91
65,12.2246448994,1317340680.18
66,33.53226614,1317340692.4
67,12.4072771072,1317340725.93
68,15.4559929371,1317340738.34
69,15.411262989,1317340753.8
70,39.5511050224,1317340769.21
71,18.3101398945,1317340808.76
72,30.7422018051,1317340827.07
73,6.23462414742,1317340857.81
74,12.3840408325,1317340864.05
75,18.3142259121,1317340876.43
76,27.679402113,1317340894.75
77,15.5758349895,1317340922.43
78,21.4468958378,1317340938.0
79,6.31312203407,1317340959.45
80,24.5878920555,1317340965.76
81,3.23324203491,1317340990.35
82,3.20380496979,1317340993.58
83,3.11822295189,1317340996.79
84,18.5811190605,1317340999.91
85,12.3297049999,1317341018.49
86,3.10416483879,1317341030.82
87,12.542263031,1317341033.92
88,6.25881505013,1317341046.47
89,3.15913414955,1317341052.72
90,21.5994839668,1317341055.88
91,9.60167503357,1317341077.48
92,3.29442191124,1317341087.09
93,3.28403401375,1317341090.38
94,39.5703179836,1317341093.66
95,12.1638438702,1317341133.23
96,9.44813418388,1317341145.4
97,18.3957939148,1317341154.85
98,12.3846290112,1317341173.24
99,3.07781195641,1317341185.63
100,21.5226938725,1317341188.71
101,24.7668831348,1317341210.23
102,3.25433802605,1317341235.0
103,3.22105002403,1317341238.26
104,18.7081999779,1317341241.48
105,15.7613730431,1317341260.19
106,9.45218110085,1317341275.95
107,9.2774939537,1317341285.4
108,18.4543600082,1317341294.68
109,12.2794060707,1317341313.13
110,27.5937561989,1317341325.41
111,42.6720170975,1317341353.0
112,9.33882308006,1317341395.68
113,18.37327981,1317341405.02
114,12.4142110348,1317341423.39
115,6.28099298477,1317341435.8
116,12.4355359077,1317341442.09
117,12.6240608692,1317341454.52
118,9.33014392853,1317341467.15
119,15.2844831944,1317341476.48
120,3.21569514275,1317341491.76
121,3.34264087677,1317341494.98
122,9.32108902931,1317341498.32
123,12.1464121342,1317341507.64
124,15.4995298386,1317341519.79
125,9.48771595955,1317341535.29
126,15.43258214,1317341544.78
127,15.468791008,1317341560.21
128,9.36135792732,1317341575.68
129,18.47585392,1317341585.05
130,6.40392708778,1317341603.52
131,3.27724313736,1317341609.93
132,18.3890450001,1317341613.2
133,33.8326380253,1317341631.59
134,18.5458579063,1317341665.43
135,51.9036130905,1317341683.97
136,27.7542419434,1317341735.88
137,39.4225268364,1317341763.63
138,6.30687499046,1317341803.05
139,30.3589980602,1317341809.36
140,12.3469109535,1317341839.72
141,3.185131073,1317341852.07
142,27.3515059948,1317341855.25
143,3.67751002312,1317341882.6
144,6.25633788109,1317341886.28
145,12.7245910168,1317341892.54
146,46.1629960537,1317341905.26
147,12.3848991394,1317341951.43
148,18.7766180038,1317341963.81
149,24.4167299271,1317341982.59
150,33.9729239941,1317342007.0
151,24.4039011002,1317342040.98
152,15.6760339737,1317342065.38
153,6.43888711929,1317342081.06
154,33.6067318916,1317342087.5
155,18.6806230545,1317342121.1
156,9.29576611519,1317342139.79
157,18.384239912,1317342149.08
158,15.3163628578,1317342167.47
159,9.13053512573,1317342182.78
160,30.5775089264,1317342191.92
161,24.5088119507,1317342222.5
162,12.2083218098,1317342247.01
163,6.52088403702,1317342259.21
164,43.1327250004,1317342265.73
165,6.25573301315,1317342308.87
166,15.6143219471,1317342315.12
167,54.7670948505,1317342330.74
168,9.11330389977,1317342385.51
169,6.28476715088,1317342394.62
170,6.13864898682,1317342400.9
171,33.8265869617,1317342407.04
172,6.22776722908,1317342440.87
173,9.30963492393,1317342447.1
174,18.503798008,1317342456.41
175,3.07508206367,1317342474.91
176,12.149739027,1317342477.99
177,6.37605500221,1317342490.14
178,15.6683659554,1317342496.51
179,6.25312900543,1317342512.18
180,30.9387719631,1317342518.43
181,18.6279368401,1317342549.37
182,3.19573807716,1317342568.0
183,21.7387919426,1317342571.2
184,3.08816790581,1317342592.94
185,3.10689997673,1317342596.03
186,9.4040119648,1317342599.13
187,27.6145129204,1317342608.54
188,3.21785998344,1317342636.15
189,6.33904695511,1317342639.37
190,6.22098922729,1317342645.71
191,15.8147680759,1317342651.93
192,3.20358610153,1317342667.75
193,9.02739882469,1317342670.95
194,12.3957719803,1317342679.98
195,3.15992021561,1317342692.37
196,12.5552890301,1317342695.53
197,15.4901309013,1317342708.09
198,9.37473797798,1317342723.58
199,21.317029953,1317342732.95
EndTest
