NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
153,33.9016599655,5240.69537807
154,33.822273016,5274.68818688
155,33.640650034,5308.54383492
156,33.0592751503,5341.815382
157,33.4178788662,5375.89456701
158,33.595788002,5409.71454597
159,33.5198190212,5443.48900104
160,33.9113769531,5478.0675931
161,34.1547291279,5512.41286492
162,34.134966135,5546.65706706
163,33.2068879604,5579.8882339
164,33.8209722042,5614.51213789
165,33.8336980343,5648.53733397
166,33.6658601761,5682.20531297
167,34.6469378471,5717.56097007
168,33.9334020615,5751.56185293
169,34.3487198353,5786.02339911
170,33.9812040329,5820.24514794
171,33.6145219803,5854.15072989
172,33.3791499138,5888.03227711
173,33.9598069191,5922.48764396
174,33.379019022,5955.89583397
175,33.6153948307,5989.88328195
176,33.9450109005,6024.66085601
177,34.0410549641,6058.724823
178,34.1332218647,6092.9858501
179,34.0644729137,6127.34289503
180,33.7462098598,6161.36426401
181,33.2191090584,6194.58621192
182,32.8393199444,6228.002918
183,33.2433230877,6261.94774699
184,33.8902299404,6296.33786607
185,34.0048229694,6330.76269603
186,34.2284309864,6365.00916409
187,33.9498159885,6398.96876907
188,34.1970350742,6433.44655204
189,32.8722109795,6466.32210588
190,33.6154131889,6500.96028495
191,33.6888239384,6534.89326596
192,33.5205850601,6568.42758703
193,33.1099431515,6601.99400592
194,33.6095559597,6636.25766897
195,33.7971200943,6670.33575702
196,33.8433220387,6704.3669889
197,33.2560920715,6737.96972704
198,33.0002298355,6771.73806596
199,33.5668399334,6805.890769
200,33.5020320415,6840.06761193
201,33.4571540356,6873.57875109
202,33.3652420044,6906.96146703
203,33.5451998711,6940.72462511
204,34.0775489807,6975.54665709
205,33.5634388924,7009.12111306
206,33.6966059208,7043.67969108
207,32.9460039139,7076.94245291
208,33.6195919514,7111.12346196
209,32.887622118,7144.01568103
210,33.6918728352,7178.51383495
211,33.5980410576,7212.17018008
212,33.7327680588,7245.91335893
213,34.0406179428,7279.96322107
214,33.4754509926,7313.54524493
215,33.7690410614,7347.93353295
216,33.5129380226,7381.9462111
217,33.633109808,7415.88212299
218,33.8157308102,7449.72026706
219,33.4869568348,7483.35527301
220,34.4536478519,7518.00154591
221,34.3894729614,7552.395329
222,33.9193761349,7586.6136899
223,34.0655679703,7621.85390592
224,34.2963581085,7656.96001792
225,33.6878509521,7691.05135393
226,33.5192739964,7724.703228
227,33.650949955,7758.62297511
228,33.7112882137,7792.40125799
229,34.8107841015,7827.908283
230,33.5953040123,7861.51679993
231,34.5637528896,7896.66783595
232,34.3781588078,7931.10715008
233,34.1633248329,7965.29510188
234,34.1536490917,7999.50755095
235,33.369024992,8032.87985706
236,33.7400019169,8067.04134202
237,33.7345001698,8100.78781104
238,33.381289959,8134.21819401
239,33.7471809387,8168.12318611
240,33.5689980984,8202.00669408
241,33.8361210823,8235.89823008
242,33.8261928558,8269.82973909
243,33.2077279091,8303.05510807
244,33.7141768932,8337.04526711
245,32.8326339722,8369.88066792
246,33.4779291153,8403.86027098
247,33.2908401489,8437.16425204
248,33.4530391693,8470.816643
249,33.5262179375,8504.53897309
250,33.4487929344,8538.293679
251,33.6432869434,8572.58830094
252,33.0033180714,8605.69496989
253,34.414741993,8640.692276
254,33.6569671631,8674.51340103
255,33.5294811726,8708.15996003
256,32.8271720409,8741.2124989
257,33.297273159,8775.2039609
258,33.8058009148,8809.34891891
259,33.1735630035,8842.57410789
260,34.0289781094,8877.08949995
261,33.9208760262,8911.03452611
262,33.6244740486,8944.82748103
263,32.6702129841,8977.84500098
264,33.2324450016,9012.09873796
265,33.9038870335,9046.67697406
266,33.3223280907,9080.31479001
267,33.3910279274,9113.74378896
268,33.8330619335,9147.99847698
269,34.3975038528,9182.40489793
270,33.8448009491,9216.25731993
271,33.6434140205,9250.2850101
272,33.6508040428,9284.37379599
273,33.8819379807,9318.76272202
274,33.2132790089,9351.98782897
275,33.5702331066,9386.36180401
276,33.412268877,9420.13475704
277,34.0547969341,9454.52668309
278,33.7994120121,9488.55306411
279,33.6060218811,9522.49337411
280,33.7757108212,9556.80466104
281,33.0868661404,9589.96777105
282,33.7154610157,9624.29240608
283,33.9448559284,9658.56792808
284,33.464564085,9692.03618407
285,34.6506462097,9727.2676599
286,33.2014460564,9760.5173471
287,33.668391943,9795.37564492
288,34.4561028481,9830.43743205
289,33.2477829456,9863.709517
290,33.7081952095,9897.7190659
291,33.6863679886,9931.520787
292,33.7943608761,9965.36029506
293,33.6725008488,9999.05409193
294,33.248169899,10032.519455
295,33.611577034,10066.6380539
296,33.9282460213,10100.7620831
297,33.8341469765,10135.0945089
298,33.5875151157,10169.0003469
299,33.9138071537,10202.9716589
300,32.7211198807,10235.7506011
301,33.6415450573,10270.0430369
302,33.8297739029,10303.9670219
303,33.9060778618,10338.257838
304,33.01989007,10371.2860751
305,34.2791209221,10406.3207171
306,34.2116670609,10440.689141
307,33.1282811165,10473.993773
308,33.9290988445,10508.6421461
309,33.3755319118,10542.0319149
310,34.1766281128,10576.6133399
311,33.1343991756,10609.8747201
312,33.7149779797,10644.380018
313,32.9933540821,10677.567872
314,33.6418781281,10712.085036
315,33.3071188927,10745.591429
316,33.3635659218,10779.563916
317,33.4588181973,10813.1594491
318,33.2822458744,10846.600666
319,33.5318181515,10880.456007
320,33.0070970058,10913.4659009
321,33.0423338413,10946.9369819
322,33.9840800762,10981.2912099
323,33.7369279861,11015.037482
324,33.8812539577,11049.081625
325,33.0854439735,11082.169517
326,33.0558569431,11115.581218
327,33.7139191628,11149.6630509
328,33.1420581341,11182.809144
329,33.2714397907,11216.511163
330,33.4593760967,11250.376545
331,33.8126358986,11284.432559
332,33.4960410595,11318.160526
333,33.919367075,11352.915833
334,33.4430360794,11386.5287621
335,33.3200941086,11420.1728461
336,33.7487688065,11454.1325979
337,33.4034538269,11487.780236
338,32.9928588867,11520.9893079
339,33.492647171,11555.2727871
340,33.8655951023,11589.6533689
341,34.6580240726,11625.0725279
342,34.5201921463,11659.680038
343,34.447881937,11694.1613131
344,34.7425739765,11728.926708
345,33.2914221287,11762.241143
346,33.6537771225,11796.6871691
347,33.9503350258,11831.4592841
348,33.9210879803,11866.1744609
349,33.975096941,11900.637944
350,34.6098980904,11935.8898489
351,34.6246299744,11971.4906681
352,34.2091190815,12006.0225201
353,33.127835989,12039.5319459
354,33.6160061359,12073.8062871
355,33.8275039196,12108.010844
356,33.4497308731,12141.5336421
357,33.2830929756,12175.088881
358,32.9323909283,12208.516742
359,33.7998280525,12242.8765421
360,33.7809689045,12277.242558
361,33.6789140701,12311.005533
362,33.4067070484,12344.421813
363,33.2764279842,12377.882993
364,33.7760579586,12411.8421359
365,33.3392539024,12445.199604
366,32.9289309978,12478.3001449
367,33.4395821095,12512.1775579
368,33.8063879013,12546.26106
369,33.4676799774,12579.7954381
370,33.4734361172,12614.0714929
371,33.7910699844,12648.0790131
372,33.3046810627,12681.5660219
373,33.256663084,12714.9574759
374,32.9077899456,12747.8676281
375,33.8654119968,12782.234206
376,33.5157308578,12816.109226
377,33.8429470062,12850.446394
378,33.1869390011,12883.700191
379,33.3579540253,12917.8278921
380,33.7377018929,12951.7734759
381,32.9691359997,12984.846746
382,33.3367049694,13018.7034309
383,33.42223382,13052.5473239
384,33.3192489147,13086.226696
385,33.6724629402,13120.474103
386,33.293956995,13154.1295581
387,34.3761620522,13189.2642081
388,33.6099140644,13223.0953159
389,33.9296839237,13257.4124861
390,33.4043171406,13290.8189869
391,34.0605049133,13325.7381589
392,33.0364079475,13358.912235
393,33.8840491772,13393.587255
394,34.1236419678,13427.714071
395,33.9987590313,13461.892113
396,34.5161828995,13496.758317
397,34.5239839554,13531.310436
398,33.9370090961,13565.3106599
399,33.1018819809,13598.6992259
400,33.5892589092,13632.875205
401,32.9183158875,13665.9774389
402,33.8461580276,13701.0607901
403,34.0449090004,13735.6362951
404,33.6835370064,13769.7685101
405,32.974845171,13803.083648
406,33.3970780373,13837.558984
407,34.0419380665,13872.225982
408,33.8369710445,13906.0648789
409,34.0499899387,13940.1864121
410,34.1142640114,13974.424974
411,33.6274039745,14008.0652781
412,34.2317938805,14042.3109291
413,33.5654530525,14076.0458
414,33.5930211544,14110.474185
415,33.6137878895,14144.5261569
416,33.6827151775,14178.6758311
417,33.5053801537,14212.2102039
418,32.9549198151,14245.1854911
419,33.10074687,14278.689508
420,33.7355651855,14313.0620639
421,33.6454880238,14346.7944281
422,33.3786900043,14380.184582
423,33.8481519222,14414.4852149
424,33.4127860069,14448.0221219
425,33.1839790344,14481.8051319
426,33.8828511238,14516.4522769
427,33.4694018364,14549.9947081
428,32.9802250862,14583.2781761
429,34.1321690083,14618.390125
430,33.6884231567,14652.1033499
431,33.7193789482,14686.217478
432,34.386909008,14720.9646089
433,33.0347430706,14754.012274
434,33.6824700832,14788.701458
435,33.1709930897,14821.874943
436,33.6099340916,14855.9587131
437,33.2722358704,14889.2350919
438,33.1479821205,14922.7182131
439,33.667331934,14956.629844
440,33.5863630772,14990.2229259
441,33.7873799801,15024.2423069
442,32.9598648548,15057.5621531
443,33.4249589443,15091.8213911
444,33.06726408,15125.095746
445,33.3891150951,15158.977077
446,33.4066200256,15192.3949881
447,33.3387799263,15226.345283
448,33.687171936,15260.2471759
449,33.4302539825,15293.782156
450,33.4197049141,15327.670289
451,33.6148700714,15361.7854431
452,33.6510798931,15395.8788841
453,33.6748549938,15429.557718
454,32.9542858601,15462.6652789
455,33.7918109894,15497.0539241
456,33.0609021187,15530.121738
457,34.482571125,15565.3747261
458,33.8735430241,15599.3922989
459,33.6516001225,15633.690634
460,34.1011428833,15668.351841
461,32.9688880444,15701.5825801
462,33.9755649567,15736.4531741
463,34.0584888458,15770.8304961
464,33.7193000317,15804.726747
465,33.4111459255,15838.2916
466,34.0274658203,15873.36959
467,34.2345499992,15907.6153331
468,34.2072958946,15942.042285
469,34.0227818489,15976.4548719
470,34.0047068596,16011.0330451
471,34.0383439064,16045.7177
472,33.5337440968,16079.486172
473,33.1605978012,16112.9111581
474,33.4240620136,16146.8189321
475,33.6864888668,16180.7251339
476,33.8297970295,16214.5785971
477,33.5702610016,16248.347662
478,33.8925487995,16282.6169069
479,33.6893219948,16316.762114
480,33.1749889851,16349.9502189
481,33.5132899284,16383.577152
482,33.061177969,16416.6496329
483,33.5911421776,16450.6906469
484,33.1205630302,16483.876116
485,33.4516420364,16517.498199
486,33.5906460285,16551.3856001
487,33.974946022,16585.891278
488,33.4914219379,16619.637296
489,33.4015309811,16653.2795529
490,33.3807890415,16686.712692
491,33.4392828941,16720.2371609
492,34.098940134,16754.354553
493,34.5620250702,16788.929132
494,33.1151959896,16822.0466771
495,33.4025070667,16856.200593
496,33.7090759277,16890.7511139
497,34.3251979351,16926.5117359
498,33.7601368427,16962.0453081
499,33.6546669006,16996.4621029
EndTest
