NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
97,33.4603040218,3331.86097503
98,33.291217804,3365.29067707
99,33.687265873,3398.98997211
100,34.1032719612,3433.11772609
101,33.0619430542,3466.22407007
102,33.6603548527,3500.14604115
103,34.0871019363,3534.68679118
104,33.42456007,3568.12808013
105,33.6173751354,3601.89319205
106,34.0061948299,3635.9260242
107,33.9960420132,3669.94858503
108,33.2964508533,3703.26927114
109,33.5881290436,3736.96598101
110,33.6836400032,3770.66825104
111,33.7367751598,3804.40893817
112,33.6118040085,3838.18919802
113,33.7092430592,3872.11781001
114,34.2964580059,3906.7272501
115,33.5971689224,3940.74461007
116,33.9775841236,3974.74494505
117,33.857396841,4008.62433314
118,33.9889371395,4042.61886716
119,33.977396965,4076.61186123
120,33.7070140839,4110.3290832
121,34.4566409588,4144.87734413
122,33.5739519596,4178.50136423
123,33.3467059135,4211.85808301
124,33.4916231632,4245.44042015
125,33.8432278633,4279.527812
126,33.9265370369,4313.924685
127,34.2438981533,4348.17170119
128,34.9626150131,4383.45394921
129,34.0946848392,4417.55716705
130,33.6912760735,4451.27307105
131,33.6092472076,4484.88584208
132,34.0546250343,4518.957201
133,33.485311985,4552.73502517
134,33.6249890327,4586.47606921
135,33.5005710125,4620.00265002
136,33.9530200958,4653.96524
137,33.8679311275,4687.86505508
138,33.8696849346,4721.73774409
139,34.0042440891,4755.74507809
140,34.0208878517,4789.76911807
141,33.9147601128,4823.68709421
142,33.7752828598,4857.47940302
143,33.8857300282,4891.36765909
144,33.8145501614,4925.283957
145,33.6025960445,4958.89803505
146,33.6780121326,4992.57799411
147,34.0632071495,5026.64390516
148,33.7826449871,5060.43750501
149,33.8962900639,5094.34121323
150,34.4507260323,5128.90305114
151,33.9168140888,5162.8414681
152,34.2201519012,5197.07913303
153,34.0741889477,5231.15581703
154,34.1213319302,5265.29581118
155,33.5536358356,5298.85255218
156,33.8615670204,5332.86598921
157,34.2396719456,5367.11202216
158,33.9386260509,5401.06050611
159,34.1464550495,5435.29068303
160,33.5017738342,5468.79485512
161,34.2417228222,5503.18270922
162,33.5190601349,5536.70407701
163,33.6007940769,5570.3112812
164,34.1312952042,5604.46342802
165,34.1356370449,5638.6177361
166,34.3549320698,5673.01198006
167,33.8538279533,5706.86886406
168,34.0105600357,5740.89057517
169,33.6070420742,5774.51880813
170,33.8719270229,5808.40384722
171,33.8732550144,5842.36074615
172,33.6402051449,5876.02375722
173,33.7808310986,5910.27283716
174,33.7383320332,5944.11916423
175,33.6386518478,5977.97358012
176,33.5225560665,6011.53160906
177,34.1016569138,6045.65339017
178,33.4690411091,6079.12572718
179,33.7547340393,6113.06053305
180,33.600867033,6146.67367005
181,33.2584118843,6179.97998214
182,33.6606550217,6214.07320905
183,33.4142489433,6247.80717015
184,33.6423809528,6281.61594915
185,33.9521560669,6315.87500215
186,34.3530368805,6350.25506616
187,33.6811051369,6383.96331215
188,33.767788887,6417.73309207
189,34.4127168655,6452.15352106
190,33.7275078297,6485.88403106
191,33.6582839489,6519.57213807
192,33.9852468967,6553.57702804
193,34.0172929764,6587.59790921
194,33.7990560532,6621.46430111
195,33.7084181309,6655.35961604
196,33.9521420002,6689.32392502
197,34.3818330765,6723.73343015
198,33.6538691521,6757.39644909
199,34.5356469154,6791.95551801
200,34.0770149231,6826.03452802
201,33.6426999569,6859.7913301
202,34.0270550251,6894.14966917
203,34.4266650677,6928.58672404
204,34.2645149231,6962.85582423
205,33.9141879082,6996.77222109
206,34.0271699429,7030.80248523
207,33.4768910408,7064.30162501
208,34.118445158,7098.69158912
209,34.4415891171,7133.14347315
210,33.7772638798,7166.94078922
211,33.7884390354,7200.73215318
212,33.9380719662,7234.71080709
213,34.3849129677,7269.09828401
214,34.3587260246,7303.48204422
215,34.1908011436,7337.67473912
216,34.3844051361,7372.07765102
217,34.4811911583,7406.58947515
218,34.1707539558,7440.76395321
219,33.7267539501,7474.57891011
220,33.4510970116,7508.12972307
221,34.1236410141,7542.26439309
222,34.7107698917,7577.00206017
223,34.3731999397,7611.38425803
224,34.0497598648,7645.45255423
225,33.7899141312,7679.26339912
226,34.7082848549,7713.974231
227,34.5034780502,7748.47987723
228,34.0305609703,7782.52203321
229,34.5081529617,7817.038589
230,33.6224458218,7850.67355013
231,33.9841139317,7884.7151432
232,34.5028440952,7919.22669005
233,33.854352951,7953.09742904
234,33.8818421364,7987.15207219
235,34.2741808891,8021.44755316
236,34.1811668873,8055.631042
237,34.0162739754,8089.66919708
238,34.3524661064,8124.03244901
239,34.1615889072,8158.20301819
240,33.9104039669,8192.13378119
241,34.1132678986,8226.28041911
242,34.1954638958,8260.48694801
243,34.1805911064,8294.68315506
244,34.0500469208,8328.75277519
245,34.1414690018,8362.91644216
246,33.9152331352,8396.83535504
247,33.7768030167,8430.61779809
248,35.3294599056,8466.39593005
249,34.1638040543,8500.5855062
250,33.9185669422,8534.65654516
251,33.7242150307,8568.40933514
252,34.5871191025,8603.05901504
253,34.123415947,8637.19452715
254,34.2383069992,8671.45946002
255,33.6194241047,8705.09050703
256,34.1438019276,8739.24490309
257,34.0086629391,8773.27077007
258,34.299227953,8807.82132316
259,33.7193720341,8841.59984922
260,34.0049090385,8876.19998312
261,34.2984139919,8910.69923615
262,33.1806509495,8943.89209414
263,33.9653379917,8978.3387301
264,33.5969388485,9012.61613417
265,33.613011837,9046.87343121
266,34.1223831177,9081.116961
267,33.9290390015,9115.52495623
268,33.0873808861,9148.72907615
269,33.7948639393,9183.66672111
270,33.9630088806,9217.65354204
271,34.0284128189,9251.737782
272,33.8248028755,9285.59002018
273,33.673582077,9319.28404021
274,33.7327070236,9353.03344512
275,33.7266390324,9386.76344013
276,33.4131481647,9420.19369411
277,33.744407177,9453.94979501
278,33.6141290665,9487.57235718
279,33.532389164,9521.2402451
280,33.7628378868,9555.01290512
281,33.4778778553,9588.51007915
282,33.8477799892,9622.36465311
283,33.5695841312,9655.9378612
284,33.6212968826,9689.84945416
285,33.6842648983,9723.53781414
286,34.0618448257,9757.6170671
287,33.5296528339,9791.15853405
288,33.9978280067,9825.15877604
289,33.6752660275,9858.85767007
290,33.7197730541,9892.58082509
291,34.2936160564,9926.88269401
292,33.5809118748,9960.46583009
293,33.8652751446,9994.3600831
294,33.3577580452,10027.7466302
295,33.5142400265,10061.285135
296,33.7722191811,10095.3725722
297,33.6001150608,10128.9809361
298,33.4627931118,10162.447232
299,33.4577767849,10195.9223282
300,33.7008581161,10229.6355772
301,33.8498198986,10263.4877372
302,33.8195769787,10297.330034
303,33.6995248795,10331.03986
304,33.2137789726,10364.2648191
305,33.4955019951,10398.3734822
306,33.4272899628,10431.8038802
307,33.7126479149,10465.5210371
308,33.7506868839,10499.2804551
309,33.4858109951,10533.2033021
310,33.5258600712,10566.9091432
311,32.7677929401,10599.7344761
312,34.0574622154,10634.2460251
313,33.5428678989,10667.7997241
314,34.0994970798,10701.9094522
315,33.9829192162,10735.902209
316,33.7440550327,10769.6535041
317,33.9308879375,10803.621284
318,33.82345891,10837.4721491
319,33.2405900955,10870.7271371
320,34.0566730499,10904.7876191
321,33.8084349632,10938.6807032
322,33.9295129776,10972.632179
323,33.5238878727,11006.1581192
324,33.7847058773,11040.022418
325,34.1691579819,11074.2094541
326,33.8594181538,11108.0781641
327,33.8646249771,11141.968358
328,34.3497328758,11176.3209581
329,33.9545631409,11210.2972631
330,34.0395588875,11244.3482182
331,34.2428488731,11278.6061952
332,34.1153252125,11312.7279692
333,33.3449838161,11346.0849962
334,33.3952198029,11379.496314
335,33.2604150772,11412.8583112
336,33.7557809353,11446.815248
337,33.5626878738,11480.5304801
338,34.1172361374,11514.667109
339,34.0084722042,11548.6780462
340,33.4872159958,11582.1773891
341,33.2736279964,11615.6931221
342,34.5418858528,11650.26091
343,33.8483099937,11684.1124051
344,33.4480140209,11717.5884242
345,33.8936481476,11751.4865811
346,33.4190509319,11784.9128432
347,33.2462131977,11818.3254681
348,33.6018221378,11852.0690932
349,33.8226690292,11885.9014571
350,33.404916048,11919.3100441
351,33.9156620502,11953.572494
352,33.445278883,11987.557688
353,33.4964230061,12021.422919
354,33.7373609543,12055.986042
355,33.8121731281,12090.2919402
356,33.6099839211,12124.437644
357,33.7732861042,12159.1545942
358,33.7708089352,12193.176295
359,34.051612854,12227.832818
360,34.0208249092,12261.8594851
361,33.7970759869,12295.676841
362,33.9203128815,12329.8255832
363,33.7793819904,12363.6085522
364,33.7142300606,12397.3269212
365,33.7772819996,12431.1626351
366,33.8019688129,12465.5345142
367,34.0384221077,12500.4446032
368,34.1358480453,12534.5900481
369,34.0695860386,12568.662611
370,33.5209181309,12602.390625
371,33.7653079033,12636.8359141
372,33.8366999626,12670.7497911
373,33.9590129852,12704.7180481
374,34.0764639378,12738.8061092
375,34.0377497673,12772.846076
376,34.4118130207,12807.7560842
377,33.8639578819,12841.6434851
378,34.979156971,12876.6323252
379,34.7488250732,12911.3845232
380,33.900165081,12945.3096762
381,34.1529741287,12979.4901071
382,34.6673049927,13014.1599731
383,34.3323261738,13048.5008061
384,33.316628933,13081.9128201
385,33.8530571461,13115.9111571
386,34.0913901329,13150.6451142
387,33.9223949909,13184.7293911
388,34.6522707939,13219.3847301
389,34.2220869064,13253.6214421
390,34.6402680874,13288.2646952
391,34.0351099968,13322.3147931
392,34.0793199539,13356.4254541
393,34.0509550571,13390.5067391
394,34.3983590603,13425.1469622
395,33.7463788986,13458.9058962
396,33.3102490902,13492.2195501
397,34.0010960102,13526.7051291
398,33.7679970264,13560.5446661
399,33.9046640396,13594.9257011
400,34.6694891453,13629.6242251
401,34.0128500462,13663.6484451
402,34.2817959785,13697.9538472
403,34.5933270454,13732.5685501
404,34.1896309853,13766.7792242
405,34.1376619339,13801.0868831
406,34.1874978542,13835.2967572
407,34.7124249935,13870.0215161
408,34.4327151775,13904.4756572
409,34.3349838257,13938.8247421
410,34.39646101,13973.2462111
411,34.4156491756,14007.6645672
412,33.7853169441,14041.453933
413,33.671708107,14075.6365352
414,34.0756289959,14109.7230582
415,33.6848909855,14143.4240272
416,33.881510973,14177.3113651
417,33.7983398438,14211.1190991
418,34.0027809143,14245.1317751
419,33.4645149708,14278.5999532
420,33.6757378578,14312.2947562
421,33.8514950275,14346.1604202
422,33.9128890038,14380.0825422
423,34.3987810612,14414.4987772
424,33.7571890354,14448.276587
425,33.5237698555,14481.803529
426,33.893239975,14515.9660442
427,33.8267021179,14550.1220491
428,33.8636689186,14584.0026262
429,34.4500889778,14618.4809241
430,34.1086130142,14652.5926411
431,34.0157170296,14686.62047
432,33.6711530685,14720.3121631
433,33.712310791,14754.4719241
434,34.3635458946,14788.8542922
435,33.7223379612,14822.592828
436,34.0082130432,14856.6041801
437,34.2971270084,14890.9060781
438,33.6327209473,14924.551666
439,33.960062027,14958.5138872
440,33.7225420475,14992.2620182
441,33.7999341488,15026.0804551
442,34.1514239311,15060.2367542
443,33.6804401875,15093.9279561
444,34.0526659489,15127.9826701
445,33.8260769844,15161.8281851
446,34.0675859451,15195.8991361
447,33.9283308983,15229.829684
448,33.5597689152,15263.3975892
449,33.2364518642,15296.7287352
450,33.607571125,15330.7088082
451,33.3677659035,15364.0804901
452,33.4156980515,15397.6943152
453,34.2806050777,15431.9893212
454,34.2102329731,15466.2097602
455,33.8055930138,15500.050549
456,33.9583580494,15534.0148361
457,33.8797781467,15567.9087992
458,34.0540759563,15601.9862392
459,33.4460000992,15635.60762
460,33.5078780651,15669.4558952
461,33.7872710228,15703.5230641
462,33.734087944,15737.26844
463,33.6041140556,15770.883213
464,33.6134569645,15804.5090311
465,33.6951179504,15838.378787
466,34.3463680744,15873.2296882
467,33.6117708683,15906.870985
468,33.5512831211,15940.4498572
469,34.1572301388,15974.7988491
470,34.1305861473,16008.9425662
471,33.9189629555,16042.867856
472,33.8491020203,16076.727571
473,33.9520761967,16110.688287
474,33.9784691334,16144.8637042
475,34.2510390282,16179.1167021
476,33.6264710426,16212.745893
477,33.885187149,16247.2494681
478,34.0281209946,16281.281955
479,34.1409950256,16315.4343431
480,33.9721951485,16349.4207482
481,33.9808809757,16383.419286
482,33.1526229382,16416.591017
483,34.1162250042,16450.9342971
484,33.7221868038,16484.6820931
485,33.8202989101,16518.5086391
486,33.9511208534,16552.4691961
487,33.9297320843,16586.4876502
488,33.3663439751,16619.8589091
489,33.9003870487,16653.8834341
490,34.4015920162,16688.3501992
491,34.6019358635,16722.9653661
492,33.911126852,16756.8881192
493,34.1140270233,16791.0107112
494,33.9114599228,16825.4568901
495,33.6118199825,16859.0913231
496,33.943092823,16893.063982
497,33.6544699669,16927.1187301
498,33.9460048676,16961.3496542
499,33.906922102,16995.2787261
500,34.0193009377,17029.3005862
501,34.0403239727,17063.3505411
502,34.2781379223,17097.6433871
503,34.3129680157,17132.3007131
504,33.9303898811,17166.2408371
505,33.6653571129,17200.172729
506,33.6182100773,17234.04688
507,33.8581249714,17268.0600791
508,33.88123703,17301.954843
509,34.0014858246,17335.9820302
510,33.8757119179,17369.861413
511,34.1311790943,17404.0389671
512,33.8622419834,17437.9109652
513,33.5929801464,17471.5059552
514,33.1289029121,17505.034775
515,33.9863140583,17539.390882
516,33.9897630215,17573.382843
517,33.9308099747,17607.3393412
518,33.5232930183,17640.8714132
519,33.7935431004,17674.6924012
520,33.8250050545,17708.5350242
521,33.8155901432,17742.363625
522,34.0228149891,17776.39118
523,33.4869530201,17809.8801382
524,34.0007247925,17843.8842151
525,33.6059381962,17877.493628
526,33.8154170513,17911.3575292
527,33.5624170303,17944.9557822
528,33.8039619923,17978.783741
529,33.827395916,18012.6353381
530,33.8036119938,18046.4615812
531,33.7181689739,18080.2458351
532,33.9623279572,18114.2185411
533,33.7256789207,18147.9641962
534,33.8617179394,18181.8291481
535,33.6318819523,18215.4642341
536,33.9998488426,18249.4806671
537,33.5793600082,18283.0631492
538,33.6048500538,18316.8324621
539,33.4560601711,18350.303755
540,33.8771979809,18384.2268722
541,34.4560329914,18418.6939301
542,33.5807898045,18452.3017521
543,33.9994790554,18486.304069
544,34.008854866,18520.3369572
545,33.5011689663,18553.8411901
546,33.9185039997,18587.7710841
547,33.6947109699,18621.482522
548,34.3713510036,18655.8563211
549,33.7219378948,18689.6027472
550,33.6044588089,18723.2180521
551,33.909307003,18757.137166
552,34.2372989655,18791.38396
553,34.0026359558,18825.4003251
554,33.736330986,18859.1400392
555,34.2870090008,18893.4300311
556,34.0095920563,18927.4592211
557,33.9403028488,18961.408071
558,34.2786841393,18995.6967041
559,34.0938708782,19029.7999232
560,34.3370568752,19064.1491342
561,34.2486538887,19098.42189
562,33.8797528744,19132.3296351
563,33.9069509506,19166.2730322
564,33.7879559994,19200.3449361
565,33.9199631214,19234.317059
566,33.8292570114,19268.2955101
567,33.9621808529,19302.2599301
568,34.0221190453,19336.2995191
569,34.0488481522,19370.3742092
570,34.4609210491,19404.848742
571,33.7249081135,19438.597367
572,34.158654213,19472.7652011
573,34.0841500759,19506.860435
574,34.06127882,19540.929105
575,34.2731840611,19575.20595
576,34.2080059052,19609.4252381
577,34.1874709129,19643.6235821
578,34.0332970619,19677.6706631
579,34.1538109779,19711.8266921
580,34.8707299232,19746.7184701
581,34.3562579155,19781.0836561
582,34.4580740929,19815.555402
583,34.4967019558,19850.0745831
584,34.0211758614,19884.0979612
585,33.7944400311,19918.0045221
586,33.9107060432,19951.9345651
587,33.9395079613,19986.1505561
588,34.2676830292,20020.4206312
589,34.7632889748,20055.20068
590,34.1353929043,20089.3623831
591,34.7625510693,20124.1417842
592,33.9560089111,20158.1608331
593,34.1597139835,20192.3235221
594,34.3710951805,20226.70823
595,33.8824701309,20260.5949752
596,33.5656251907,20294.2633591
597,34.5098519325,20329.0422881
598,34.0970110893,20363.157814
599,34.1214799881,20397.288558
600,34.3593239784,20431.671453
601,34.1858520508,20465.8829691
602,34.0291697979,20499.914875
603,33.8310909271,20533.7582262
604,33.7908530235,20567.5572491
605,33.8495161533,20601.4498012
606,33.7792909145,20635.3917062
607,33.8920509815,20669.301455
608,34.2097089291,20703.5142932
609,34.0255119801,20737.5530632
610,34.0580058098,20771.6643851
611,33.688297987,20805.3772821
612,34.4541938305,20839.858067
613,33.4000031948,20873.2774441
614,34.3580970764,20907.864228
615,33.6731040478,20941.7226992
616,34.2539739609,20975.991014
617,33.8050768375,21009.8652182
618,33.7040131092,21043.5793512
619,34.0814089775,21077.7260351
620,34.3100001812,21112.4135711
621,33.8926029205,21146.3177912
622,33.9462502003,21180.2717991
623,34.4723339081,21214.7614281
624,33.5209908485,21248.3157361
625,33.8478732109,21282.1869881
626,34.1496040821,21316.3563001
627,33.9208989143,21350.2876391
628,33.8919379711,21384.2923591
629,34.2872180939,21418.6055391
630,33.8929059505,21452.5086012
631,33.7630429268,21486.4359531
632,33.6524989605,21520.1434081
633,33.9249269962,21554.0951872
634,34.1958661079,21588.2934172
635,33.6841678619,21621.9893112
636,33.7627649307,21655.7550321
637,33.5330348015,21689.2997401
638,33.9873161316,21723.3929582
639,33.4913938046,21756.907279
640,33.8113210201,21790.7281561
641,33.8013410568,21824.5426552
642,33.6180768013,21858.1628821
643,33.4923729897,21891.657063
644,33.7679829597,21925.4336491
645,33.9329001904,21959.3777571
646,33.7420837879,21993.1487141
647,33.5555489063,22026.726053
648,33.4057199955,22060.142817
649,33.5593128204,22093.7605801
650,33.6722741127,22127.4586561
651,33.6795501709,22161.1563172
652,33.4976780415,22194.674546
653,33.4407880306,22228.117434
654,33.1301698685,22261.2561491
655,33.5564558506,22295.1386142
656,33.8079140186,22328.9542241
657,33.4907670021,22362.4694672
658,33.6699559689,22396.1424422
659,34.0727248192,22430.233674
660,33.7262818813,22463.9636571
661,33.6571550369,22497.632272
662,33.7471120358,22531.4035151
663,33.511744976,22565.151746
664,33.595058918,22598.750921
665,33.5447938442,22632.3128381
666,33.6026380062,22666.036087
667,33.4760057926,22699.5207701
668,33.3858861923,22733.0028281
669,34.9148631096,22767.9695301
670,33.5401439667,22801.5217712
671,33.7361800671,22835.4324551
672,33.5464611053,22868.9948301
673,34.0075361729,22903.004359
674,34.0950639248,22937.1024032
675,33.4935309887,22970.620223
676,33.6448888779,23004.2812681
677,33.946903944,23038.407793
678,33.9728138447,23072.3994401
679,33.7499921322,23106.17665
680,33.5174849033,23139.7136462
681,33.6571009159,23173.4918742
682,33.5954358578,23207.367794
683,33.5392310619,23241.082036
684,34.0504660606,23275.134655
685,33.7640609741,23308.9205482
686,33.6238908768,23342.5619712
687,33.9307940006,23376.7267551
688,33.556251049,23410.2927761
689,33.6036770344,23444.0597472
690,34.1441760063,23478.2104511
691,33.5732598305,23511.7865312
692,33.8197500706,23545.6786721
693,33.4560711384,23579.1585591
694,33.8277978897,23613.0061672
695,33.4712619781,23646.4873972
696,33.284168005,23679.7803552
697,33.7802159786,23713.6990252
698,34.2492990494,23748.078197
699,33.8491079807,23781.9300351
700,33.3638617992,23815.3000822
701,33.4714670181,23848.790802
702,33.7357919216,23882.7489302
703,33.2514579296,23916.0221741
704,33.9239208698,23950.263
705,33.9420740604,23984.2283392
706,33.9865338802,24018.21859
707,33.570417881,24051.8165181
708,33.9842181206,24085.8034742
709,33.798951149,24119.6152382
710,34.2078950405,24153.8340731
711,33.6278860569,24187.47367
712,33.636482954,24221.1136031
713,34.1791410446,24255.3038542
714,33.9630999565,24289.3192451
715,33.7529408932,24323.3912392
716,33.8858439922,24357.307301
717,34.1613209248,24391.6971161
718,33.7460150719,24425.4758751
719,33.6116569042,24459.1811681
720,33.6759829521,24493.5133281
721,34.0011630058,24527.924242
722,33.8459239006,24561.781651
723,33.9895579815,24595.8192942
724,33.9927000999,24629.8386071
725,33.9924499989,24663.8446591
726,34.1631360054,24698.0177941
727,34.5751349926,24732.6360812
728,33.9437179565,24766.5828512
729,33.7353229523,24800.3329301
730,33.6863651276,24834.0306702
731,34.1681821346,24868.3988531
732,34.0578629971,24902.4635651
733,33.8872539997,24936.3753421
734,33.8614461422,24970.2589161
735,33.706982851,25003.9849691
736,33.8837001324,25037.8719232
737,33.9048399925,25071.8536291
738,34.3164589405,25106.2018232
739,34.171282053,25140.3763011
740,33.9126410484,25174.298362
741,34.1125171185,25208.4300592
742,34.289429903,25242.7452092
743,33.7790091038,25276.528419
744,33.8998630047,25310.455322
745,33.8826050758,25344.3401971
746,34.206111908,25378.566581
747,34.1368858814,25412.7232201
748,34.1463029385,25446.8917422
749,34.2197470665,25481.1277201
750,33.775192976,25514.920367
751,33.6881930828,25548.6335962
752,33.9762001038,25582.619946
753,34.0224750042,25616.66802
754,33.9445691109,25650.6202881
755,34.1694598198,25684.8038192
756,34.4048330784,25719.2122612
757,33.8255290985,25753.1512132
758,33.738243103,25786.9139912
759,34.2319271564,25821.1584961
760,33.6256761551,25854.8109782
761,33.972525835,25888.9586401
762,33.7768340111,25922.7420681
763,33.9435050488,25956.6946921
764,33.9662930965,25990.6680791
765,34.0994281769,26024.7747462
766,33.879914999,26058.8024902
767,34.529957056,26093.333482
768,34.2472519875,26127.5911012
769,34.2420799732,26161.8473592
770,33.9215259552,26195.771368
771,33.8590800762,26229.6321671
772,33.8136570454,26263.455574
773,34.3682999611,26297.8333611
774,34.1006388664,26331.9381392
775,33.7387728691,26365.6959801
776,34.0306558609,26399.7357712
777,33.9226551056,26433.6677361
778,34.2432041168,26467.918519
779,34.0395507812,26501.9643931
780,34.1380798817,26536.1060221
781,34.190114975,26570.3052232
782,33.8673291206,26604.1764731
783,34.0845620632,26638.2696972
784,33.9714090824,26672.283715
785,33.9045000076,26706.1916592
786,34.0509698391,26740.2659512
787,33.9221940041,26774.1971941
788,33.9348909855,26808.1355822
789,33.8706579208,26842.0082951
790,33.7456479073,26875.757709
791,34.2065370083,26909.9705901
792,34.4971058369,26944.4765041
793,33.7067158222,26978.1870432
794,33.8562459946,27012.1752422
795,33.7108380795,27045.8959351
796,33.8656458855,27079.780127
797,33.6842570305,27113.4754982
798,33.8581931591,27147.343605
799,33.9725282192,27181.3618631
800,33.6771950722,27215.0430021
801,33.7048830986,27248.7985711
802,33.7554929256,27282.5605521
803,33.9135169983,27316.4900301
804,33.6839289665,27350.189033
805,33.7365899086,27383.9574962
806,33.8610699177,27417.8444231
807,33.659455061,27451.5145612
808,33.6095328331,27485.1342452
809,34.0462479591,27519.2247322
810,34.023676157,27553.6875532
811,32.7467439175,27586.4524841
812,33.3810009956,27620.2908812
813,33.7802929878,27654.073266
814,33.9514870644,27688.0280852
815,33.0556499958,27721.1004682
816,33.1794769764,27754.2986801
817,33.434926033,27787.759495
818,33.4214918613,27821.2069411
819,33.1941969395,27854.403054
820,33.3404121399,27888.064254
821,33.4929871559,27921.7167931
822,33.0403251648,27954.7750611
823,33.7642250061,27988.8746712
824,33.6096360683,28022.4864411
825,33.771392107,28056.2601261
826,33.4427421093,28089.7272711
827,33.5097310543,28123.3325181
828,33.7418978214,28157.1833682
829,33.5236048698,28190.993386
830,33.7871470451,28225.1357141
831,33.3832278252,28258.7165091
832,33.3700239658,28292.6437752
833,33.3168458939,28326.6180291
834,33.8069150448,28360.9180322
835,33.5087590218,28394.4295182
836,33.8038580418,28428.2539721
837,33.7199380398,28461.9760571
838,33.5295498371,28495.5836351
839,33.2201800346,28528.8141341
840,33.5567569733,28562.5807791
841,33.7952508926,28596.3822441
842,33.2642259598,28629.6687212
843,33.7434868813,28663.437782
844,33.8145160675,28697.2743871
845,33.3529810905,28730.6497102
846,33.7382068634,28764.391885
847,33.5706739426,28797.971117
848,34.0454130173,28832.0261452
849,33.1271848679,28865.1552701
850,33.8590359688,28899.1685171
851,33.3673889637,28932.800915
852,33.8230040073,28966.6266241
853,33.5321979523,29000.169064
854,33.1958138943,29033.3693142
855,33.6519510746,29067.4023662
856,33.5369539261,29101.154325
857,33.5337269306,29134.690027
858,33.5247530937,29168.2293122
859,33.487719059,29201.7470372
860,33.7146930695,29235.4638252
861,33.707447052,29269.2278321
862,33.4303500652,29302.674597
863,33.3644440174,29336.1145151
864,33.7111079693,29369.844439
865,33.8811581135,29403.744544
866,33.4385199547,29437.1857181
867,33.5442378521,29470.7466052
868,33.7025830746,29504.4521272
869,33.4071190357,29537.8712261
870,33.0766720772,29571.1406391
871,33.47555089,29605.019366
872,33.7519509792,29639.0084822
873,34.2059881687,29673.2179642
874,33.1863348484,29706.4205151
875,33.5578160286,29740.2380841
876,33.817471981,29774.460994
877,33.1774590015,29807.726639
878,33.5026581287,29841.2428482
879,33.2669508457,29874.5214331
880,33.7728900909,29908.340682
881,33.4470260143,29941.7937431
882,33.1901278496,29975.0144742
883,33.6263580322,30008.9665172
884,33.3470258713,30042.7505162
885,33.3208329678,30076.07621
886,34.0597689152,30110.2337532
