NewTest,I-O,bachelor-VirtualBox(127.0.1.1)
76,19.3719239235,1314194700.65
77,20.1786808968,1314194722.16
78,10.0657589436,1314194742.36
79,9.21824789047,1314194762.09
80,16.2493200302,1314194779.65
81,7.06302189827,1314194803.16
82,18.8716959953,1314194822.92
83,13.0032560825,1314194842.95
84,4.61626601219,1314194863.61
85,18.0429360867,1314194881.86
86,14.9007818699,1314194904.32
87,11.44739604,1314194925.44
88,2.41517496109,1314194941.36
89,25.701428175,1314194958.9
90,19.7854750156,1314194985.56
91,21.062048912,1314195005.35
92,16.4293489456,1314195026.48
93,21.5366201401,1314195049.15
94,15.6032629013,1314195071.4
95,18.8541560173,1314195092.27
96,25.2177410126,1314195111.14
97,18.4059488773,1314195136.37
98,4.81061911583,1314195156.58
99,18.86977911,1314195176.03
100,15.2979500294,1314195195.51
101,4.05430698395,1314195219.59
102,20.7930231094,1314195239.79
103,12.8797450066,1314195264.05
104,7.0951731205,1314195282.52
105,14.7483179569,1314195302.93
106,7.90721416473,1314195327.7
107,17.6043081284,1314195344.95
108,6.23476219177,1314195366.2
109,21.2989850044,1314195386.86
110,12.8803179264,1314195408.16
111,5.98632502556,1314195434.51
112,4.78500008583,1314195456.92
113,19.1377708912,1314195475.3
114,21.3622159958,1314195494.46
115,12.8121869564,1314195515.83
116,16.6900281906,1314195536.01
117,6.43790102005,1314195562.51
118,14.234347105,1314195584.46
119,23.2089579105,1314195606.87
120,16.7602410316,1314195630.08
121,15.1234269142,1314195651.3
122,15.619328022,1314195669.02
123,22.2367060184,1314195684.64
124,24.3891289234,1314195706.88
125,12.7327690125,1314195731.27
126,23.0911290646,1314195747.66
127,17.1771018505,1314195773.41
128,13.3222048283,1314195794.9
129,22.1501669884,1314195809.88
130,19.1643619537,1314195833.58
131,15.7344410419,1314195855.27
132,17.5941720009,1314195875.04
133,13.9686391354,1314195900.44
134,13.5777561665,1314195920.14
135,19.7613079548,1314195942.36
136,11.8559401035,1314195967.26
137,9.09700083733,1314195984.46
138,14.6239829063,1314196009.82
139,10.4081861973,1314196029.36
140,6.82081413269,1314196045.19
141,13.9645500183,1314196065.57
142,20.1911859512,1314196090.52
143,11.0171859264,1314196119.49
144,19.3099081516,1314196135.35
145,15.8415329456,1314196159.49
146,19.8480138779,1314196181.68
147,25.9000239372,1314196203.94
148,17.8319010735,1314196229.85
149,19.4008460045,1314196247.72
150,20.4163889885,1314196267.13
151,19.4411640167,1314196287.55
152,25.5367560387,1314196307.4
153,20.7183029652,1314196332.94
154,13.7240598202,1314196353.67
155,20.6373209953,1314196372.9
156,10.4110188484,1314196395.41
157,3.50994491577,1314196415.72
158,21.6955010891,1314196438.97
159,11.7436189651,1314196460.84
160,5.7313849926,1314196482.35
161,16.9557421207,1314196503.57
162,8.74715089798,1314196525.64
163,6.58267498016,1314196544.36
164,18.9479880333,1314196568.54
165,17.4093449116,1314196587.5
166,25.3702728748,1314196604.92
167,23.2725019455,1314196630.3
168,22.3728649616,1314196653.6
169,18.6350932121,1314196675.98
170,20.8688709736,1314196694.63
171,24.1836731434,1314196716.06
172,5.46776890755,1314196740.39
173,18.5364868641,1314196759.3
174,10.2588210106,1314196780.6
175,18.0167808533,1314196801.76
176,22.4258189201,1314196820.9
177,17.7235679626,1314196843.33
178,14.9213881493,1314196861.05
179,3.96970701218,1314196879.02
180,21.5110077858,1314196894.54
181,5.66549301147,1314196916.06
182,21.9615280628,1314196934.19
183,18.2314879894,1314196956.25
184,12.4014689922,1314196976.4
185,5.54167819023,1314196995.38
186,18.2220289707,1314197021.11
187,18.1952199936,1314197041.5
188,20.7466831207,1314197060.25
189,12.8236970901,1314197090.23
190,14.4986491203,1314197111.73
191,7.85532808304,1314197134.01
192,20.2401459217,1314197154.88
193,12.2665262222,1314197175.13
194,19.1607160568,1314197196.96
195,18.2674648762,1314197223.12
196,10.8983039856,1314197243.18
197,19.0930969715,1314197263.34
198,6.7029941082,1314197288.11
199,19.3024508953,1314197308.25
200,16.1377038956,1314197327.58
201,24.2324249744,1314197348.34
202,18.0733799934,1314197372.59
203,23.8369140625,1314197390.68
204,20.185379982,1314197414.53
205,21.7811069489,1314197434.71
206,21.0507259369,1314197456.51
207,16.5828979015,1314197477.57
208,20.1139779091,1314197494.17
209,21.285640955,1314197514.32
210,20.4022021294,1314197535.62
211,19.09603405,1314197556.02
212,16.3791069984,1314197575.13
213,5.93586492538,1314197599.11
214,23.3188698292,1314197617.91
215,18.8762631416,1314197641.25
216,20.6924381256,1314197660.15
217,16.3444199562,1314197684.92
218,10.7421119213,1314197706.12
219,4.64161205292,1314197723.36
220,18.7780148983,1314197745.36
221,15.9386680126,1314197768.33
222,4.45002293587,1314197791.57
223,19.8184711933,1314197809.47
224,15.4952459335,1314197830.68
225,18.6770241261,1314197849.16
226,19.7110412121,1314197870.76
227,3.56609797478,1314197892.24
228,17.5528748035,1314197913.21
229,13.6003890038,1314197939.13
230,25.8430049419,1314197957.54
231,21.0502529144,1314197983.41
232,13.6801869869,1314198005.69
233,4.7056620121,1314198028.32
234,18.0094690323,1314198047.89
235,12.0946519375,1314198065.9
236,4.96264600754,1314198082.53
237,17.51085186,1314198101.7
238,23.0709149837,1314198119.21
239,16.4274420738,1314198142.29
240,25.251347065,1314198163.35
241,12.978730917,1314198191.47
242,5.37185096741,1314198211.78
243,22.257420063,1314198229.15
244,19.7715399265,1314198251.42
245,20.5317780972,1314198271.22
246,19.6700339317,1314198292.77
247,13.9976248741,1314198319.72
248,5.47920203209,1314198338.96
249,12.8050670624,1314198357.96
250,16.8548018932,1314198378.93
251,7.04814386368,1314198403.67
252,14.6126420498,1314198421.69
253,13.7826459408,1314198438.63
254,18.5656120777,1314198460.28
255,12.7090559006,1314198482.73
256,6.04249691963,1314198499.34
257,17.5843360424,1314198519.17
258,6.18943190575,1314198543.61
259,19.9777700901,1314198570.19
260,21.8028800488,1314198592.54
261,11.4725959301,1314198615.2
262,16.6556050777,1314198632.8
263,24.5476419926,1314198653.21
264,19.4427509308,1314198677.77
265,20.4221570492,1314198697.49
266,16.2333879471,1314198717.93
267,25.3165791035,1314198734.18
268,19.882874012,1314198759.51
269,24.3225769997,1314198779.4
270,18.5613172054,1314198803.74
271,16.8069820404,1314198822.33
272,15.7885270119,1314198840.98
273,6.25116300583,1314198860.75
274,20.269892931,1314198882.21
275,17.1559548378,1314198908.73
276,16.7686729431,1314198926.66
277,6.31076288223,1314198950.16
278,18.9250328541,1314198969.82
279,22.3819470406,1314198988.75
280,27.181636095,1314199011.17
281,22.1104428768,1314199039.61
282,19.6916749477,1314199061.72
283,24.6317179203,1314199081.43
284,23.1235640049,1314199106.07
285,22.0346961021,1314199129.22
286,12.2478370667,1314199151.28
287,16.8773341179,1314199174.59
288,8.41171598434,1314199195.65
289,18.8909599781,1314199214.59
290,15.1960930824,1314199235.43
291,13.8192980289,1314199251.76
292,17.2880749702,1314199272.2
293,13.7892131805,1314199289.51
294,2.46298098564,1314199308.72
295,17.5560069084,1314199327.44
296,20.0601439476,1314199345.39
297,17.5283820629,1314199365.46
298,21.3276970387,1314199383.01
299,17.5164711475,1314199404.36
300,22.3828949928,1314199421.89
301,14.0562019348,1314199444.29
302,22.0297460556,1314199469.68
303,18.769605875,1314199491.91
304,9.66839885712,1314199513.92
305,2.55594992638,1314199529.56
306,27.3607878685,1314199546.05
307,13.6948759556,1314199573.42
308,3.01713609695,1314199592.97
309,28.1300330162,1314199608.86
310,21.8365151882,1314199637.02
311,19.3288350105,1314199658.86
312,23.0964429379,1314199678.19
313,11.6395261288,1314199701.3
314,2.17701792717,1314199718.88
315,21.7275490761,1314199736.81
316,14.5391449928,1314199761.66
317,23.5694742203,1314199779.15
318,10.9105110168,1314199804.77
319,3.93388199806,1314199823.74
320,16.929913044,1314199843.16
321,7.40284490585,1314199860.1
322,21.307557106,1314199878.87
323,20.0044381618,1314199900.96
324,20.4480130672,1314199921.0
325,21.6338670254,1314199941.45
326,25.8148441315,1314199963.11
327,26.8277850151,1314199988.93
328,16.6222288609,1314200015.78
329,14.0184259415,1314200037.53
330,13.4662489891,1314200055.05
331,4.52045989037,1314200074.86
332,20.8968019485,1314200089.75
333,14.929762125,1314200113.36
334,16.6677260399,1314200141.35
335,14.3943049908,1314200160.62
336,23.6258080006,1314200179.61
337,12.4185190201,1314200203.25
338,11.7488260269,1314200218.8
339,17.1137089729,1314200237.42
340,16.4380319118,1314200254.55
341,19.8623740673,1314200274.49
342,17.2270519733,1314200299.05
343,11.422896862,1314200319.77
344,6.03827691078,1314200338.8
345,21.0110111237,1314200361.37
346,12.2766098976,1314200384.82
347,5.26405000687,1314200409.42
348,15.4346828461,1314200427.05
349,13.4894959927,1314200442.98
350,12.7425591946,1314200459.11
351,2.86187505722,1314200482.69
352,16.7053711414,1314200501.4
353,15.6870839596,1314200524.26
354,19.8084280491,1314200547.37
355,16.5822348595,1314200569.66
356,7.10377788544,1314200589.88
357,21.3495559692,1314200610.28
358,16.8045730591,1314200631.64
359,22.6861979961,1314200648.47
360,20.5081400871,1314200671.22
361,18.018693924,1314200693.51
362,16.8339819908,1314200712.64
363,20.8964219093,1314200729.49
364,21.7917370796,1314200750.41
365,14.447988987,1314200777.03
366,10.5647418499,1314200798.18
367,4.59950304031,1314200816.43
368,17.1675570011,1314200837.38
369,6.47824382782,1314200862.48
370,23.186841011,1314200880.54
371,11.156924963,1314200903.75
372,10.893693924,1314200921.56
373,2.30388092995,1314200935.18
374,15.3600671291,1314200956.11
375,23.17852211,1314200971.49
376,20.0156290531,1314200994.68
377,16.5463440418,1314201014.75
378,5.41256999969,1314201035.25
379,15.9647519588,1314201058.16
380,7.79994416237,1314201078.59
381,19.3493499756,1314201097.51
382,19.555106163,1314201121.88
383,16.6043560505,1314201144.62
384,21.1470880508,1314201164.47
385,13.1689841747,1314201188.14
386,5.23513293266,1314201206.01
387,16.8502159119,1314201226.81
388,10.7499580383,1314201243.66
389,4.9246571064,1314201263.16
390,20.8243019581,1314201279.59
391,15.8148481846,1314201307.62
392,15.5176701546,1314201327.3
393,10.506829977,1314201344.82
394,14.4823088646,1314201364.07
395,11.5842649937,1314201379.37
396,19.709197998,1314201403.64
397,16.4698829651,1314201430.37
398,21.8789851665,1314201450.9
399,7.50896501541,1314201472.78
400,28.6642839909,1314201486.24
401,12.6252558231,1314201517.61
402,17.5817871094,1314201530.75
403,18.1902878284,1314201549.76
404,16.591146946,1314201576.39
405,20.2060480118,1314201595.72
406,22.7243130207,1314201617.83
407,18.8421928883,1314201642.89
408,20.3183550835,1314201662.71
409,17.2274301052,1314201685.5
410,22.9337658882,1314201704.38
411,23.205945015,1314201727.34
412,16.9154350758,1314201750.55
413,16.9047951698,1314201767.47
414,8.60537695885,1314201792.97
415,12.4750430584,1314201813.88
416,6.89002799988,1314201835.47
417,18.0192070007,1314201851.33
418,5.77021384239,1314201875.12
419,17.5289068222,1314201892.52
420,6.89588689804,1314201912.97
421,21.6614980698,1314201925.4
422,6.43060612679,1314201948.68
423,18.4208071232,1314201967.05
424,6.39763903618,1314201990.64
425,29.143928051,1314202006.99
426,22.3996169567,1314202038.11
427,9.96038007736,1314202060.51
428,21.2993891239,1314202081.64
429,17.4576840401,1314202105.97
430,5.65669608116,1314202127.43
431,23.4940559864,1314202144.52
432,21.5726361275,1314202168.02
433,19.1004312038,1314202190.41
434,15.3174710274,1314202212.75
435,10.306322813,1314202231.93
436,16.9654541016,1314202250.24
437,22.7866270542,1314202267.23
438,16.4682369232,1314202291.05
439,21.4148929119,1314202315.76
440,18.6037840843,1314202341.44
441,19.8789870739,1314202360.06
442,12.4843959808,1314202379.96
443,23.3929488659,1314202394.74
444,15.0643129349,1314202421.28
445,15.2282290459,1314202436.36
446,19.3958399296,1314202461.93
447,18.6038310528,1314202481.33
448,19.7899119854,1314202501.77
449,16.343996048,1314202531.57
450,5.91095209122,1314202551.81
451,18.5187759399,1314202573.91
452,19.7289350033,1314202592.43
453,19.9289999008,1314202612.16
454,13.0443899632,1314202636.14
455,16.6547870636,1314202655.06
456,13.8798060417,1314202671.96
457,8.32334280014,1314202694.62
458,16.998306036,1314202715.42
459,25.1980159283,1314202732.44
460,19.5047879219,1314202757.65
461,16.5009820461,1314202777.17
462,20.6821701527,1314202793.69
463,19.701789856,1314202814.4
464,16.2309219837,1314202834.11
465,23.8569328785,1314202850.48
466,15.7541358471,1314202874.34
467,16.9467258453,1314202896.94
468,11.2486941814,1314202922.6
469,11.0277040005,1314202942.34
470,14.3612718582,1314202962.87
471,12.8599750996,1314202985.82
472,17.0704369545,1314203005.3
473,10.1002109051,1314203024.8
474,23.4094920158,1314203048.3
475,25.1787400246,1314203072.18
476,22.8146059513,1314203097.37
477,22.7602028847,1314203120.2
478,18.9807310104,1314203142.97
479,23.5821502209,1314203163.01
480,13.7418191433,1314203191.48
481,27.6133749485,1314203205.66
482,9.26450395584,1314203237.93
483,21.7055709362,1314203259.8
484,23.1675989628,1314203281.55
485,21.5795359612,1314203305.03
486,29.9466929436,1314203326.63
487,16.3917098045,1314203356.58
488,15.802065134,1314203374.31
489,15.1639840603,1314203390.12
490,6.5248901844,1314203410.91
491,20.2550930977,1314203427.8
492,20.6322519779,1314203448.7
493,18.3089129925,1314203469.34
494,15.4099099636,1314203487.96
495,11.5753240585,1314203510.62
496,12.5582768917,1314203527.37
497,25.449516058,1314203540.03
498,20.6399469376,1314203567.61
499,19.1406199932,1314203589.94
EndTest
