NewTest,TCP,bachelor3-VirtualBox
0,24.4077119827,1317315684.92
1,0.0852580070496,1317315709.33
2,0.0839622020721,1317315709.42
3,0.082190990448,1317315709.5
4,0.0855150222778,1317315709.58
5,0.0837500095367,1317315709.67
6,0.0883369445801,1317315709.75
7,0.0795080661774,1317315709.84
8,0.0847899913788,1317315709.92
9,0.084951877594,1317315710.01
10,0.0922911167145,1317315710.09
11,0.086226940155,1317315710.18
12,0.0979170799255,1317315710.27
13,0.10027885437,1317315710.37
14,15.2131888866,1317315710.47
15,0.0871450901031,1317315725.68
16,0.128712892532,1317315725.77
17,0.122880935669,1317315725.9
18,0.125558137894,1317315726.02
19,0.114618062973,1317315726.15
20,0.127431154251,1317315726.26
21,0.112178087234,1317315726.39
22,0.111399888992,1317315726.5
23,0.123677968979,1317315726.61
24,0.129722833633,1317315726.74
25,0.143093109131,1317315726.87
26,0.134738922119,1317315727.01
27,0.118896007538,1317315727.14
28,3.18545603752,1317315727.26
29,0.151958227158,1317315730.45
30,0.116252183914,1317315730.6
31,0.119431018829,1317315730.72
32,0.112119913101,1317315730.84
33,0.112749099731,1317315730.95
34,0.107720136642,1317315731.06
35,0.113706111908,1317315731.17
36,0.10165309906,1317315731.28
37,0.115461111069,1317315731.39
38,0.100717067719,1317315731.5
39,0.100308895111,1317315731.6
40,0.119733810425,1317315731.7
41,0.125998973846,1317315731.82
42,0.114326000214,1317315731.95
43,0.112358093262,1317315732.06
44,0.109442949295,1317315732.18
45,0.108109951019,1317315732.29
46,0.122178077698,1317315732.39
47,0.113504171371,1317315732.52
48,0.126888990402,1317315732.63
49,0.108308076859,1317315732.76
50,3.1148250103,1317315732.86
51,9.22157812119,1317315735.98
52,0.235906124115,1317315745.2
53,0.111999988556,1317315745.44
54,0.107062101364,1317315745.55
55,0.118074178696,1317315745.66
56,0.1906042099,1317315745.78
57,0.109240055084,1317315745.97
58,0.114098072052,1317315746.08
59,0.126523017883,1317315746.19
60,0.13636803627,1317315746.32
61,0.118829965591,1317315746.45
62,0.113121032715,1317315746.57
63,0.117619037628,1317315746.69
64,0.114330053329,1317315746.8
65,0.116417884827,1317315746.92
66,0.118952035904,1317315747.03
67,0.118540048599,1317315747.15
68,0.113168001175,1317315747.27
69,0.113703012466,1317315747.39
70,0.110038042068,1317315747.5
71,0.111124992371,1317315747.61
72,0.109754085541,1317315747.72
73,0.133903026581,1317315747.83
74,0.131551027298,1317315747.96
75,0.112163066864,1317315748.1
76,3.15204906464,1317315748.21
77,0.114841938019,1317315751.36
78,0.107584953308,1317315751.48
79,0.117321968079,1317315751.58
80,0.125142097473,1317315751.7
81,0.136559963226,1317315751.83
82,3.17787194252,1317315751.96
83,15.1942830086,1317315755.14
84,15.2275269032,1317315770.34
85,0.137939929962,1317315785.56
86,0.118214130402,1317315785.7
87,0.110514163971,1317315785.82
88,0.115861177444,1317315785.93
89,0.114212036133,1317315786.05
90,0.123512983322,1317315786.16
91,3.11501502991,1317315786.28
92,27.5608959198,1317315789.4
93,33.3627998829,1317315816.96
94,0.240479946136,1317315850.32
95,0.202218055725,1317315850.57
96,0.189569950104,1317315850.77
97,0.20098400116,1317315850.96
98,0.16820192337,1317315851.16
99,0.173046112061,1317315851.33
100,0.190536022186,1317315851.5
101,0.187489032745,1317315851.69
102,0.184154987335,1317315851.88
103,0.203481912613,1317315852.06
104,0.189982891083,1317315852.27
105,0.199625015259,1317315852.46
106,0.188019990921,1317315852.66
107,0.204651832581,1317315852.84
