NewTest,Mattest,bachelor-VirtualBox(127.0.1.1)
120,33.7748939991,4110.39743304
121,33.9507899284,4144.35267901
122,33.4672820568,4178.37663007
123,33.4175949097,4211.94632006
124,33.7154560089,4245.6751411
125,34.3135008812,4280.00233912
126,33.7059190273,4313.73475599
127,34.5472369194,4348.48698616
128,34.1580879688,4382.65845203
129,33.8835129738,4417.34782505
130,33.5889599323,4451.17158198
131,33.5507371426,4484.84933209
132,33.7534570694,4518.65838408
133,33.598703146,4552.85515118
134,33.5626590252,4586.43131113
135,33.167345047,4619.65375018
136,33.5706970692,4653.58482003
137,33.3705780506,4687.34710598
138,33.4575541019,4721.34039211
139,33.2994070053,4755.04802608
140,33.9916849136,4789.75694704
141,33.4911751747,4823.29529715
142,33.6142339706,4857.31096005
143,33.966217041,4891.46145201
144,33.7448351383,4925.20970011
145,33.5089900494,4958.80360413
146,33.6088979244,4992.52346516
147,34.0391819477,5026.64131308
148,33.6531119347,5060.32468796
149,33.9920871258,5094.44768405
150,34.0380501747,5128.49942112
151,33.7459180355,5162.65898418
152,34.1896090508,5197.04285097
153,33.8528330326,5230.95526409
154,33.9511599541,5265.1232121
155,33.6847481728,5298.99357414
156,33.6273460388,5332.64565301
157,33.8055009842,5366.68995619
158,33.992027998,5401.11468911
159,33.9997589588,5435.11659908
160,33.6321558952,5468.93684316
161,34.2100658417,5503.15804005
162,33.2730078697,5536.48382902
163,33.5146119595,5570.23053503
164,33.8117318153,5604.13637614
165,33.9697721004,5638.44279313
166,33.9978299141,5672.63201618
167,33.5731720924,5706.59512901
168,33.5201079845,5740.41856909
169,33.4090909958,5774.31007314
170,33.9171631336,5808.44907713
171,33.915117979,5842.36671019
172,34.1251268387,5876.49577498
173,33.8504428864,5910.35855603
174,33.9785959721,5944.33942199
175,33.4471790791,5977.79616499
176,33.4175479412,6011.404248
177,33.420290947,6044.96458507
178,33.6352961063,6079.30937815
179,33.7071709633,6113.06205702
180,33.3708999157,6146.44571209
181,33.6006479263,6180.28636813
182,33.9740228653,6214.38898206
183,33.5738389492,6247.96496606
184,33.9277551174,6281.91551304
185,33.4304540157,6315.36837101
186,33.7524089813,6349.63673902
187,33.5267629623,6383.79165912
188,33.1911129951,6417.17326808
189,33.6560750008,6451.41005516
190,33.7539842129,6485.91805601
191,33.5380880833,6519.47597718
192,33.3432199955,6552.92549205
193,33.8631210327,6587.46463799
194,34.0293879509,6621.63803196
195,33.7178370953,6655.35749912
196,33.2955758572,6688.67281318
197,33.5271449089,6722.86136508
198,33.5456860065,6757.28889608
199,33.858976841,6791.26603317
200,33.7333939075,6825.69814897
201,33.9764511585,6860.12653899
202,33.8209180832,6893.94939017
203,34.3305108547,6928.49174118
204,33.3689410686,6961.97504115
205,33.3740239143,6996.23923397
206,33.7856969833,7030.58076406
207,33.7352011204,7064.56256914
208,33.8834750652,7098.47170806
209,33.8473041058,7132.55486202
210,33.3422899246,7166.49514103
211,33.7873568535,7200.74419117
212,33.9228858948,7234.67212701
213,34.0536880493,7268.78855395
214,33.8592560291,7302.96727014
215,33.6196060181,7337.11089206
216,33.5228860378,7371.20734215
217,33.9481399059,7406.03644204
218,33.975301981,7440.591681
219,33.8092401028,7474.65688205
220,33.3172311783,7507.98301601
221,33.845323801,7541.99149418
222,33.6599500179,7575.93365598
223,33.6808099747,7610.69562507
224,33.4384951591,7644.83234906
225,33.7753081322,7679.23741198
226,33.6271839142,7712.92199016
227,33.7764689922,7747.76479411
228,33.5503191948,7782.05575109
229,33.847495079,7816.38525295
230,33.3464620113,7850.40007114
231,33.2225151062,7883.93005109
232,33.4120571613,7918.13920617
233,34.0308489799,7953.2674911
234,33.5479388237,7986.82469511
235,33.6298279762,8020.79143214
236,33.9338769913,8055.40084004
237,33.2684719563,8088.91549706
238,33.553524971,8123.23709607
239,33.157407999,8157.19894814
240,33.3404610157,8191.55745506
241,33.5568089485,8225.71430302
242,33.9329090118,8260.22259307
243,33.6427590847,8294.14615011
244,33.9936749935,8328.68861413
245,33.8923120499,8362.6561141
246,33.4230840206,8396.35736299
247,34.2243320942,8431.06970716
248,35.3152961731,8466.39178801
249,34.3224470615,8500.73313713
250,33.4471402168,8534.18979716
251,33.2052280903,8567.88176107
252,34.2851347923,8602.7623651
253,33.6168999672,8636.68535018
254,34.0024878979,8671.20661497
255,33.1287930012,8704.60349202
256,33.8963670731,8738.99688196
257,34.2686169147,8773.52559805
258,34.3173091412,8807.85304117
259,34.337323904,8842.19880509
260,34.1044499874,8876.31742406
261,33.8171889782,8910.21395302
262,33.6642079353,8944.37293601
263,34.6308629513,8979.01332808
264,34.2412469387,9013.25713396
265,33.68719697,9046.97433496
266,34.6159110069,9081.59206796
267,34.0480508804,9115.64489102
268,33.8097910881,9149.47619009
269,33.5438971519,9183.42259908
270,33.7074580193,9217.38328409
271,33.468184948,9251.13203216
272,33.3424489498,9285.09911704
273,33.4524040222,9319.05338502
274,33.6331970692,9352.92676497
275,33.5068230629,9386.56383109
276,33.4019560814,9420.19606996
277,33.5264370441,9453.74691916
278,33.7288041115,9487.6989491
279,33.3733651638,9521.07403708
280,33.4447648525,9554.6938231
281,33.4260530472,9588.44882798
282,33.6467061043,9622.16675496
283,33.8575689793,9656.23147106
284,33.5657660961,9689.80800414
285,33.3180289268,9723.19213414
286,33.4980900288,9757.05078697
287,33.4396538734,9791.06708908
288,33.8799908161,9825.05659819
289,33.2864890099,9858.45472312
290,33.3171069622,9892.18945718
291,33.5322799683,9926.1219461
292,33.2946071625,9960.19496703
293,33.589466095,9994.07906508
294,33.1282320023,10027.504878
295,33.8362731934,10061.604068
296,33.6502680779,10095.2660751
297,33.3557870388,10128.7619522
298,33.2133710384,10162.238977
299,33.3330879211,10195.7935622
300,33.6958169937,10229.6270151
301,33.1635830402,10262.825655
302,33.6478528976,10297.1533332
303,33.4170570374,10330.767148
304,33.8100478649,10364.8783121
305,33.2782840729,10398.1741261
306,33.3313891888,10431.7174752
307,33.0113179684,10464.8407252
308,33.1438291073,10498.6754081
309,33.6560049057,10533.3793092
310,33.2259829044,10566.623781
311,33.2724480629,10600.1913631
312,33.9602160454,10634.176661
313,33.1758038998,10667.445231
314,33.5313489437,10701.352582
315,33.0304679871,10734.9500492
316,33.6257638931,10769.5418482
317,33.802325964,10803.4804721
318,33.2663469315,10836.9140432
319,33.0594959259,10870.5452571
320,34.1214997768,10904.8607371
321,33.4112598896,10938.290911
322,33.2522919178,10971.9483981
323,33.5801179409,11006.226553
324,33.6962380409,11039.931658
325,33.8389809132,11073.8755372
326,33.288025856,11107.507262
327,33.8874821663,11141.9740841
328,34.2004520893,11176.1887522
329,33.651804924,11209.983464
330,33.9146471024,11244.2305601
331,34.0351350307,11278.401232
332,33.7595570087,11312.3920131
333,33.1339318752,11345.8711751
334,33.3850309849,11379.478205
335,33.4486649036,11413.043925
336,33.9162378311,11446.971576
337,33.2708520889,11480.2677171
338,33.348731041,11513.8877602
339,33.427503109,11548.104414
340,33.7349181175,11582.4215932
341,33.1717019081,11615.64677
342,33.6321139336,11649.3418391
343,33.2296559811,11683.4996102
344,33.4534771442,11717.5784791
345,33.6398479939,11751.2526622
346,33.516849041,11785.012558
347,33.3662929535,11818.4710681
348,33.362044096,11851.836704
349,33.1908528805,11885.2864411
350,33.7456450462,11919.6582792
351,34.4538300037,11954.115428
352,33.7919399738,11987.9274521
353,34.2887530327,12022.218045
354,34.2362709045,12056.483912
355,34.3362169266,12090.831367
356,34.5302939415,12125.384866
357,34.0005509853,12159.407433
358,33.8184931278,12193.245296
359,33.7613089085,12227.5319691
360,33.7546141148,12261.59603
361,34.0389778614,12295.90712
362,33.8604271412,12329.7860491
363,33.4748921394,12363.324595
364,33.5928339958,12397.223969
365,33.5244619846,12430.892277
366,34.6739008427,12466.4090822
367,33.9900300503,12500.4242821
368,33.2645769119,12533.722388
369,34.2703111172,12568.8724852
370,34.1787102222,12603.0733161
371,33.7972838879,12636.8814631
372,33.4577229023,12670.341609
373,33.2037780285,12703.9753211
374,34.0345919132,12738.7617481
375,34.3000450134,12773.1285391
376,34.1804609299,12807.5355661
377,33.3719110489,12841.137022
378,34.021422863,12875.6809502
379,33.5088460445,12910.1541851
380,33.1518330574,12944.5450411
381,33.9267320633,12979.247216
382,33.70571208,13013.2209311
383,34.1841900349,13048.3527322
384,33.4809911251,13082.046845
385,34.5022921562,13116.5564711
386,34.2455301285,13150.8100312
387,33.9215750694,13184.7355521
388,33.7919950485,13218.5562122
389,33.9117150307,13253.3038771
390,33.7127242088,13287.346621
391,34.0637419224,13322.3370042
392,34.1103460789,13356.450413
393,33.6349079609,13390.0923731
394,33.8273761272,13424.5759962
395,33.7282140255,13458.884032
396,33.7289099693,13492.706661
397,34.053894043,13526.7691681
398,34.2520189285,13561.0234911
399,33.8061208725,13594.840014
400,34.3314638138,13629.276155
401,33.7949671745,13663.429059
402,33.8892400265,13697.5474331
403,34.3223619461,13732.2897241
404,33.7916688919,13766.3681521
405,33.9869999886,13800.939054
406,33.3988969326,13834.494045
407,33.7169790268,13869.0225
408,33.7761049271,13903.807703
409,33.2258861065,13937.710072
410,33.433027029,13972.267627
411,33.6592991352,14006.9143381
412,34.2874639034,14041.9651301
413,32.7322771549,14074.6997991
414,33.0604519844,14108.7121451
415,33.5076849461,14143.2389801
416,33.4695961475,14176.906323
417,33.7697029114,14211.10062
418,33.6892659664,14244.823545
419,33.1743659973,14278.3260791
420,33.5027620792,14312.111438
421,33.6043241024,14345.907774
422,33.762157917,14379.9309721
423,33.548210144,14413.6489151
424,33.7244141102,14448.238085
425,33.7777349949,14482.07584
426,34.202917099,14516.2974191
427,32.9930047989,14549.324074
428,33.7374358177,14583.8675392
429,33.811093092,14617.8218031
430,33.580958128,14652.0790951
431,33.4799258709,14686.08745
432,34.1339027882,14720.7621431
433,32.7295491695,14753.4942451
434,33.8149108887,14788.294734
435,33.6800642014,14822.5429051
436,33.9283540249,14856.5499461
437,33.699682951,14890.3300791
438,33.5661680698,14924.4799161
439,33.3598661423,14957.9376321
440,33.6040689945,14992.127651
441,33.7941439152,15026.071018
442,33.7568638325,15059.860456
443,33.2254350185,15093.4728661
444,32.9819939137,15126.9298451
445,33.4741530418,15161.465457
446,33.8898181915,15195.7294872
447,33.445554018,15229.3628252
448,33.651209116,15263.4944432
449,33.5993688107,15297.1035471
450,33.3288469315,15330.4553411
451,33.5548858643,15364.2722311
452,32.99021101,15397.282758
453,33.9449641705,15431.648798
454,33.8049769402,15465.80918
455,33.4481420517,15499.6670752
456,33.8872811794,15533.9539521
457,33.8393309116,15567.869132
458,33.7195169926,15601.6693752
459,33.7797601223,15635.9496791
460,33.7549099922,15669.7361631
461,33.5966980457,15703.335742
462,33.6420180798,15737.173157
463,33.4557201862,15770.7322721
464,33.7882049084,15804.686044
465,34.1744220257,15838.8809471
466,33.6040518284,15872.4966941
467,33.5688388348,15906.8081741
468,33.1043560505,15939.9846251
469,33.6352610588,15974.284394
470,33.8857250214,16008.6929631
471,33.7302529812,16042.6817491
472,33.727355957,16076.613471
473,34.151736021,16110.8878241
474,33.9634068012,16144.8673291
475,33.6793179512,16178.5699811
476,34.2410941124,16213.3656061
477,33.7437398434,16247.1165581
478,34.0222938061,16281.2930491
479,33.5369338989,16314.8522091
480,33.7851819992,16349.227782
481,33.3186559677,16382.7512221
482,33.3914759159,16416.8185461
483,34.0882310867,16450.930908
484,33.2458260059,16484.218524
485,33.6362419128,16518.3293211
486,33.6119561195,16552.1288612
487,33.8753080368,16586.3534141
488,33.4712119102,16619.9672692
489,33.9429488182,16653.9254651
490,34.4369308949,16688.36462
491,33.807131052,16722.1919031
492,33.448982954,16756.423851
493,34.6477658749,16791.54388
494,33.663189888,16825.2170811
495,33.6384279728,16859.111068
496,34.3514060974,16893.466634
497,33.7564928532,16927.2525921
498,33.9207060337,16961.3458941
499,33.6309988499,16995.0034752
500,33.8708741665,17029.1676772
501,33.4958381653,17062.8187261
502,34.6270391941,17097.990104
503,33.9441850185,17131.946528
504,34.1958918571,17166.508934
505,33.9055547714,17200.431025
506,33.7605309486,17234.202594
507,33.8365750313,17268.0619481
508,33.670591116,17301.7385981
509,33.6437740326,17335.6073811
510,33.4947729111,17369.484709
511,33.6530580521,17403.52386
512,33.6611540318,17437.7085161
513,33.978219986,17471.9083111
514,33.4690060616,17505.4032252
515,33.5947899818,17539.0099471
516,33.713973999,17573.112957
517,33.3745069504,17606.7777171
518,33.4521319866,17640.799561
519,33.3679859638,17674.265239
520,33.6726751328,17708.3747962
521,32.8788249493,17741.429944
522,33.6672921181,17776.0442791
523,33.3730089664,17809.772445
524,33.9027919769,17843.795958
525,33.6302728653,17877.5224462
526,33.4954879284,17911.019928
527,33.5587511063,17944.924511
528,33.5574061871,17978.521755
529,33.5859558582,18012.377727
530,33.6197719574,18046.2724061
531,33.4453849792,18079.9181042
532,33.2176280022,18113.4821041
533,33.6420037746,18147.8742981
534,33.4296848774,18181.4154251
535,33.2703139782,18215.1085091
536,33.6811511517,18249.1525722
537,33.7285439968,18283.228369
538,33.4492328167,18316.679642
539,33.292194128,18350.1325371
540,33.6809580326,18384.0250041
541,33.6287620068,18417.871027
542,33.4398989677,18452.141984
543,33.6153650284,18485.9252961
544,33.2087390423,18519.520695
545,33.4861910343,18553.832391
546,33.3097929955,18587.1721871
547,33.590708971,18621.3693352
548,33.6217851639,18655.1365931
549,33.7364439964,18689.6087542
550,33.5615639687,18723.1806941
551,33.6091020107,18756.8413131
552,33.5779590607,18790.733804
553,33.5041780472,18824.902045
554,33.6317210197,18859.045476
555,33.4860599041,18892.6516562
556,33.8705530167,18927.308758
557,33.7098999023,18961.191535
558,33.7933199406,18995.215498
559,33.8552291393,19029.559757
560,34.0676529408,19063.876909
561,34.1083619595,19098.2735691
562,33.5497040749,19131.9882982
563,34.2002830505,19166.551904
564,33.286026001,19199.8470201
565,34.0976889133,19234.459764
566,33.8089339733,19268.280966
567,33.7599160671,19302.0803661
568,33.670372963,19335.9420421
569,33.8027641773,19370.1146262
570,34.2887501717,19404.676805
571,33.5999519825,19438.4581962
572,33.9184889793,19472.530544
573,33.8053870201,19506.5803821
574,33.8704841137,19540.7419481
575,34.0477309227,19574.989562
576,33.768529892,19608.989378
577,33.7414898872,19643.1829791
578,33.7031929493,19677.3344741
579,33.9717650414,19711.6593392
580,33.7469367981,19745.5845501
581,33.3429298401,19780.0688481
582,33.7112388611,19814.8027701
583,33.5575330257,19849.1210251
584,34.1173679829,19884.206135
585,33.3016490936,19917.5227361
586,34.1999528408,19952.2125881
587,33.8485000134,19986.06932
588,33.5414729118,20019.7219801
589,34.3396749496,20054.77056
590,33.369987011,20088.590735
591,33.7209570408,20123.0910881
592,33.288741827,20157.438664
593,33.77333498,20191.9443521
594,34.0774481297,20226.4083102
595,33.9538650513,20260.6750932
596,33.8579609394,20294.5349081
597,34.3176989555,20328.870436
598,33.8548989296,20362.906348
599,33.5120081902,20396.677181
600,34.2491240501,20431.5504661
601,33.8960149288,20465.5752971
602,33.7876529694,20499.6906052
603,33.7597210407,20533.6867511
604,33.5059890747,20567.2777121
605,34.0460031033,20601.6113942
606,33.4847130775,20635.098062
607,33.7476439476,20669.16466
608,34.0330910683,20703.3515971
609,34.0432929993,20737.5838811
610,33.7973890305,20771.383193
611,33.5929310322,20805.2738562
612,34.1854739189,20839.575361
613,33.6273710728,20873.4983392
614,34.5406529903,20908.040983
615,32.9991269112,20941.0479951
616,34.3010029793,20976.044811
617,33.331207037,21009.3795052
618,33.7422521114,21043.616154
619,34.485708952,21078.104121
620,33.6181278229,21111.7404242
621,33.6974298954,21146.1199732
622,33.8433520794,21180.1742151
623,34.1654601097,21214.455626
624,33.4639561176,21248.233377
625,33.7661859989,21282.088814
626,33.8707900047,21316.0674541
627,33.9748179913,21350.33832
628,33.618942976,21384.0301862
629,33.7679979801,21418.0786002
630,33.6727058887,21452.2860391
631,33.7423918247,21486.4150882
632,33.6017420292,21520.0532072
633,33.9041829109,21554.0551
634,33.3249678612,21587.4481611
635,33.4762971401,21621.7777891
636,33.2862789631,21655.2858012
637,33.5983190536,21689.3601601
638,33.504431963,21722.867116
639,33.2770550251,21756.6773372
640,33.2968261242,21790.2108231
641,33.4157710075,21824.152528
642,33.4636468887,21858.036341
643,33.1789748669,21891.3528202
644,33.5982749462,21925.2659881
645,33.6794080734,21959.1215301
646,33.636906147,21993.0226882
647,33.4128499031,22026.5759411
648,33.4353029728,22060.188729
649,33.3232519627,22093.5348451
650,33.2476830482,22127.014791
651,33.4380619526,22160.9041622
652,33.2818329334,22194.4457181
653,33.2787828445,22227.9658501
654,33.4534730911,22261.5790291
655,33.0706210136,22294.732805
656,33.4256958961,22328.5818532
657,33.4727859497,22362.43419
658,33.3348190784,22395.8311911
659,33.5970189571,22429.749975
660,33.6075739861,22463.849355
661,33.4386639595,22497.4115391
662,33.3680739403,22531.0114501
663,33.4906110764,22565.134167
664,33.409416914,22598.589509
665,33.6500849724,22632.4103432
666,33.1255190372,22665.537838
667,33.5507729053,22699.594173
668,32.8030071259,22732.407882
669,34.64884305,22767.6892071
670,33.6933701038,22801.6896951
671,33.2945618629,22834.9940691
672,33.2355289459,22868.674803
673,33.8319220543,22902.8446531
674,33.663683176,22936.683809
675,33.2951500416,22970.417125
676,33.8278000355,23004.462744
677,33.825772047,23038.2953451
678,33.8642559052,23072.2788332
679,33.4248180389,23105.8318291
680,33.6524858475,23139.8357821
681,33.9121279716,23173.771656
682,33.7548549175,23207.544102
683,32.9255571365,23240.494638
684,33.8034160137,23274.8925211
685,33.4034569263,23308.546633
686,33.6120288372,23342.5392292
687,33.7682881355,23376.5618532
688,33.7142472267,23410.448051
689,33.2482190132,23443.7181702
690,33.2888920307,23477.358691
691,33.6118209362,23511.8343601
692,33.7408971786,23545.577086
693,33.3760740757,23579.0620751
694,33.6214330196,23612.8110142
695,33.2192528248,23646.2327931
696,33.0556228161,23679.5496101
697,33.8959059715,23713.817919
698,34.0219049454,23747.857022
699,33.6012909412,23781.7062762
700,33.3569250107,23815.2998381
701,33.6912829876,23849.0030081
702,33.5488340855,23882.562361
703,33.5759558678,23916.3390291
704,33.4770851135,23949.8260381
705,33.9037909508,23984.1736271
706,33.6223759651,24017.88501
707,33.4187450409,24051.644594
708,33.9252910614,24085.760658
709,33.1411089897,24118.957449
710,34.1248631477,24153.7466691
711,33.6034801006,24187.44452
712,33.5088269711,24221.006896
713,34.2006900311,24255.341542
714,34.2833530903,24289.6357751
715,33.7713620663,24323.410042
716,34.1148049831,24357.526684
717,34.1667521,24391.7182121
718,33.8383882046,24425.558403
719,34.2781131268,24459.8382881
720,34.07143116,24493.9205182
721,33.8717889786,24527.8014901
722,33.1464669704,24561.0858521
723,34.0567891598,24595.846935
724,33.8073101044,24629.681828
725,33.3310930729,24663.1855671
726,33.6611478329,24697.519968
727,34.5573179722,24732.5823581
728,33.5330328941,24766.205421
729,33.6494519711,24800.2457571
730,33.8929719925,24834.23177
731,33.9302530289,24868.1635752
732,33.9276330471,24902.333734
733,33.430850029,24935.9014471
734,33.7385709286,24970.1222661
735,33.534717083,25003.8006301
736,33.9278609753,25037.9338181
737,33.9296059608,25071.8731382
738,33.5921909809,25105.4680622
739,34.1023569107,25140.3145211
740,33.831207037,25174.220134
741,33.0166609287,25207.333755
742,33.546036005,25241.9825511
743,33.5837831497,25276.337115
744,33.8010370731,25310.3518441
745,33.7649319172,25344.2367051
746,34.1341700554,25378.492172
747,33.6365470886,25412.210171
748,33.8153381348,25446.544677
749,34.2396149635,25481.137521
750,33.1619880199,25514.3020401
751,33.2783560753,25548.2050271
752,33.7275569439,25582.380116
753,33.1792128086,25615.8051131
754,33.9430019855,25650.6171031
755,33.6007471085,25684.246057
756,33.3593142033,25718.1700132
757,33.3472409248,25752.651835
758,33.3968999386,25786.5541191
759,33.555795908,25820.4778111
760,33.8215069771,25854.986624
761,33.6026170254,25888.597012
762,33.7185480595,25922.683476
763,33.5869481564,25956.335393
764,33.7201280594,25990.421087
765,34.246999979,26024.9215581
766,33.6180210114,26058.5606251
767,33.1778740883,26091.9920061
768,33.8475251198,26127.1876612
769,33.7813930511,26161.3869572
770,33.6467559338,26195.504952
771,33.7516570091,26229.5499451
772,33.5496599674,26263.1885371
773,33.9044091702,26297.3654802
774,33.5345740318,26331.3871381
775,33.3722319603,26365.3166471
776,33.9391310215,26399.6409011
777,33.7186319828,26433.465946
778,33.7825279236,26467.4666731
779,33.8172678947,26501.7422922
780,33.2030651569,26535.1811781
781,34.1353540421,26570.247484
782,33.470293045,26603.8036201
783,33.2834382057,26637.467047
784,33.8767170906,26672.153949
785,33.6611809731,26705.953963
786,33.4773950577,26739.6755102
787,33.5832340717,26773.855406
788,33.6770861149,26807.8884161
789,33.8180959225,26841.962482
790,33.4675869942,26875.4929991
791,33.7697489262,26909.5344131
792,33.6035571098,26943.5843492
793,33.8256311417,26978.3173461
794,33.4192168713,27011.746099
795,33.5026009083,27045.6844771
796,33.8132679462,27079.7210691
797,33.38635993,27113.192183
798,33.8882949352,27147.373641
799,33.9053039551,27181.335624
800,33.6892199516,27215.0727751
801,33.3699710369,27248.4529471
802,33.4839229584,27282.2918591
803,33.7231879234,27316.289855
804,33.2498869896,27349.7675171
805,33.5047619343,27383.714586
806,33.5517399311,27417.524864
807,33.6475200653,27451.5054181
808,33.6456439495,27485.1729181
809,34.4522838593,27519.651546
810,33.8442411423,27553.497632
811,33.2121150494,27586.9098852
812,33.3604080677,27620.2795942
813,33.7218799591,27654.0350471
814,33.3447489738,27687.441273
815,32.9619350433,27720.995919
816,33.1332249641,27754.2408371
817,33.1188671589,27787.441015
818,33.1405098438,27820.9057851
819,33.5067257881,27854.7194152
820,33.4958500862,27888.2239401
821,33.329212904,27921.575901
822,33.3737468719,27955.1045101
823,33.1837279797,27988.300595
824,33.3981921673,28022.2787941
825,33.7652549744,28056.2598622
826,33.5282390118,28089.8141642
827,33.4514160156,28123.2890792
828,34.0225229263,28157.4697001
829,33.8554279804,28191.3319221
830,33.9732539654,28225.324976
831,33.9268789291,28259.2634671
832,34.0195958614,28293.299916
833,33.7945239544,28327.111351
834,33.7633290291,28360.8901792
835,33.4825599194,28394.423434
836,33.7088329792,28428.144999
837,33.7848758698,28462.0522761
838,32.9350240231,28495.011704
839,33.4210240841,28529.0173831
840,33.4616429806,28562.481111
841,33.5451049805,28596.132535
842,33.2000567913,28629.5885801
843,32.7096319199,28662.3845291
844,33.6554610729,28697.0995631
845,33.0040850639,28730.2848182
846,33.3652451038,28764.0349531
847,33.0830028057,28797.4804811
848,33.811743021,28831.788368
849,33.2139050961,28865.2576032
850,34.0955071449,28899.4216001
851,33.1817958355,28932.605814
852,33.7985808849,28966.6199322
853,33.4992330074,29000.1314461
854,33.5604839325,29033.7511351
855,33.8435499668,29067.6004422
856,33.1215419769,29100.7498372
857,33.4203748703,29134.5835302
858,33.4953229427,29168.2093101
859,33.3573069572,29201.599756
860,33.7309820652,29235.5065691
861,33.6655771732,29269.173876
862,33.4811720848,29302.7340701
863,33.3818030357,29336.1180692
864,33.5532920361,29369.6731682
865,33.7707731724,29403.6226552
866,33.4152460098,29437.181428
867,33.4228649139,29470.6534722
868,33.4610540867,29504.2251332
869,33.5920701027,29538.056344
870,33.4615490437,29571.537838
871,33.7032089233,29605.2487202
872,33.5139110088,29638.770138
873,33.4642910957,29672.480876
874,33.4496939182,29706.673383
875,33.9295101166,29740.623358
876,33.542347908,29774.1794171
877,33.2221791744,29807.7123611
878,33.2849400043,29841.023855
879,33.2565860748,29874.5191441
880,33.304997921,29907.861078
881,33.461607933,29941.8085542
882,33.5223917961,29975.3335941
883,34.0480051041,30009.393867
884,33.2905199528,30042.714391
885,33.4034600258,30076.1727691
886,33.9351010323,30110.119628
887,33.3872480392,30143.6818452
888,33.1806471348,30177.059247
889,33.2862610817,30210.4604261
890,32.4596998692,30243.1441741
891,33.6758379936,30277.4956031
892,33.5658919811,30311.08236
