NewTest,SeekIndex,bachelor4-VirtualBox
0,0.366272926331,1320062848.4
1,0.766819953918,1320062848.76
2,1.32902908325,1320062849.56
3,0.539420843124,1320062850.9
4,0.572356939316,1320062851.44
5,0.575979232788,1320062852.04
6,0.466088056564,1320062852.62
7,0.591182947159,1320062853.12
8,0.455101013184,1320062853.72
9,0.697783946991,1320062854.21
10,0.875690937042,1320062855.16
11,0.739834070206,1320062856.08
12,0.447712898254,1320062856.84
13,0.564968109131,1320062857.32
14,0.449320077896,1320062857.9
15,0.343322038651,1320062858.37
16,0.340286016464,1320062858.73
17,1.00296592712,1320062859.09
18,0.872131824493,1320062860.11
19,0.543205022812,1320062861.44
20,0.531075954437,1320062862.0
21,0.490131139755,1320062862.55
22,0.407085180283,1320062863.05
23,0.420042037964,1320062863.47
24,0.889739990234,1320062863.93
25,0.630088090897,1320062864.83
26,0.326308012009,1320062865.47
27,0.900944948196,1320062865.94
28,0.528079032898,1320062866.93
29,0.485035896301,1320062867.47
30,0.418429136276,1320062868.02
31,0.522301197052,1320062868.46
32,0.562296867371,1320062869.02
33,1.20199894905,1320062869.61
34,0.778599023819,1320062870.86
35,0.70644402504,1320062871.65
36,0.499783039093,1320062872.38
37,0.5225481987,1320062872.89
38,0.534488916397,1320062873.43
39,0.488462924957,1320062874.0
40,0.720895051956,1320062874.51
41,0.407608985901,1320062875.24
42,1.01460194588,1320062875.68
43,0.54615020752,1320062876.72
44,0.897681951523,1320062877.28
45,0.554856061935,1320062878.2
46,0.533246040344,1320062878.85
47,0.686877012253,1320062879.41
48,0.77295088768,1320062880.72
49,0.729025840759,1320062881.5
50,0.324929952621,1320062882.25
51,0.625913858414,1320062882.7
52,0.505680084229,1320062883.36
53,0.544168949127,1320062883.88
54,0.568383932114,1320062884.45
55,0.878414869308,1320062885.04
56,0.9121530056,1320062885.92
57,0.714930057526,1320062887.03
58,0.574871063232,1320062887.75
59,0.456737041473,1320062888.33
60,0.363764047623,1320062888.81
61,0.5667719841,1320062889.18
62,0.419378042221,1320062889.76
63,0.809237957001,1320062890.2
64,0.538805961609,1320062891.04
65,0.534160852432,1320062892.18
66,0.523461103439,1320062892.78
67,0.897662878036,1320062893.32
68,0.594255924225,1320062894.23
69,0.796804904938,1320062894.89
70,1.00395393372,1320062895.7
71,0.645245075226,1320062896.74
72,0.497359991074,1320062897.42
73,0.489475011826,1320062897.94
74,0.481228113174,1320062898.44
75,0.245057106018,1320062898.94
76,0.528096914291,1320062899.28
77,0.601707220078,1320062899.82
78,1.38214802742,1320062900.45
79,0.678698062897,1320062901.85
80,0.630855083466,1320062902.61
81,0.60692691803,1320062903.25
82,0.409934997559,1320062903.92
83,0.795163869858,1320062904.36
84,0.331611871719,1320062905.19
85,1.23685717583,1320062905.66
86,0.773901939392,1320062906.9
87,0.341974973679,1320062907.71
88,0.547246932983,1320062908.36
89,0.321712017059,1320062908.92
90,0.515475988388,1320062909.34
91,0.707655906677,1320062909.87
92,0.955915927887,1320062910.64
93,0.303535938263,1320062911.61
94,0.433655023575,1320062912.51
95,0.568218946457,1320062912.95
96,0.578959941864,1320062913.58
97,0.485366106033,1320062914.22
98,0.458134174347,1320062914.72
99,0.622953891754,1320062915.19
100,1.05185103416,1320062915.83
101,0.728384971619,1320062916.9
102,0.65484213829,1320062918.03
103,0.689660072327,1320062918.69
104,0.627576112747,1320062919.41
105,0.452887058258,1320062920.07
106,0.380290031433,1320062920.56
107,0.926590919495,1320062920.96
108,0.847896099091,1320062922.01
109,0.273535013199,1320062922.9
110,0.286245107651,1320062923.22
111,0.450232028961,1320062923.88
112,0.490923166275,1320062924.34
113,0.470375061035,1320062924.85
114,0.66844701767,1320062925.34
115,0.38808298111,1320062926.03
116,0.994767189026,1320062926.93
117,0.56524014473,1320062927.94
118,0.626934051514,1320062928.54
119,0.430568218231,1320062929.19
120,0.534509897232,1320062929.64
121,0.483426094055,1320062930.2
122,0.689960002899,1320062930.7
123,0.532757997513,1320062931.42
124,0.829282045364,1320062931.97
125,0.844632863998,1320062932.82
126,0.522811889648,1320062933.68
127,0.519311904907,1320062934.22
128,0.487077951431,1320062934.76
129,0.507250785828,1320062935.27
130,0.509967803955,1320062935.8
131,0.729572057724,1320062936.33
132,0.715062141418,1320062937.08
133,0.302566051483,1320062937.84
134,0.205070972443,1320062939.03
135,0.514544010162,1320062939.36
136,0.479954957962,1320062939.91
137,0.358070850372,1320062940.41
138,0.470391988754,1320062940.77
139,0.880903959274,1320062941.26
140,0.678239107132,1320062942.15
141,0.312472105026,1320062943.24
142,0.689413070679,1320062943.98
143,0.508306980133,1320062944.71
144,0.515321016312,1320062945.25
145,0.567200183868,1320062945.78
146,0.889745950699,1320062946.35
147,0.733679056168,1320062947.26
148,1.15307211876,1320062948.03
149,0.638631820679,1320062949.2
150,0.343899011612,1320062949.87
151,0.500133991241,1320062950.58
152,0.382592916489,1320062951.1
153,0.527409076691,1320062951.5
154,0.881525039673,1320062952.03
155,0.376452922821,1320062952.96
156,0.669093132019,1320062953.36
157,0.789378166199,1320062954.22
158,0.372311115265,1320062955.01
159,0.789149999619,1320062955.61
160,0.534097909927,1320062956.4
161,0.412442922592,1320062956.96
162,0.162378787994,1320062957.39
163,0.392576932907,1320062957.68
164,0.587163925171,1320062958.1
165,1.14160299301,1320062958.71
166,0.668885946274,1320062959.86
167,0.525368928909,1320062960.54
168,0.738955974579,1320062961.07
169,0.613786935806,1320062961.86
170,0.600257158279,1320062962.49
171,0.501233816147,1320062963.15
172,0.321701049805,1320062963.67
173,0.302212953568,1320062964.3
174,0.725898981094,1320062965.27
175,0.593753099442,1320062966.03
176,0.752999067307,1320062966.65
177,0.385614871979,1320062967.46
178,0.585702896118,1320062967.86
179,0.641159057617,1320062968.46
180,0.758251905441,1320062969.18
181,0.464749097824,1320062969.97
182,0.425664186478,1320062970.43
183,0.192378997803,1320062970.87
184,0.548347949982,1320062971.29
185,0.826946973801,1320062971.92
186,0.552132129669,1320062972.76
187,0.48543381691,1320062973.32
188,0.817834854126,1320062973.83
189,0.623375892639,1320062974.93
190,0.703955888748,1320062975.55
191,1.00085186958,1320062976.28
192,0.843285083771,1320062977.37
193,0.55375289917,1320062978.24
194,0.647782087326,1320062979.31
195,0.345178127289,1320062979.97
196,0.531133890152,1320062980.33
197,0.628113985062,1320062980.88
198,0.450604915619,1320062981.53
199,0.478137969971,1320062982.0
200,0.76220703125,1320062982.53
201,0.927960157394,1320062983.3
202,0.521002054214,1320062984.52
203,0.289216995239,1320062985.08
204,0.601452112198,1320062985.68
205,0.664979934692,1320062986.3
206,1.03799200058,1320062986.98
207,0.804744005203,1320062988.07
208,0.802786111832,1320062989.1
209,0.539814949036,1320062989.93
210,0.617089986801,1320062990.53
211,0.347986936569,1320062991.17
212,0.656517028809,1320062991.58
213,0.609100103378,1320062992.25
214,0.795512914658,1320062992.86
215,0.930490970612,1320062993.67
216,0.0807330608368,1320062994.63
217,0.648798942566,1320062994.87
218,0.509846925735,1320062995.52
219,0.347946882248,1320062996.05
220,0.639821052551,1320062996.41
221,0.363276958466,1320062997.1
222,0.520061969757,1320062997.49
223,0.859884023666,1320062998.02
224,1.05399298668,1320062998.95
225,0.536863803864,1320063000.05
226,0.540615081787,1320063000.6
227,0.471266031265,1320063001.16
228,0.413636922836,1320063001.64
229,0.467935085297,1320063002.06
230,0.580866098404,1320063002.55
231,0.750910997391,1320063003.21
232,1.14488005638,1320063003.98
233,0.809331893921,1320063005.22
234,0.459085226059,1320063006.05
235,0.415494918823,1320063006.52
236,0.773052930832,1320063006.95
237,0.693500995636,1320063007.76
238,0.502289056778,1320063008.6
239,0.885851860046,1320063009.11
240,0.482930898666,1320063010.01
241,0.703825950623,1320063010.5
242,0.423207044601,1320063011.24
243,0.581387042999,1320063011.67
244,0.340245008469,1320063012.29
245,0.539007902145,1320063012.73
246,0.746696949005,1320063013.3
247,0.229682922363,1320063014.08
248,0.651803016663,1320063015.25
249,0.444508075714,1320063015.93
250,0.485579967499,1320063016.43
251,0.410646915436,1320063016.93
252,0.397542953491,1320063017.36
253,0.414055109024,1320063017.77
254,0.803349971771,1320063018.2
255,0.447562932968,1320063019.03
256,1.11494708061,1320063019.5
257,0.345585107803,1320063020.64
258,0.636724948883,1320063021.14
259,0.496349096298,1320063021.83
260,0.547007083893,1320063022.33
261,0.423948049545,1320063022.89
262,0.671900987625,1320063023.32
263,0.401742935181,1320063024.06
264,0.594444036484,1320063024.49
265,0.914886951447,1320063025.3
266,0.425379991531,1320063026.25
267,0.578200101852,1320063026.81
268,0.508325099945,1320063027.41
269,0.514661073685,1320063027.96
270,0.918711900711,1320063028.49
271,0.226449012756,1320063029.41
272,0.670886993408,1320063030.41
273,0.464726209641,1320063031.09
274,0.508792877197,1320063031.56
275,0.490391016006,1320063032.08
276,0.412207126617,1320063032.59
277,0.354370117188,1320063033.05
278,0.903968095779,1320063033.42
279,0.72353386879,1320063034.38
280,0.90099978447,1320063035.22
281,0.517673969269,1320063036.19
282,0.493438005447,1320063036.76
283,0.487168073654,1320063037.26
284,0.559570789337,1320063037.76
285,0.430377006531,1320063038.37
286,0.845456123352,1320063038.81
287,0.765855073929,1320063039.67
288,0.633955955505,1320063040.63
289,0.825011968613,1320063041.31
290,0.561285018921,1320063042.18
291,0.552373886108,1320063042.87
292,0.192677021027,1320063043.72
293,0.527819871902,1320063044.21
294,0.649414777756,1320063044.75
295,1.20238685608,1320063045.43
296,0.776782989502,1320063046.68
297,0.5909678936,1320063047.47
298,0.646255970001,1320063048.15
299,0.486356019974,1320063048.8
300,0.419425964355,1320063049.29
301,0.309131860733,1320063049.72
302,0.993829011917,1320063050.06
303,0.556190013885,1320063051.08
304,0.665385961533,1320063051.74
305,0.881742954254,1320063052.43
306,0.522688150406,1320063053.32
307,0.524966001511,1320063053.86
308,0.647463798523,1320063054.46
309,0.513265132904,1320063055.13
310,0.618397951126,1320063055.65
